business_date,asset_name,business_date,analytic_subcategory,value,,,,US Equities,EU Equities,JP Equities,HK Equities,US 10y Bonds,UK 10y Bonds,Eu 10y Bonds,CA 10y Bonds,JPY,EUR,AUD,CAD,EURGBP
25/08/2016,AUD-USD X-RATE,25/08/2016,momentum,0.999100322,,,25/08/2016,0.510294079,0.68350086,-0.303015867,0.757234958,0.873929207,0.752416322,0.548308565,0.998814336,0.334484047,0.702671352,0.999100322,0.73784205,0.997619523
01/09/2016,AUD-USD X-RATE,01/09/2016,momentum,0.856714252,,,01/09/2016,0.739374788,0.748949558,-0.233883088,0.827987404,0.614949939,0.693742914,0.436612743,0.999869758,0.534373779,0.239394437,0.856714252,0.281298378,0.976904865
08/09/2016,AUD-USD X-RATE,08/09/2016,momentum,0.882820336,,,08/09/2016,0.842025205,0.936926254,0.42725303,0.719477958,0.547357362,0.82420481,0.53785434,0.990144879,0.907901328,-0.018990468,0.882820336,0.251557457,0.78122525
15/09/2016,AUD-USD X-RATE,15/09/2016,momentum,0.739251274,,,15/09/2016,0.973816448,0.81977978,0.493227324,0.694660358,0.100327768,0.995491042,0.973386759,0.716195871,0.977494469,0.143287071,0.739251274,-0.114778204,0.80812094
22/09/2016,AUD-USD X-RATE,22/09/2016,momentum,0.463803684,,,22/09/2016,0.775454317,0.227443482,0.14721341,0.84990711,-0.0927062,0.945478553,0.908006628,0.004472451,0.995302136,-0.156873106,0.463803684,-0.935163865,0.976447095
29/09/2016,AUD-USD X-RATE,29/09/2016,momentum,0.987448295,,,29/09/2016,0.892606935,0.37417647,0.555687416,0.800518984,0.270661749,0.983238991,0.995418823,0.756307297,0.995027951,0.04180396,0.987448295,-0.982469944,0.903097154
06/10/2016,AUD-USD X-RATE,06/10/2016,momentum,0.915216541,,,06/10/2016,0.905066966,0.476059557,0.663106518,0.847185519,0.307272029,0.994723657,0.988735707,0.926670724,0.982452179,0.075515782,0.915216541,-0.898868541,0.581100409
13/10/2016,AUD-USD X-RATE,13/10/2016,momentum,0.999970027,,,13/10/2016,0.767082463,0.692721133,0.992775094,0.611893698,-0.680634073,0.476270171,0.574482599,0.100066425,0.487442618,-0.484847289,0.999970027,-0.999404461,0.094066875
20/10/2016,AUD-USD X-RATE,20/10/2016,momentum,0.999933462,,,20/10/2016,0.263756693,0.83339406,0.990186267,0.955861563,-0.836327165,-0.395231413,-0.066122032,-0.683425701,-0.145751298,-0.994262366,0.999933462,-0.865526153,0.059819977
27/10/2016,AUD-USD X-RATE,27/10/2016,momentum,0.998844596,,,27/10/2016,0.189676549,0.912139707,0.813618693,0.934865179,-0.637959497,-0.506467123,0.143004954,-0.215880663,-0.348858097,-0.674684297,0.998844596,-0.980927193,0.155562711
03/11/2016,AUD-USD X-RATE,03/11/2016,momentum,0.958881745,,,03/11/2016,-0.232759127,0.85516017,0.599785352,0.993141169,-0.965260012,-0.798741569,-0.865488672,-0.565656349,-0.540850937,-0.912231738,0.958881745,-0.870602222,0.175899594
10/11/2016,AUD-USD X-RATE,10/11/2016,momentum,0.927961973,,,10/11/2016,-0.611087197,0.899180807,0.996441062,0.705662725,-0.873534791,-0.68879192,-0.879300683,-0.576884114,-0.359081568,-0.947172897,0.927961973,-0.956475153,0.373923237
17/11/2016,AUD-USD X-RATE,17/11/2016,momentum,0.706277711,,,17/11/2016,0.585825143,0.981090112,0.924892955,0.073479547,-0.30806804,-0.899755022,-0.98418356,-0.831205054,-0.984171585,-0.863231248,0.706277711,-0.860341203,0.99934993
24/11/2016,AUD-USD X-RATE,24/11/2016,momentum,-0.998087642,,,24/11/2016,0.982795029,0.926821254,0.294539838,-0.221645057,-0.375302312,-0.958645585,-0.995913643,-0.753863039,-0.853254522,-0.546073682,-0.998087642,-0.908302012,0.509316513
01/12/2016,AUD-USD X-RATE,01/12/2016,momentum,-0.974008124,,,01/12/2016,0.976726476,0.856045851,0.174456295,-0.006055108,-0.63482681,-0.906644648,-0.869658744,-0.905215887,-0.793394613,-0.665590759,-0.974008124,-0.944800649,-0.171477016
08/12/2016,AUD-USD X-RATE,08/12/2016,momentum,-0.882971507,,,08/12/2016,0.982045915,0.77407064,0.336858665,-0.030302732,-0.80332422,-0.836533895,-0.944255716,-0.91099612,-0.86858096,-0.938712392,-0.882971507,-0.719238671,-0.561260028
15/12/2016,AUD-USD X-RATE,15/12/2016,momentum,-0.667361988,,,15/12/2016,0.655081798,0.0047721,0.281731158,-0.086775242,-0.901582928,-0.842177558,-0.982655631,-0.890110513,-0.92185641,-0.951152887,-0.667361988,0.240415717,-0.643556634
22/12/2016,AUD-USD X-RATE,22/12/2016,momentum,-0.999891174,,,22/12/2016,0.665838793,0.061403717,0.347678971,-0.747742888,-0.883351148,-0.791458169,-0.784048224,-0.883455973,-0.88735023,-0.772460617,-0.999891174,-0.528206464,-0.650956682
29/12/2016,AUD-USD X-RATE,29/12/2016,momentum,-0.901380546,,,29/12/2016,0.816015675,0.301165531,0.611714285,-0.980112572,-0.962627165,-0.362242182,-0.175863125,-0.96068138,-0.944755587,-0.811037497,-0.901380546,-0.999312291,-0.360840373
05/01/2017,AUD-USD X-RATE,05/01/2017,momentum,-0.973391191,,,05/01/2017,0.988723314,0.546166749,0.889797275,-0.844226893,-0.985260351,0.133924482,0.172629693,-0.997332411,-0.987247591,-0.907107118,-0.973391191,-0.997287647,-0.178776841
12/01/2017,AUD-USD X-RATE,12/01/2017,momentum,-0.874398898,,,12/01/2017,0.989679497,0.724462794,0.86943329,-0.091981587,-0.855721159,-0.154659395,-0.236357197,-0.928594236,-0.997296398,-0.984506694,-0.874398898,-0.522062119,0.070432591
19/01/2017,AUD-USD X-RATE,19/01/2017,momentum,0.114621369,,,19/01/2017,0.998843595,0.896342381,0.974296164,0.502675532,-0.690513367,-0.180565801,-0.106153739,-0.799371096,-0.820690408,-0.927582064,0.114621369,0.492010484,0.381304898
26/01/2017,AUD-USD X-RATE,26/01/2017,momentum,0.589009252,,,26/01/2017,0.994747387,0.995755022,0.999100511,0.651311457,-0.767142085,-0.478894421,-0.508233109,-0.825440099,-0.689613085,-0.661100883,0.589009252,0.195636051,0.248517125
02/02/2017,AUD-USD X-RATE,02/02/2017,momentum,0.645193448,,,02/02/2017,0.998985091,0.985549144,0.999971851,0.901505552,-0.835593344,-0.805712463,-0.915661779,-0.917588817,-0.663259122,-0.523809931,0.645193448,0.685203545,-0.066722392
09/02/2017,AUD-USD X-RATE,09/02/2017,momentum,0.860862116,,,09/02/2017,0.95520191,0.895575689,0.958317035,0.854013648,-0.81336591,-0.529092973,-0.872949263,-0.911503201,-0.47926274,-0.441904811,0.860862116,0.800255387,-0.001903986
16/02/2017,AUD-USD X-RATE,16/02/2017,momentum,0.877623595,,,16/02/2017,0.536613533,0.925874887,0.99983111,0.973795857,-0.829952803,0.104701542,-0.268786145,-0.87586887,-0.618392489,-0.753114544,0.877623595,0.746883712,-0.338608996
23/02/2017,AUD-USD X-RATE,23/02/2017,momentum,0.861591461,,,23/02/2017,0.097170386,0.987534836,0.973466797,0.992309535,-0.802832535,0.643012726,0.444019175,-0.864079037,-0.644656261,-0.819552058,0.861591461,0.660772403,-0.412105841
02/03/2017,AUD-USD X-RATE,02/03/2017,momentum,0.818503322,,,02/03/2017,0.026992732,0.999445235,0.983292727,0.999985227,-0.427611635,0.999905724,0.996409306,-0.409172794,-0.458267205,-0.850638096,0.818503322,0.425463504,-0.639987545
09/03/2017,AUD-USD X-RATE,09/03/2017,momentum,0.535691726,,,09/03/2017,0.010481011,0.758564974,0.99205487,0.896737688,-0.664832077,0.99973008,0.72667985,-0.416948125,-0.565171646,-0.825334883,0.535691726,-0.670687647,-0.062371868
16/03/2017,AUD-USD X-RATE,16/03/2017,momentum,0.26281872,,,16/03/2017,0.020086914,0.334959784,0.990161316,0.794575506,-0.887127046,0.947780022,-0.327013514,-0.794204164,-0.651993323,-0.573770424,0.26281872,-0.939703787,0.879505973
23/03/2017,AUD-USD X-RATE,23/03/2017,momentum,0.624025815,,,23/03/2017,0.0446988,0.08317937,0.99997766,0.980739678,-0.633228813,0.894475973,-0.494471164,-0.669171105,-0.278958436,-0.001929599,0.624025815,-0.742818023,0.894001793
30/03/2017,AUD-USD X-RATE,30/03/2017,momentum,0.53426803,,,30/03/2017,0.267995044,0.038178693,0.7339966,0.999485832,0.019986715,0.946101022,-0.262916645,0.288556818,0.36658503,0.507910201,0.53426803,-0.715119663,0.794582674
06/04/2017,AUD-USD X-RATE,06/04/2017,momentum,0.472806271,,,06/04/2017,0.350368279,0.016058589,0.297061018,0.999640706,0.466466698,0.998057919,0.713447531,0.740393314,0.531530173,-0.005601536,0.472806271,-0.626034792,0.00441098
13/04/2017,AUD-USD X-RATE,13/04/2017,momentum,-0.120437214,,,13/04/2017,0.582972755,0.013063836,-0.370845426,0.998797372,0.734172138,0.98795996,0.997158394,0.896334693,0.706538865,-0.651279515,-0.120437214,-0.701250418,-0.564494601
20/04/2017,AUD-USD X-RATE,20/04/2017,momentum,0.077135594,,,20/04/2017,0.969584868,0.034773563,-0.860134931,0.9999972,0.999878888,0.978862107,0.936771937,0.998452021,0.993105361,-0.682238195,0.077135594,-0.477560524,-0.998377746
27/04/2017,AUD-USD X-RATE,27/04/2017,momentum,-0.003423005,,,27/04/2017,0.983978942,0.007687597,-0.41880531,0.999210796,0.967658218,0.997850932,0.954715784,0.990435735,0.916316795,0.221981666,-0.003423005,-0.926232962,-0.966724415
04/05/2017,AUD-USD X-RATE,04/05/2017,momentum,-0.270713465,,,04/05/2017,0.920800073,0.000256453,0.537483988,0.718508497,0.842788488,0.998980594,0.736154238,0.998311702,0.207125386,0.965245799,-0.270713465,-0.973671584,-0.997781188
11/05/2017,AUD-USD X-RATE,11/05/2017,momentum,-0.878592161,,,11/05/2017,0.884858267,0.000110562,0.95078399,0.493762714,0.449856795,0.924867862,0.050781907,0.982831638,-0.602388882,0.999530285,-0.878592161,-0.920231385,-0.975133088
18/05/2017,AUD-USD X-RATE,18/05/2017,momentum,-0.916119335,,,18/05/2017,0.934366625,0.001679504,0.999724118,0.017405618,0.428966893,0.955465358,-0.174649513,0.920901117,-0.805393021,0.99583711,-0.916119335,-0.969506535,-0.770226182
25/05/2017,AUD-USD X-RATE,25/05/2017,momentum,-0.67372293,,,25/05/2017,0.999197458,0.022535568,0.96183359,0.001747923,0.801420181,0.998077416,0.009159183,0.999609573,-0.27704428,0.883857433,-0.67372293,-0.944175502,0.044794634
01/06/2017,AUD-USD X-RATE,01/06/2017,momentum,-0.563407685,,,01/06/2017,0.927006675,0.05486188,0.961539641,0.00312136,0.872769898,0.789568074,0.429675903,0.989594352,-0.025607784,0.937570514,-0.563407685,-0.699035611,0.788801695
08/06/2017,AUD-USD X-RATE,08/06/2017,momentum,-0.456001749,,,08/06/2017,0.629900202,0.07222645,0.995778533,0.016659989,0.991452146,0.688036184,0.855369565,0.986126337,0.387743713,0.927678546,-0.456001749,-0.639143438,0.936068662
15/06/2017,AUD-USD X-RATE,15/06/2017,momentum,0.200166769,,,15/06/2017,0.464106941,0.125043841,0.998639913,0.070248615,0.997916805,0.518063998,0.979907133,0.978234716,0.625129603,0.998147444,0.200166769,-0.147375331,0.989197516
22/06/2017,AUD-USD X-RATE,22/06/2017,momentum,0.729731886,,,22/06/2017,0.225121455,0.292250786,0.980839077,0.267531879,0.961198182,0.389710011,0.9898926,0.630440465,0.374637572,0.943923245,0.729731886,0.656460263,0.964027696
29/06/2017,AUD-USD X-RATE,29/06/2017,momentum,0.708686171,,,29/06/2017,0.129811926,0.608386356,0.952387583,0.441051949,0.941008045,0.351085289,0.997320575,0.646363173,-0.00590248,0.926456305,0.708686171,0.768279721,0.960727625
06/07/2017,AUD-USD X-RATE,06/07/2017,momentum,0.965450072,,,06/07/2017,0.046211457,0.93095796,0.963102562,0.613176117,0.563476606,0.572220004,-0.22827771,-0.915867519,-0.72204704,0.996387394,0.965450072,0.999248703,0.844994554
13/07/2017,AUD-USD X-RATE,13/07/2017,momentum,0.863020993,,,13/07/2017,0.005248791,0.455041131,0.985942859,0.76617365,-0.22540655,-0.610023908,-0.997136226,-0.999388493,-0.999150159,0.963706373,0.863020993,0.998198478,0.908084228
20/07/2017,AUD-USD X-RATE,20/07/2017,momentum,0.933062629,,,20/07/2017,0.00058946,0.511472055,0.955720379,0.258941747,0.277190667,-0.705207897,-0.995797262,-0.997759851,-0.931005739,0.801546768,0.933062629,0.961425343,0.769041033
27/07/2017,AUD-USD X-RATE,27/07/2017,momentum,0.827752366,,,27/07/2017,1.9535E-05,0.139295225,0.792482983,0.053164697,0.67289473,-0.304005001,-0.847126538,-0.984411761,-0.516877449,0.28488561,0.827752366,0.958382851,0.985545143
03/08/2017,AUD-USD X-RATE,03/08/2017,momentum,0.879481762,,,03/08/2017,1.35858E-05,0.021344865,0.481473671,0.014439536,0.700345037,-0.237010818,-0.706348906,-0.989402013,0.182068088,0.096958517,0.879481762,0.979709142,0.99999735
10/08/2017,AUD-USD X-RATE,10/08/2017,momentum,0.993560793,,,10/08/2017,2.60472E-05,0.218267203,0.064012809,0.005405847,0.7631456,0.106535285,-0.205089235,-0.890026298,0.469170825,0.135564453,0.993560793,0.970440535,0.864548382
17/08/2017,AUD-USD X-RATE,17/08/2017,momentum,0.955385544,,,17/08/2017,0.006437034,-0.298080456,0.299504259,0.04642532,0.964095778,0.626258996,0.453166263,-0.673685122,0.915344463,0.175881561,0.955385544,0.815589163,0.452868121
24/08/2017,AUD-USD X-RATE,24/08/2017,momentum,0.957923179,,,24/08/2017,0.502601392,-0.342318151,0.906905023,0.089732128,0.998836331,0.713126805,0.636609663,-0.558083577,0.974451466,0.316080912,0.957923179,0.891293384,0.172054416
31/08/2017,AUD-USD X-RATE,31/08/2017,momentum,0.969728132,,,31/08/2017,0.985119252,-0.615139826,0.887954987,0.040378844,0.984251185,0.843255949,0.828769309,-0.448470618,0.955776458,0.187160098,0.969728132,0.966161223,0.058582688
07/09/2017,AUD-USD X-RATE,07/09/2017,momentum,0.993825553,,,07/09/2017,0.924049297,-0.600846374,0.803713772,0.043044295,0.932556038,0.849251874,0.872685788,-0.492017692,0.778327031,0.279351888,0.993825553,0.999799527,0.27767835
14/09/2017,AUD-USD X-RATE,14/09/2017,momentum,0.969207547,,,14/09/2017,0.863161619,0.080137441,0.59061694,0.093955219,0.813288849,0.872075711,0.928969164,-0.828553804,0.913153263,0.20425253,0.969207547,0.724971743,0.823807972
21/09/2017,AUD-USD X-RATE,21/09/2017,momentum,0.996435157,,,21/09/2017,0.488303307,0.851595794,0.999280251,0.124786809,0.992823464,-0.324284453,0.589405053,-0.994000032,0.131993701,0.315011221,0.996435157,0.717758794,0.188358128
28/09/2017,AUD-USD X-RATE,28/09/2017,momentum,0.975056098,,,28/09/2017,0.40637506,0.983735144,0.779044199,0.244402876,0.692283724,-0.887697561,0.469197105,-0.967591153,-0.602464989,0.518469652,0.975056098,0.866956865,-0.366633148
05/10/2017,AUD-USD X-RATE,05/10/2017,momentum,0.627093064,,,05/10/2017,0.212967222,0.964284611,0.537817974,0.407779033,-0.213803703,-0.978805725,0.251648625,-0.833929022,-0.88669968,0.931607702,0.627093064,0.999181041,-0.418247461
12/10/2017,AUD-USD X-RATE,12/10/2017,momentum,0.278043668,,,12/10/2017,0.098469631,0.936250306,0.464494016,0.075478474,-0.774897745,-0.974727464,0.241428243,-0.674294286,-0.941266264,0.983255447,0.278043668,0.995511098,0.010152083
19/10/2017,AUD-USD X-RATE,19/10/2017,momentum,0.470410104,,,19/10/2017,0.116900559,0.941173871,0.375348619,0.014597575,-0.59214392,-0.895896492,0.625422014,-0.751106158,-0.851904014,0.897657261,0.470410104,0.999335329,-0.017070889
26/10/2017,AUD-USD X-RATE,26/10/2017,momentum,0.16840348,,,26/10/2017,0.152061795,0.980231915,0.371576507,0.029772909,-0.845476136,-0.719682761,0.511182162,-0.760128152,-0.97437566,0.626924517,0.16840348,0.725789317,0.06404106
02/11/2017,AUD-USD X-RATE,02/11/2017,momentum,-0.661008338,,,02/11/2017,0.259797968,0.941296185,0.435867639,0.141624173,-0.893416429,-0.698227556,0.871081468,-0.999433051,-0.980772884,-0.089089764,-0.661008338,-0.423278077,-0.296838355
09/11/2017,AUD-USD X-RATE,09/11/2017,momentum,-0.811815924,,,09/11/2017,0.355136227,0.930903924,0.512721296,0.137465649,-0.606509404,-0.266562109,0.977435164,-0.477997094,-0.978631103,-0.441916295,-0.811815924,-0.485170912,-0.338271505
16/11/2017,AUD-USD X-RATE,16/11/2017,momentum,-0.814575533,,,16/11/2017,0.552554317,0.883223993,0.753745409,0.033952105,-0.702411399,-0.302188063,0.976008632,-0.132854493,-0.900212066,-0.261479186,-0.814575533,-0.298728331,-0.231582351
23/11/2017,AUD-USD X-RATE,23/11/2017,momentum,-0.928897521,,,23/11/2017,0.66993636,0.465039143,0.979081339,0.018222806,-0.677365977,-0.188186335,0.727723121,0.098401138,-0.558573521,0.093538345,-0.928897521,-0.370169565,-0.098802541
30/11/2017,AUD-USD X-RATE,30/11/2017,momentum,-0.831990144,,,30/11/2017,0.389907479,0.443733574,0.990229235,0.002213038,-0.512174567,0.057229656,0.57145161,0.493550545,0.01066629,0.558456369,-0.831990144,-0.301453004,-0.030798497
07/12/2017,AUD-USD X-RATE,07/12/2017,momentum,-0.776960945,,,07/12/2017,0.077213444,0.2600787,0.97301285,0.014718984,-0.751219889,0.089064483,0.460878741,0.38011766,-0.223069628,0.580627565,-0.776960945,-0.224209076,-0.514762514
14/12/2017,AUD-USD X-RATE,14/12/2017,momentum,-0.949582083,,,14/12/2017,0.011408243,0.549345862,0.886620954,0.319309065,-0.929645774,0.244276412,0.335110221,0.469950242,-0.759114242,0.181917427,-0.949582083,-0.521024215,-0.868447186
21/12/2017,AUD-USD X-RATE,21/12/2017,momentum,-0.468636438,,,21/12/2017,0.002105372,0.577598941,0.813101197,0.522002509,-0.996400385,0.711093893,0.608728443,0.431906019,-0.727499009,0.100984055,-0.468636438,-0.689721369,-0.958073219
28/12/2017,AUD-USD X-RATE,28/12/2017,momentum,0.105256127,,,28/12/2017,0.002535951,0.339314716,0.553127489,0.355431892,-0.441618361,0.486590209,0.748972526,-0.459240787,-0.9374019,0.395380619,0.105256127,-0.312978652,-0.750340608
04/01/2018,AUD-USD X-RATE,04/01/2018,momentum,0.663862356,,,04/01/2018,0.004864188,-0.32568324,0.516950078,0.174267484,-0.517532232,0.604940636,0.070387076,-0.767208689,-0.924101338,0.944579641,0.663862356,0.583474936,-0.383178821
11/01/2018,AUD-USD X-RATE,11/01/2018,momentum,0.7977037,,,11/01/2018,0.000172118,0.40913434,0.082326803,0.027541967,-0.205089134,0.392731269,-0.254393181,-0.992350322,-0.978924857,0.982128615,0.7977037,0.895478947,-0.557552344
18/01/2018,AUD-USD X-RATE,18/01/2018,momentum,0.909645049,,,18/01/2018,0.000383357,0.708336781,0.005683106,0.006267761,-0.072738816,-0.523602212,-0.901623557,-0.999968701,0.055958172,0.843336256,0.909645049,0.84254995,-0.408024176
25/01/2018,AUD-USD X-RATE,25/01/2018,momentum,0.988061528,,,25/01/2018,0.003497005,0.954650467,5.26516E-05,0.007085147,-0.052907112,-0.78656314,-0.870001503,-0.982765754,0.637259342,0.560812897,0.988061528,0.877737039,-0.999894276
01/02/2018,AUD-USD X-RATE,01/02/2018,momentum,0.999507358,,,01/02/2018,0.025007925,0.95937257,2.17492E-05,0.048273404,-0.113772567,-0.987662996,-0.998344697,-0.961573937,0.997245471,0.481587815,0.999507358,0.998848528,-0.762147528
08/02/2018,AUD-USD X-RATE,08/02/2018,momentum,0.843853843,,,08/02/2018,0.742322257,-0.353084958,0.011067414,0.367524114,-0.167925103,-0.802858497,-0.964067273,-0.920733366,0.975142436,0.648253319,0.843853843,0.931552055,-0.969578326
15/02/2018,AUD-USD X-RATE,15/02/2018,momentum,0.321367497,,,15/02/2018,0.640417883,-0.760972368,0.362129594,0.925460463,-0.360506382,-0.800382577,-0.982817448,-0.99338308,0.99395545,0.975713809,0.321367497,0.29202877,-0.800982866
22/02/2018,AUD-USD X-RATE,22/02/2018,momentum,0.382836224,,,22/02/2018,0.89632248,-0.9677994,-0.457902461,0.939311694,-0.441583625,-0.945663932,-0.991582301,-0.979116933,0.85262835,0.955779263,0.382836224,0.129269011,-0.742452078
01/03/2018,AUD-USD X-RATE,01/03/2018,momentum,0.119543327,,,01/03/2018,0.969293152,-0.96958075,-0.329791838,0.977063117,-0.62799074,-0.97585808,-0.775074578,-0.789164747,0.9706713,0.964339985,0.119543327,-0.412191405,-0.990395393
08/03/2018,AUD-USD X-RATE,08/03/2018,momentum,-0.18401927,,,08/03/2018,0.735224222,-0.996974984,-0.704562494,0.73752274,-0.826072563,-0.735769364,-0.493188153,-0.446578311,0.972784369,0.922485193,-0.18401927,-0.950335051,0.008177715
15/03/2018,AUD-USD X-RATE,15/03/2018,momentum,0.047108617,,,15/03/2018,0.918211779,-0.944274982,-0.627186807,0.793864733,-0.923185062,-0.598016704,-0.299898647,-0.464384168,0.995259076,0.908302802,0.047108617,-0.96421921,0.259868967
22/03/2018,AUD-USD X-RATE,22/03/2018,momentum,-0.380813753,,,22/03/2018,0.774486443,-0.807465417,-0.556702842,0.878382992,-0.991166881,-0.310390844,0.192691833,-0.119521211,0.981184038,0.796975374,-0.380813753,-0.993601067,-0.903914913
29/03/2018,AUD-USD X-RATE,29/03/2018,momentum,-0.552989946,,,29/03/2018,-0.310966709,-0.997370459,-0.759327171,0.500379495,-0.973869844,-0.168254209,0.55682759,-0.207968553,0.998652485,0.930839102,-0.552989946,-0.926830497,-0.780318626
05/04/2018,AUD-USD X-RATE,05/04/2018,momentum,-0.731959662,,,05/04/2018,-0.634361668,-0.93937605,-0.49447513,0.012534209,-0.741394713,0.354043741,0.725263076,0.21173283,0.911158436,0.750003646,-0.731959662,-0.809086984,-0.720620052
12/04/2018,AUD-USD X-RATE,12/04/2018,momentum,-0.650945042,,,12/04/2018,-0.628873685,-0.612019187,-0.23418653,-0.176824552,-0.759796444,0.281368851,0.709565106,0.139976476,0.645679025,0.666541663,-0.650945042,-0.347922141,-0.618841126
19/04/2018,AUD-USD X-RATE,19/04/2018,momentum,-0.334990439,,,19/04/2018,-0.319699938,-0.121993665,-0.113309764,0.016529389,-0.884520323,0.056541348,0.660150277,-0.291890952,0.45376751,0.705415512,-0.334990439,0.226510217,-0.480880518
26/04/2018,AUD-USD X-RATE,26/04/2018,momentum,-0.659707493,,,26/04/2018,-0.222141423,0.401347935,0.191494429,0.010279905,-0.989287458,-0.331921983,0.211126379,-0.725039684,0.098227921,0.295367301,-0.659707493,-0.118534878,-0.958746003
03/05/2018,AUD-USD X-RATE,03/05/2018,momentum,-0.999992558,,,03/05/2018,-0.28410468,0.694211412,0.501558203,0.016335313,-0.950635039,-0.161741107,0.206422259,-0.751021887,-0.449599314,-0.715393591,-0.999992558,-0.454519006,-0.936922835
10/05/2018,AUD-USD X-RATE,10/05/2018,momentum,-0.810558742,,,10/05/2018,-0.351013127,0.885898933,0.547941155,-0.339310418,-0.988045436,0.170831505,0.365590522,-0.754305858,-0.521346442,-0.993822548,-0.810558742,-0.692405289,-0.608810073
17/05/2018,AUD-USD X-RATE,17/05/2018,momentum,-0.886188753,,,17/05/2018,0.427494236,0.943608103,0.749412213,0.72100192,-0.946333477,-0.011321418,0.187964783,-0.97649533,-0.643999909,-0.995614057,-0.886188753,-0.597959109,-0.499053307
24/05/2018,AUD-USD X-RATE,24/05/2018,momentum,-0.977473225,,,24/05/2018,0.600086303,0.955045588,0.909484784,0.90536639,-0.795730746,-0.399921827,0.23595208,-0.942044891,-0.850417365,-0.955894337,-0.977473225,-0.683461957,-0.808641424
31/05/2018,AUD-USD X-RATE,31/05/2018,momentum,-0.999982263,,,31/05/2018,0.548152693,0.661748651,0.608223042,0.635866585,-0.971606115,0.941969987,0.976810556,-0.848565619,-0.564370115,-0.901390224,-0.999982263,-0.991970811,-0.883529105
07/06/2018,AUD-USD X-RATE,07/06/2018,momentum,-0.85153972,,,07/06/2018,0.704155165,0.322079287,0.277587253,0.604906514,-0.771323617,0.935342453,0.856577459,-0.088505724,-0.504433914,-0.984461002,-0.85153972,-0.978684837,-0.865160698
14/06/2018,AUD-USD X-RATE,14/06/2018,momentum,-0.707382202,,,14/06/2018,0.961220015,0.272496996,0.480666499,0.900209302,-0.876516533,0.936461189,0.999125976,-0.230530022,-0.587004284,-0.967643618,-0.707382202,-0.940774668,-0.71701267
21/06/2018,AUD-USD X-RATE,21/06/2018,momentum,-0.898585008,,,21/06/2018,0.988730153,0.507943105,0.377420792,0.182423193,-0.842325954,0.999118956,0.919470199,0.519551099,-0.767831774,-0.999603653,-0.898585008,-0.453883408,-0.876483098
28/06/2018,AUD-USD X-RATE,28/06/2018,momentum,-0.622560958,,,28/06/2018,0.858724755,0.080348636,-0.303666254,-0.980780966,-0.528522341,0.97841499,0.670230936,0.99185829,-0.683393189,-0.986941325,-0.622560958,-0.294714445,-0.567848345
05/07/2018,AUD-USD X-RATE,05/07/2018,momentum,-0.446410284,,,05/07/2018,0.439504176,-0.187553604,-0.818203823,-0.861992661,0.080618794,0.932995139,0.593252172,0.967370808,-0.929633127,-0.983769854,-0.446410284,-0.653708989,0.256244834
12/07/2018,AUD-USD X-RATE,12/07/2018,momentum,-0.730769672,,,12/07/2018,0.801702341,0.25489066,-0.958574708,-0.899602441,0.287649243,0.983022869,0.712947902,0.923271531,-0.985310564,-0.847352979,-0.730769672,-0.960860138,0.611886814
19/07/2018,AUD-USD X-RATE,19/07/2018,momentum,-0.674648458,,,19/07/2018,0.999578604,0.445962741,-0.744873995,-0.988816942,0.332201668,0.999611197,0.831881018,0.875634856,-0.647845415,-0.894867954,-0.674648458,-0.982808572,0.70527254
26/07/2018,AUD-USD X-RATE,26/07/2018,momentum,-0.554845879,,,26/07/2018,0.969766414,0.702023576,-0.338859052,-0.999569955,-0.023897514,0.993476901,0.969394109,0.647508808,-0.54742382,-0.914155312,-0.554845879,-0.994071431,0.996337174
02/08/2018,AUD-USD X-RATE,02/08/2018,momentum,-0.489884428,,,02/08/2018,0.918199604,0.999590288,0.165128926,-0.885142394,-0.489572019,0.919520861,0.964263069,-0.038334344,-0.72537126,-0.963648615,-0.489884428,-0.832790456,0.992951551
09/08/2018,AUD-USD X-RATE,09/08/2018,momentum,-0.441362213,,,09/08/2018,0.638730018,0.99860489,-0.006714942,-0.986946737,-0.512875381,0.634666997,0.898140618,-0.514538485,-0.790688135,-0.969267642,-0.441362213,-0.53863232,0.993621882
16/08/2018,AUD-USD X-RATE,16/08/2018,momentum,-0.10371309,,,16/08/2018,0.622154043,0.751084717,-0.575017073,-0.953188056,0.101879967,0.932301938,0.983062062,-0.399940181,-0.991075508,-0.414022962,-0.10371309,-0.793408008,0.995973625
23/08/2018,AUD-USD X-RATE,23/08/2018,momentum,-0.111293377,,,23/08/2018,0.552137225,-0.346968726,-0.974909714,-0.995109776,0.640493697,0.957419189,0.694566028,-0.124772045,-0.939032076,-0.099387214,-0.111293377,-0.742357187,0.998358818
30/08/2018,AUD-USD X-RATE,30/08/2018,momentum,-0.185556024,,,30/08/2018,0.330788257,0.063081389,-0.871004044,-0.960604139,0.829104934,0.97349075,0.727884533,-0.10953681,-0.9997913,-0.109381883,-0.185556024,-0.396098557,0.761002885
06/09/2018,AUD-USD X-RATE,06/09/2018,momentum,-0.019466496,,,06/09/2018,0.243536904,-0.542346682,-0.557305012,-0.90080808,0.709584068,0.995359253,0.715823656,0.171020452,-0.980254616,-0.276534372,-0.019466496,-0.456268196,0.998840345
