,Res
2004-07-29,102.48684054942228
2004-07-30,102.4853633350325
2004-08-02,102.4957436802891
2004-08-03,102.50273325761019
2004-08-04,102.50636599911246
2004-08-05,102.51731286503151
2004-08-06,102.5225438566294
2004-08-09,102.52637803035807
2004-08-10,102.52950850568303
2004-08-11,102.52110803693688
2004-08-12,102.50644050402293
2004-08-13,102.50730602616963
2004-08-16,102.50862347041951
2004-08-17,102.52367191289822
2004-08-18,102.54027131651254
2004-08-19,102.53836240235458
2004-08-20,102.535777661664
2004-08-23,102.53152383152114
2004-08-24,102.53463871853188
2004-08-25,102.5456615741072
2004-08-26,102.55876869174057
2004-08-27,102.55732417757093
2004-08-30,102.56817070408754
2004-08-31,102.57394429492936
2004-09-01,102.55975076671147
2004-09-02,102.5485972748163
2004-09-03,102.54120781253418
2004-09-06,102.54776112275049
2004-09-07,102.56421447934574
2004-09-08,102.56578526487435
2004-09-09,102.56755334033166
2004-09-10,102.56167472703804
2004-09-13,102.56663675406485
2004-09-14,102.57581841742176
2004-09-15,102.5730844891485
2004-09-16,102.57949678378137
2004-09-17,102.56775281484073
2004-09-20,102.57353316282413
2004-09-21,102.57661628658653
2004-09-22,102.57403488250891
2004-09-23,102.58200342308925
2004-09-24,102.58114716690494
2004-09-27,102.57477248903653
2004-09-28,102.57996923141607
2004-09-29,102.57553715078545
2004-09-30,102.57591058840094
2004-10-01,102.5792511412211
2004-10-04,102.57707527894057
2004-10-05,102.5731081478422
2004-10-06,102.57743979031792
2004-10-07,102.57385183985045
2004-10-08,102.55253310834928
2004-10-11,102.54699015763104
2004-10-12,102.54853763325984
2004-10-13,102.55140410598143
2004-10-14,102.54278367458288
2004-10-15,102.54801887235116
2004-10-18,102.56464955709713
2004-10-19,102.57120547344702
2004-10-20,102.57957605627507
2004-10-21,102.59841827340011
2004-10-22,102.61610018394617
2004-10-25,102.63442250992772
2004-10-26,102.63688757178048
2004-10-27,102.65758382984114
2004-10-28,102.67496959965963
2004-10-29,102.69178021589455
2004-11-01,102.64911757670103
2004-11-02,102.64665615112894
2004-11-03,102.65597202452138
2004-11-04,102.65775758671006
2004-11-05,102.66965425104495
2004-11-08,102.66220323084944
2004-11-09,102.67548723473645
2004-11-10,102.66342282386172
2004-11-11,102.66694352930018
2004-11-12,102.68607927187782
2004-11-15,102.69424903981022
2004-11-16,102.70017986751354
2004-11-17,102.7011109227665
2004-11-18,102.72708443695332
2004-11-19,102.74581280887548
2004-11-22,102.78265227680971
2004-11-23,102.81491800558948
2004-11-24,102.84489068869827
2004-11-25,102.88584231226075
2004-11-26,102.93141903022594
2004-11-29,102.95424562777096
2004-11-30,102.98217370349387
2004-12-01,103.0178681079141
2004-12-02,103.04669303836506
2004-12-03,103.08941410934219
2004-12-06,103.12171257767146
2004-12-07,103.13909064916102
2004-12-08,103.15140794747913
2004-12-09,103.17000837399515
2004-12-10,103.20522893371381
2004-12-13,103.25119260873649
2004-12-14,103.28594782508212
2004-12-15,103.31234050862483
2004-12-16,103.34749625338571
2004-12-17,103.3815006936504
2004-12-20,103.42492323270415
2004-12-21,103.45283373858513
2004-12-22,103.48034631505344
2004-12-23,103.51091259683328
2004-12-24,103.54598369618522
2004-12-27,103.58210453470645
2004-12-28,103.60171034489235
2004-12-29,103.63146042115493
2004-12-30,103.6660412310853
2004-12-31,103.69461883516496
2005-01-03,103.72009802849253
2005-01-04,103.72730465007103
2005-01-05,103.74454143508652
2005-01-06,103.7628201961502
2005-01-07,103.73816828410472
2005-01-10,103.72459081582491
2005-01-11,103.67806185583974
2005-01-12,103.60215850708191
2005-01-13,103.63038676304531
2005-01-14,103.60452408717435
2005-01-17,103.59176498648243
2005-01-18,103.59140632284031
2005-01-19,103.62882343711595
2005-01-20,103.56403922022538
2005-01-21,103.53416052750438
2005-01-24,103.54751795447066
2005-01-25,103.51716772813398
2005-01-26,103.64155944679399
2005-01-27,103.59731551026482
2005-01-28,103.65707341886369
2005-01-31,103.65843610529845
2005-02-01,103.64726701120848
2005-02-02,103.67484652926792
2005-02-03,103.73087022252116
2005-02-04,103.72340358034268
2005-02-07,103.72605813121989
2005-02-08,103.66101034949097
2005-02-09,103.7116232931985
2005-02-10,103.66646401353938
2005-02-11,103.71332636361389
2005-02-14,103.68991661692532
2005-02-15,103.75031415495225
2005-02-16,103.71807147920893
2005-02-17,103.79667596850561
2005-02-18,103.76091713355154
2005-02-21,103.77787472861874
2005-02-22,103.74967432283567
2005-02-23,103.78632535290001
2005-02-24,103.709936181974
2005-02-25,103.77666728880148
2005-02-28,103.83789225933931
2005-03-01,103.82377655306233
2005-03-02,103.7576252786038
2005-03-03,103.74443885336579
2005-03-04,103.88129380256228
2005-03-07,103.84286176131799
2005-03-08,103.87713482643754
2005-03-09,103.79663371694193
2005-03-10,103.65640087303514
2005-03-11,103.69572687624435
2005-03-14,103.57584874382431
2005-03-15,103.48748210325375
2005-03-16,103.4858202407336
2005-03-17,103.47187490470584
2005-03-18,103.44997877844968
2005-03-21,103.53298070723066
2005-03-22,103.51250245406469
2005-03-23,103.61918980191595
2005-03-24,103.61592084180205
2005-03-25,103.64091233422955
2005-03-28,103.75192488611448
2005-03-29,103.83159667054944
2005-03-30,103.8040474891167
2005-03-31,103.73617353922005
2005-04-01,103.73739835614987
2005-04-04,103.84718299889565
2005-04-05,103.80313820381849
2005-04-06,103.82425643701684
2005-04-07,103.83141926395328
2005-04-08,103.8462675800851
2005-04-11,103.85696794727549
2005-04-12,103.86426398273568
2005-04-13,103.89169768193497
2005-04-14,103.86433158724954
2005-04-15,103.86126490537748
2005-04-18,103.84610189650066
2005-04-19,103.89184732491309
2005-04-20,103.85019895495016
2005-04-21,103.91121942832748
2005-04-22,103.92032788399575
2005-04-25,103.94296322565776
2005-04-26,103.90633805324453
2005-04-27,103.88042517062613
2005-04-28,103.90872918717004
2005-04-29,103.94038523312534
2005-05-02,103.8934866459804
2005-05-03,103.8817498246395
2005-05-04,103.89692624541678
2005-05-05,103.88323171988903
2005-05-06,103.8810183577446
2005-05-09,103.86182950155899
2005-05-10,103.82166702237872
2005-05-11,103.85353189941351
2005-05-12,103.8417705143032
2005-05-13,103.85301467289716
2005-05-16,103.88199305045354
2005-05-17,103.90070253580303
2005-05-18,103.92013328551245
2005-05-19,103.94668813452249
2005-05-20,103.9736161300309
2005-05-23,104.0052972277121
2005-05-24,104.01060065974382
2005-05-25,104.07020335020513
2005-05-26,104.08305445513126
2005-05-27,104.11978915776298
2005-05-30,104.15190916607601
2005-05-31,104.21981174869869
2005-06-01,104.25740367201949
2005-06-02,104.2460790515115
2005-06-03,104.18781357977747
2005-06-06,104.14746210203049
2005-06-07,104.10217459568793
2005-06-08,104.112881369104
2005-06-09,104.1666373716398
2005-06-10,104.18211962191552
2005-06-13,104.16642934231899
2005-06-14,104.16343977703941
2005-06-15,104.14307002757174
2005-06-16,104.158082190661
2005-06-17,104.13713196390316
2005-06-20,104.18010529108857
2005-06-21,104.21258460040922
2005-06-22,104.20346872182122
2005-06-23,104.19273032078047
2005-06-24,104.21510423541083
2005-06-27,104.1651670533414
2005-06-28,104.22537303140496
2005-06-29,104.3006438466196
2005-06-30,104.30662926670945
2005-07-01,104.31101062562897
2005-07-04,104.35390372899053
2005-07-05,104.37107860525522
2005-07-06,104.32717280951633
2005-07-07,104.34712601290482
2005-07-08,104.3712721826761
2005-07-11,104.32697505903376
2005-07-12,104.2597515826152
2005-07-13,104.3058922237771
2005-07-14,104.31957579188848
2005-07-15,104.31060960780934
2005-07-18,104.32045709220206
2005-07-19,104.319557100638
2005-07-20,104.35460647077319
2005-07-21,104.25602372190343
2005-07-22,104.19720897546074
2005-07-25,104.19352943494098
2005-07-26,104.16845336698749
2005-07-27,104.21466732658452
2005-07-28,104.20870016641692
2005-07-29,104.19244929968276
2005-08-01,104.17606545809002
2005-08-02,104.1522279803174
2005-08-03,104.17131097306314
2005-08-04,104.18412913382829
2005-08-05,104.16147658101836
2005-08-08,104.12639025999911
2005-08-09,104.15187647856732
2005-08-10,104.21885512730339
2005-08-11,104.15287054201438
2005-08-12,104.07088189987536
2005-08-15,104.17297518259328
2005-08-16,104.20211553804988
2005-08-17,104.18575697631921
2005-08-18,104.2373290532514
2005-08-19,104.28045724823073
2005-08-22,104.23436171293116
2005-08-23,104.31276014244641
2005-08-24,104.42374831807898
2005-08-25,104.4033294018296
2005-08-26,104.42452196302496
2005-08-29,104.64494145391949
2005-08-30,104.60736457884833
2005-08-31,104.48755531880502
2005-09-01,104.39985765881374
2005-09-02,104.27769480492805
2005-09-05,104.22765937291493
2005-09-06,104.25757699484505
2005-09-07,104.22945983243065
2005-09-08,104.21730401513017
2005-09-09,104.1941392118262
2005-09-12,104.15490424322944
2005-09-13,104.104764685025
2005-09-14,104.04665213770002
2005-09-15,104.04918011364803
2005-09-16,104.07186862347584
2005-09-19,104.08096415655582
2005-09-20,104.07824655044162
2005-09-21,104.06403744709814
2005-09-22,104.15741640908205
2005-09-23,104.20927118426243
2005-09-26,104.20706094420835
2005-09-27,104.19427644043422
2005-09-28,104.33669855449003
2005-09-29,104.22995502680288
2005-09-30,104.27382782277608
2005-10-03,104.37076399712682
2005-10-04,104.35126205158979
2005-10-05,104.30363979925248
2005-10-06,104.28268036131887
2005-10-07,104.27189539053805
2005-10-10,104.35969253205461
2005-10-11,104.36404135474245
2005-10-12,104.39443640359066
2005-10-13,104.49449756415503
2005-10-14,104.4408530135706
2005-10-17,104.44760605134437
2005-10-18,104.47201148130964
2005-10-19,104.48199319435953
2005-10-20,104.50127009376482
2005-10-21,104.53113192985626
2005-10-24,104.46991491531297
2005-10-25,104.38382495369358
2005-10-26,104.38775156773683
2005-10-27,104.3843372520086
2005-10-28,104.37604236745456
2005-10-31,104.35513879689253
2005-11-01,104.3226153444966
2005-11-02,104.34015516960154
2005-11-03,104.33559613509792
2005-11-04,104.36668667248509
2005-11-07,104.40621655091617
2005-11-08,104.4264141975804
2005-11-09,104.44006137469353
2005-11-10,104.45343840091334
2005-11-11,104.4278690856908
2005-11-14,104.42634047362003
2005-11-15,104.40858487546022
2005-11-16,104.42775867199904
2005-11-17,104.40779952990023
2005-11-18,104.38031113612445
2005-11-21,104.38347725622006
2005-11-22,104.34850823228379
2005-11-23,104.33904556738806
2005-11-24,104.33023133873508
2005-11-25,104.3412155469836
2005-11-28,104.3395355108964
2005-11-29,104.32241764251292
2005-11-30,104.31506566890894
2005-12-01,104.32478403937864
2005-12-02,104.34936024244402
2005-12-05,104.36159051165797
2005-12-06,104.40905669100337
2005-12-07,104.39154741219039
2005-12-08,104.3665370555829
2005-12-09,104.31084880244515
2005-12-12,104.24199919485214
2005-12-13,104.21607000442133
2005-12-14,104.16632264569617
2005-12-15,104.15628486488687
2005-12-16,104.17171974163783
2005-12-19,104.1864158600977
2005-12-20,104.1671988894203
2005-12-21,104.14296916212814
2005-12-22,104.11630993754707
2005-12-23,104.10061852847127
2005-12-26,104.08772835995123
2005-12-27,104.07257835765293
2005-12-28,104.06090583677486
2005-12-29,104.03286987112145
2005-12-30,104.01898324113765
2006-01-02,103.98164813525973
2006-01-03,103.91270368083735
2006-01-04,103.9161206283113
2006-01-05,103.92706511052155
2006-01-06,103.9449044982123
2006-01-09,103.9522339010339
2006-01-10,103.89980462826567
2006-01-11,103.8794755835507
2006-01-12,103.87604242764549
2006-01-13,103.8579061387527
2006-01-16,103.894625941511
2006-01-17,103.87904868598241
2006-01-18,103.8573506891377
2006-01-19,103.8751715988549
2006-01-20,103.87760836354886
2006-01-23,103.82844860380932
2006-01-24,103.82708203685053
2006-01-25,103.81343535370483
2006-01-26,103.81301303660047
2006-01-27,103.80348686718786
2006-01-30,103.7925935520588
2006-01-31,103.76532436780303
2006-02-01,103.76336267128966
2006-02-02,103.74113157416052
2006-02-03,103.73220328520526
2006-02-06,103.78015022491583
2006-02-07,103.79763590620836
2006-02-08,103.83099775168424
2006-02-09,103.78438974840142
2006-02-10,103.78641400859323
2006-02-13,103.77822701177736
2006-02-14,103.76579504276677
2006-02-15,103.76384884092286
2006-02-16,103.74391467895872
2006-02-17,103.73504025163373
2006-02-20,103.71463963344773
2006-02-21,103.71310226465933
2006-02-22,103.79424740097444
2006-02-23,103.73094566298641
2006-02-24,103.71504658432816
2006-02-27,103.6889891251174
2006-02-28,103.6701562481587
2006-03-01,103.66987141892574
2006-03-02,103.66657875173348
2006-03-03,103.68871374051928
2006-03-06,103.67522330392048
2006-03-07,103.737435656079
2006-03-08,103.84140224231075
2006-03-09,103.8137281226297
2006-03-10,103.80131636842802
2006-03-13,103.90425092440502
2006-03-14,103.79572089818436
2006-03-15,103.66724742872636
2006-03-16,103.61627947091581
2006-03-17,103.57360876336543
2006-03-20,103.55925896396145
2006-03-21,103.57880171287398
2006-03-22,103.59778130395961
2006-03-23,103.59250156367501
2006-03-24,103.5841401344968
2006-03-27,103.6082187521434
2006-03-28,103.66617601851243
2006-03-29,103.6985573091429
2006-03-30,103.64842506871504
2006-03-31,103.56866151420351
2006-04-03,103.5604286334257
2006-04-04,103.58568777473724
2006-04-05,103.61389634955133
2006-04-06,103.67283980735
2006-04-07,103.77337237800705
2006-04-10,103.74525840570675
2006-04-11,103.72496413875218
2006-04-12,103.83483771769384
2006-04-13,103.84415114783451
2006-04-14,103.82913270084349
2006-04-17,103.83149827058216
2006-04-18,103.83567345373918
2006-04-19,103.75900204228873
2006-04-20,103.74921537756065
2006-04-21,103.7936266334565
2006-04-24,103.75311286352178
2006-04-25,103.79562914291316
2006-04-26,103.87290843064666
2006-04-27,103.88794361750041
2006-04-28,103.83048830528551
2006-05-01,103.82529385654365
2006-05-02,103.85174407514161
2006-05-03,103.81291995590955
2006-05-04,103.80740801567653
2006-05-05,103.80497612896863
2006-05-08,103.72538240755138
2006-05-09,103.7042655903473
2006-05-10,103.69318038905546
2006-05-11,103.66748899294986
2006-05-12,103.62236095382308
2006-05-15,103.69546942950261
2006-05-16,103.65101606940702
2006-05-17,103.63355428831943
2006-05-18,103.77939196308438
2006-05-19,103.84648063433016
2006-05-22,104.11400697102033
2006-05-23,104.00158740574346
2006-05-24,104.27950950652107
2006-05-25,104.11959161538464
2006-05-26,104.02381120855256
2006-05-29,104.05727532197379
2006-05-30,104.13540550608072
2006-05-31,104.2250647782548
2006-06-01,104.1137875242655
2006-06-02,104.04297917032541
2006-06-05,103.91468358160627
2006-06-06,103.98776110810405
2006-06-07,103.99335080230487
2006-06-08,104.03022389540487
2006-06-09,104.006013641791
2006-06-12,104.03061748778195
2006-06-13,104.14843446713827
2006-06-14,104.07527144920763
2006-06-15,104.07284460472226
2006-06-16,104.00590130059419
2006-06-19,104.15263763871867
2006-06-20,104.15725458512699
2006-06-21,104.0994723276767
2006-06-22,104.20769350091301
2006-06-23,104.32176208141468
2006-06-26,104.31031263201797
2006-06-27,104.33519473339945
2006-06-28,104.33063171652316
2006-06-29,104.31565884661539
2006-06-30,103.96914979671544
2006-07-03,103.94358311211559
2006-07-04,103.82362077334129
2006-07-05,103.93132151755313
2006-07-06,103.94886453613749
2006-07-07,103.94233724675638
2006-07-10,103.95576207544258
2006-07-11,103.94319796902712
2006-07-12,103.91806237817755
2006-07-13,103.89287151268356
2006-07-14,103.91000399461903
2006-07-17,103.93494398189777
2006-07-18,103.9004886418314
2006-07-19,103.83677380659933
2006-07-20,103.73583126652089
2006-07-21,103.72484160005669
2006-07-24,103.72173716524686
2006-07-25,103.69783483654756
2006-07-26,103.71147920055027
2006-07-27,103.69612950710093
2006-07-28,103.70873162862306
2006-07-31,103.7066478857423
2006-08-01,103.70004115671277
2006-08-02,103.73735762559163
2006-08-03,103.72256424109892
2006-08-04,103.681584058513
2006-08-07,103.64239401923555
2006-08-08,103.65480549530707
2006-08-09,103.65545838745862
2006-08-10,103.63201970496203
2006-08-11,103.64553674503898
2006-08-14,103.64606552601376
2006-08-15,103.69353687338253
2006-08-16,103.60844051882255
2006-08-17,103.53574576813432
2006-08-18,103.53480590528437
2006-08-21,103.54107542586216
2006-08-22,103.54928011158289
2006-08-23,103.5243142701701
2006-08-24,103.51602248585309
2006-08-25,103.55025910983034
2006-08-28,103.55256565903893
2006-08-29,103.48119886876712
2006-08-30,103.42473595328917
2006-08-31,103.48203391621784
2006-09-01,103.41332391518912
2006-09-04,103.36919616174644
2006-09-05,103.3362866449899
2006-09-06,103.43566510077908
2006-09-07,103.4327975793817
2006-09-08,103.42444642331967
2006-09-11,103.46830160060043
2006-09-12,103.47281304908243
2006-09-13,103.47309675232414
2006-09-14,103.40173171138896
2006-09-15,103.37507598116623
2006-09-18,103.33499467694132
2006-09-19,103.371850768387
2006-09-20,103.36476400124653
2006-09-21,103.28411860049906
2006-09-22,103.27572087166581
2006-09-25,103.32252356389291
2006-09-26,103.25559354608038
2006-09-27,103.25145889950103
2006-09-28,103.25420972052036
2006-09-29,103.21431600438318
2006-10-02,103.16046953974477
2006-10-03,103.14009394621914
2006-10-04,103.16850975414035
2006-10-05,103.14522051939042
2006-10-06,103.1521758008349
2006-10-09,103.25172821000075
2006-10-10,103.2507595124615
2006-10-11,103.25035205768219
2006-10-12,103.24931009860346
2006-10-13,103.21251350261853
2006-10-16,103.23384305163775
2006-10-17,103.20996786327957
2006-10-18,103.21291679121056
2006-10-19,103.2200544848531
2006-10-20,103.2078686009997
2006-10-23,103.21738562755179
2006-10-24,103.19963694280409
2006-10-25,103.16928835381222
2006-10-26,103.15890860906197
2006-10-27,103.15936803009997
2006-10-30,103.10544444613517
2006-10-31,103.09264814680863
2006-11-01,103.0879292987042
2006-11-02,103.07063352435216
2006-11-03,103.09407725331367
2006-11-06,103.10366966477636
2006-11-07,103.10363597106053
2006-11-08,103.08484421768263
2006-11-09,103.09927231625798
2006-11-10,103.07545549945421
2006-11-13,103.05425533316385
2006-11-14,103.08633852196067
2006-11-15,103.13401896255719
2006-11-16,103.08201890028309
2006-11-17,103.06543176776016
2006-11-20,103.04447024041252
2006-11-21,103.02381046271321
2006-11-22,102.96541405848298
2006-11-23,102.88745391787425
2006-11-24,102.92034290440932
2006-11-27,102.92444405344753
2006-11-28,102.94099129153139
2006-11-29,102.90321703656134
2006-11-30,102.82659018395516
2006-12-01,102.78539039017853
2006-12-04,102.77945654595463
2006-12-05,102.76624511728035
2006-12-06,102.7708521090828
2006-12-07,102.78928317997443
2006-12-08,102.78542929137122
2006-12-11,102.80828428519905
2006-12-12,102.76978075487781
2006-12-13,102.78349740919245
2006-12-14,102.77319207890872
2006-12-15,102.77507387509849
2006-12-18,102.76335847060109
2006-12-19,102.71770593292437
2006-12-20,102.71436107523857
2006-12-21,102.74486786302867
2006-12-22,102.76134478138555
2006-12-25,102.7887548918121
2006-12-26,102.81454409533626
2006-12-27,102.83494691390348
2006-12-28,102.84000491264071
2006-12-29,102.7704996105572
2007-01-01,102.7666558539852
2007-01-02,102.77605246120002
2007-01-03,102.8133441759339
2007-01-04,102.84937190810251
2007-01-05,102.83160205627993
2007-01-08,102.85215776022075
2007-01-09,102.89901484339555
2007-01-10,102.92688042294499
2007-01-11,102.8765897068044
2007-01-12,102.90744780820053
2007-01-15,102.87188355240515
2007-01-16,102.88652000547259
2007-01-17,102.91280680670309
2007-01-18,102.88313574787777
2007-01-19,102.88198313506626
2007-01-22,102.94607959158108
2007-01-23,102.96082897781051
2007-01-24,102.93266209616455
2007-01-25,103.0342567297314
2007-01-26,103.06413953525029
2007-01-29,103.1117789260331
2007-01-30,103.0719007292188
2007-01-31,102.96939810495417
2007-02-01,102.94306649343619
2007-02-02,102.96454058387093
2007-02-05,102.90263621928996
2007-02-06,102.91759477420194
2007-02-07,102.89512240362208
2007-02-08,102.89887456893516
2007-02-09,102.84730722830463
2007-02-12,102.82986207849761
2007-02-13,102.82913618002591
2007-02-14,102.86258672666612
2007-02-15,102.84395242129341
2007-02-16,102.86344658184679
2007-02-19,102.85606106908216
2007-02-20,102.88372371212235
2007-02-21,102.89717317745844
2007-02-22,102.89108485605405
2007-02-23,102.87219500808685
2007-02-26,102.874968675593
2007-02-27,102.74130405699933
2007-02-28,102.78749618859257
2007-03-01,102.71495782890419
2007-03-02,102.76241406232049
2007-03-05,102.94540782118386
2007-03-06,102.83850908345582
2007-03-07,102.79143593510666
2007-03-08,102.70115366411136
2007-03-09,102.69749109670266
2007-03-12,102.64982696873483
2007-03-13,102.64466360314532
2007-03-14,102.66860935004549
2007-03-15,102.67419987457338
2007-03-16,102.63900235430928
2007-03-19,102.66192944011974
2007-03-20,102.61807760172981
2007-03-21,102.63171903519208
2007-03-22,102.62891225422594
2007-03-23,102.61252161172563
2007-03-26,102.60844994466612
2007-03-27,102.60660257115583
2007-03-28,102.591054046476
2007-03-29,102.60077424527483
2007-03-30,102.55986062808955
2007-04-02,102.58067668914269
2007-04-03,102.58479516423662
2007-04-04,102.58214165180506
2007-04-05,102.5759890752179
2007-04-06,102.5661530357967
2007-04-09,102.57190954445646
2007-04-10,102.57274791050394
2007-04-11,102.55700983109578
2007-04-12,102.56148390456941
2007-04-13,102.58320615691552
2007-04-16,102.5890202532945
2007-04-17,102.60065573166813
2007-04-18,102.60033582062992
2007-04-19,102.60810052715176
2007-04-20,102.63176290049812
2007-04-23,102.62502812515098
2007-04-24,102.63270666936266
2007-04-25,102.67883994050443
2007-04-26,102.65466741205394
2007-04-27,102.62516380285845
2007-04-30,102.6006593797991
2007-05-01,102.60115673809406
2007-05-02,102.57562955400645
2007-05-03,102.54692963891374
2007-05-04,102.52526585591455
2007-05-07,102.53132722862989
2007-05-08,102.57663712104969
2007-05-09,102.58414761677615
2007-05-10,102.6038076541668
2007-05-11,102.59709128165261
2007-05-14,102.61120193607938
2007-05-15,102.6601662667208
2007-05-16,102.74148775991117
2007-05-17,102.73300344197527
2007-05-18,102.7325311718615
2007-05-21,102.73127810886626
2007-05-22,102.72203613179057
2007-05-23,102.70710945335573
2007-05-24,102.72575592698625
2007-05-25,102.69716030822951
2007-05-28,102.73739419976363
2007-05-29,102.76750540546676
2007-05-30,102.78908966662557
2007-05-31,102.76123654716338
2007-06-01,102.7382861380088
2007-06-04,102.69986584345484
2007-06-05,102.74504488518308
2007-06-06,102.77188666725475
2007-06-07,102.78328878629516
2007-06-08,102.76421064110652
2007-06-11,102.67869035943504
2007-06-12,102.60175891500235
2007-06-13,102.66403718438349
2007-06-14,102.62049723470062
2007-06-15,102.47557792360739
2007-06-18,102.3786964585559
2007-06-19,102.36142008280464
2007-06-20,102.32789906895846
2007-06-21,102.3661101493987
2007-06-22,102.32422241336937
2007-06-25,102.31990008152374
2007-06-26,102.33973180112422
2007-06-27,102.32445754514724
2007-06-28,102.32806507201133
2007-06-29,102.32133565167564
2007-07-02,102.33431954733693
2007-07-03,102.31967709816482
2007-07-04,102.305180881517
2007-07-05,102.32457217225655
2007-07-06,102.37272314977882
2007-07-09,102.40909312537771
2007-07-10,102.40286248618314
2007-07-11,102.39280275498409
2007-07-12,102.44251196230618
2007-07-13,102.46470451607823
2007-07-16,102.45956297257017
2007-07-17,102.46462574918601
2007-07-18,102.44368777627486
2007-07-19,102.49943318123182
2007-07-20,102.48823614053732
2007-07-23,102.6566286342075
2007-07-24,102.7040547458341
2007-07-25,102.81485146846433
2007-07-26,102.62711730947056
2007-07-27,102.57938385656382
2007-07-30,102.51813914690243
2007-07-31,102.38771747285523
2007-08-01,102.564239092411
2007-08-02,102.48557936541657
2007-08-03,102.42539541933273
2007-08-06,102.42109135237328
2007-08-07,102.39845840258569
2007-08-08,102.2735446443376
2007-08-09,102.28099139472849
2007-08-10,102.41143607905427
2007-08-13,102.37949034355059
2007-08-14,102.47722629473763
2007-08-15,102.58218017921932
2007-08-16,102.81074203357808
2007-08-17,102.67161550983839
2007-08-20,102.61982050809193
2007-08-21,102.71727722990431
2007-08-22,102.66363756406305
2007-08-23,102.59599563897245
2007-08-24,102.5045418259198
2007-08-27,102.4329788242467
2007-08-28,102.49355642546814
2007-08-29,102.47697020993597
2007-08-30,102.44542090523422
2007-08-31,102.41212512930817
2007-09-03,102.38662440927827
2007-09-04,102.36326514661616
2007-09-05,102.32690887060704
2007-09-06,102.37428703238432
2007-09-07,102.36440734507494
2007-09-10,102.36680693182274
2007-09-11,102.43318294299712
2007-09-12,102.45587026533005
2007-09-13,102.47544109621062
2007-09-14,102.45281199422915
2007-09-17,102.42123825506282
2007-09-18,102.47311662386764
2007-09-19,102.61095450384012
2007-09-20,102.62404307494471
2007-09-21,102.67654349887789
2007-09-24,102.68277448083978
2007-09-25,102.67946956022564
2007-09-26,102.72949898204176
2007-09-27,102.74888701528722
2007-09-28,102.73581384989114
2007-10-01,102.7732441278399
2007-10-02,102.74747740642884
2007-10-03,102.74913364340878
2007-10-04,102.78136657915583
2007-10-05,102.86401042655714
2007-10-08,102.83274444037056
2007-10-09,102.84694302195446
2007-10-10,102.85227700529487
2007-10-11,102.89741727968266
2007-10-12,102.85655222745869
2007-10-15,102.77184239680167
2007-10-16,102.75086262102846
2007-10-17,102.71974016163104
2007-10-18,102.71264405277348
2007-10-19,102.69527660873415
2007-10-22,102.72278961156462
2007-10-23,102.7876798798915
2007-10-24,102.85404560806347
2007-10-25,102.77476460946511
2007-10-26,102.70135794548553
2007-10-29,102.60330392039592
2007-10-30,102.55045208077928
2007-10-31,102.5865639154772
2007-11-01,102.53205570656398
2007-11-02,102.53074310580622
2007-11-05,102.53122791494819
2007-11-06,102.584534152352
2007-11-07,102.58750736886161
2007-11-08,102.57384918159691
2007-11-09,102.52471408399254
2007-11-12,102.4511430243485
2007-11-13,102.47818267270995
2007-11-14,102.46940256275323
2007-11-15,102.56650727251329
2007-11-16,102.59946217811729
2007-11-19,102.6089465289251
2007-11-20,102.6383631769219
2007-11-21,102.80658606292005
2007-11-22,102.85081419439072
2007-11-23,102.88725361744801
2007-11-26,102.90677605875277
2007-11-27,102.87082130320096
2007-11-28,102.69022882716799
2007-11-29,102.5901834345482
2007-11-30,102.44265586492143
2007-12-03,102.42472801893871
2007-12-04,102.31971004321245
2007-12-05,102.40724903608488
2007-12-06,102.42314508775829
2007-12-07,102.41005084614662
2007-12-10,102.42829396395568
2007-12-11,102.4256545140197
2007-12-12,102.40007332465295
2007-12-13,102.37889047330282
2007-12-14,102.38969527335118
2007-12-17,102.36264128308775
2007-12-18,102.31353154155896
2007-12-19,102.3590262645547
2007-12-20,102.4592396062375
2007-12-21,102.42232359305342
2007-12-24,102.42059721831859
2007-12-25,102.37404638380643
2007-12-26,102.39276843936632
2007-12-27,102.40631802201297
2007-12-28,102.3232058262053
2007-12-31,102.27070727336533
2008-01-01,102.27751997136342
2008-01-02,102.21394011582476
2008-01-03,102.14435883474196
2008-01-04,102.1115406888135
2008-01-07,102.09723198718206
2008-01-08,102.10792441726657
2008-01-09,102.08949265447384
2008-01-10,102.1165445353909
2008-01-11,102.19689688240344
2008-01-14,102.23754614286763
2008-01-15,102.18178785503078
2008-01-16,102.06715284538227
2008-01-17,102.07082373969662
2008-01-18,102.05689039634026
2008-01-21,102.17322848915587
2008-01-22,102.03149103198174
2008-01-23,102.05571052198763
2008-01-24,101.86932012739737
2008-01-25,101.79854377609092
2008-01-28,101.84516035650401
2008-01-29,101.77873595653311
2008-01-30,101.80379313473426
2008-01-31,101.81563047017033
2008-02-01,101.79306090499252
2008-02-04,101.83059841772743
2008-02-05,101.79619853112696
2008-02-06,101.91705668941711
2008-02-07,101.92469934798024
2008-02-08,101.94954739907402
2008-02-11,101.94401535275075
2008-02-12,101.91499200258562
2008-02-13,101.89737334599921
2008-02-14,101.81886580496258
2008-02-15,101.80864558477862
2008-02-18,101.87697933632771
2008-02-19,101.89737120486824
2008-02-20,101.95546594930785
2008-02-21,101.93659370378656
2008-02-22,101.98865863197629
2008-02-25,101.93598135984512
2008-02-26,101.91741429953181
