,Total_Excl_Signals
2005-08-04,146.49669183971383
2005-08-05,146.47594734190713
2005-08-08,146.4660794548731
2005-08-09,146.55246415849865
2005-08-10,146.96775116206982
2005-08-11,146.7573986726928
2005-08-12,146.54889028603301
2005-08-15,146.55016148336017
2005-08-16,146.63181200418592
2005-08-17,146.20515395762257
2005-08-18,145.72833872659248
2005-08-19,145.2535622127671
2005-08-22,145.87419422017203
2005-08-23,145.4459086481779
2005-08-24,144.87381662225744
2005-08-25,145.31646344716492
2005-08-26,145.2546694567946
2005-08-29,144.77422928105187
2005-08-30,144.90712951627603
2005-08-31,145.72904966346337
2005-09-01,146.19612839877527
2005-09-02,146.67243807607335
2005-09-05,146.73409228936953
2005-09-06,146.61904259632686
2005-09-07,146.65578259892607
2005-09-08,146.61828173463653
2005-09-09,146.90886001071598
2005-09-12,146.75468579379
2005-09-13,146.66218778726667
2005-09-14,146.87129027792088
2005-09-15,146.92905333933533
2005-09-16,146.78229631698082
2005-09-19,146.7126655326999
2005-09-20,146.74116975654368
2005-09-21,146.82884864630012
2005-09-22,146.6037999797903
2005-09-23,146.60437267851177
2005-09-26,146.52495105646716
2005-09-27,146.40414277596585
2005-09-28,146.3943625585976
2005-09-29,146.79167992278008
2005-09-30,146.71483464668356
2005-10-03,146.58000040621044
2005-10-04,146.42679826009177
2005-10-05,146.6156329077882
2005-10-06,146.0942478694015
2005-10-07,146.60233393682458
2005-10-10,146.63071299269484
2005-10-11,146.5813254666166
2005-10-12,146.0609190918982
2005-10-13,145.4700079149052
2005-10-14,145.87905552095222
2005-10-17,146.1149673990614
2005-10-18,145.973851185738
2005-10-19,145.88638335753365
2005-10-20,145.78103592691417
2005-10-21,145.5647825145039
2005-10-24,145.68710978855722
2005-10-25,146.04738584564709
2005-10-26,145.6841665423859
2005-10-27,145.7150607405011
2005-10-28,145.88074472199287
2005-10-31,146.01817194176138
2005-11-01,146.2038734152268
2005-11-02,146.42099150032087
2005-11-03,146.67624439690854
2005-11-04,146.3404985042176
2005-11-07,146.2653577661284
2005-11-08,146.38901456872236
2005-11-09,146.53187458811027
2005-11-10,146.65518297163018
2005-11-11,146.79924300499943
2005-11-14,146.58033044745977
2005-11-15,146.83492415705192
2005-11-16,146.8907414949464
2005-11-17,146.9755402956275
2005-11-18,146.67445725226258
2005-11-21,146.79465779727096
2005-11-22,146.7082150663182
2005-11-23,147.20936772829245
2005-11-24,147.30461236957086
2005-11-25,147.21560894073284
2005-11-28,147.58239349493164
2005-11-29,147.726052943478
2005-11-30,147.71225298783412
2005-12-01,147.68749295151352
2005-12-02,147.9693749674103
2005-12-05,148.12727106125226
2005-12-06,148.37032920008846
2005-12-07,148.26769720857922
2005-12-08,148.06864421767264
2005-12-09,147.87759999063587
2005-12-12,148.1618107146305
2005-12-13,148.3089290943982
2005-12-14,148.27185217740237
2005-12-15,148.08109824878173
2005-12-16,147.76734666212235
2005-12-19,147.89605073060713
2005-12-20,148.07681789527803
2005-12-21,148.32372319574833
2005-12-22,148.2675014118172
2005-12-23,148.42985340324083
2005-12-26,148.37857310411758
2005-12-27,148.20806989892327
2005-12-28,148.18896284529447
2005-12-29,148.3720686775312
2005-12-30,148.46398298455685
2006-01-02,148.4748712625832
2006-01-03,148.91444467527148
2006-01-04,149.70596402920262
2006-01-05,149.8157129115704
2006-01-06,150.07201084521512
2006-01-09,150.57777668367407
2006-01-10,150.34617295966825
2006-01-11,150.5308893860252
2006-01-12,150.731995148669
2006-01-13,150.6431228045665
2006-01-16,150.79168640455498
2006-01-17,150.32930564553442
2006-01-18,150.1512463894632
2006-01-19,150.69913929178193
2006-01-20,150.9422627451475
2006-01-23,151.30183868472906
2006-01-24,151.41848959867187
2006-01-25,151.77859606870695
2006-01-26,151.6312574768803
2006-01-27,151.7243937528136
2006-01-30,151.76119553385715
2006-01-31,152.06045095898125
2006-02-01,151.77719453759096
2006-02-02,151.59902273410455
2006-02-03,151.87402862488992
2006-02-06,152.26191556040897
2006-02-07,151.96345458707825
2006-02-08,151.69239935468133
2006-02-09,152.18882974870388
2006-02-10,152.33853369041938
2006-02-13,152.09542459777632
2006-02-14,152.3222181613921
2006-02-15,152.39819947438986
2006-02-16,152.73979363085616
2006-02-17,152.8637041875706
2006-02-20,152.92546573119844
2006-02-21,152.59059866452523
2006-02-22,152.32449981203774
2006-02-23,152.67402005825934
2006-02-24,152.70611976415864
2006-02-27,152.76725644121123
2006-02-28,152.9815507798816
2006-03-01,153.0978753068022
2006-03-02,153.06428886164667
2006-03-03,152.83948745155757
2006-03-06,152.4012368036608
2006-03-07,151.69688097181242
2006-03-08,150.88991731468795
2006-03-09,151.20823019179633
2006-03-10,151.41930461109285
2006-03-13,151.15602810061307
2006-03-14,151.62521633921043
2006-03-15,152.10804000568515
2006-03-16,152.48606042591692
2006-03-17,152.3682220611284
2006-03-20,151.85752325263869
2006-03-21,151.4546779652042
2006-03-22,151.35919440820942
2006-03-23,151.2711401511708
2006-03-24,151.39374314997985
2006-03-27,151.17483254323284
2006-03-28,150.9233192420952
2006-03-29,150.78001084011004
2006-03-30,151.30314963883148
2006-03-31,151.71570502989738
2006-04-03,152.10030202998706
2006-04-04,152.27470885062053
2006-04-05,152.229453731612
2006-04-06,152.01791686810105
2006-04-07,151.63332094442183
2006-04-10,151.97277512532608
2006-04-11,152.2909786349851
2006-04-12,152.06908620171836
2006-04-13,151.84984569355575
2006-04-14,151.91262533713177
2006-04-17,152.22095398264787
2006-04-18,152.68642835581315
2006-04-19,153.0843993592957
2006-04-20,152.88901815270182
2006-04-21,153.1254997993029
2006-04-24,153.4330855608536
2006-04-25,153.0831145682283
2006-04-26,152.78801654857048
2006-04-27,153.12299044474247
2006-04-28,153.5394371788509
2006-05-01,153.6986477980062
2006-05-02,153.96626525955605
2006-05-03,154.067806594353
2006-05-04,154.1630523137591
2006-05-05,154.2165675280415
2006-05-08,154.5956188770128
2006-05-09,154.33006460099125
2006-05-10,154.36731565716843
2006-05-11,153.93034017408652
2006-05-12,152.65021179723348
2006-05-15,150.82883358862307
2006-05-16,151.58346560881853
2006-05-17,150.73610965939278
2006-05-18,150.4318487385584
2006-05-19,150.32275373002895
2006-05-22,148.91266308379588
2006-05-23,149.55306261895572
2006-05-24,148.42533613613693
2006-05-25,149.42519498433447
2006-05-26,149.9493385430938
2006-05-29,149.69610001716654
2006-05-30,149.15191240810879
2006-05-31,148.7453872111899
2006-06-01,149.38723159937695
2006-06-02,149.32650560608732
2006-06-05,149.39974297636866
2006-06-06,149.00516469614462
2006-06-07,149.28664101615252
2006-06-08,148.41124508039377
2006-06-09,148.59878721891315
2006-06-12,147.98749915350592
2006-06-13,147.22183099898615
2006-06-14,147.3706775102941
2006-06-15,147.34122442006606
2006-06-16,147.67777192130555
2006-06-19,147.08817981838715
2006-06-20,146.92563268099502
2006-06-21,146.87047079834812
2006-06-22,146.40716909470464
2006-06-23,145.83751523950974
2006-06-26,146.1210053549042
2006-06-27,146.42468292243885
2006-06-28,146.66427288447846
2006-06-29,146.6716573108817
2006-06-30,147.8734404645035
2006-07-03,148.72405828348704
2006-07-04,149.24690688412684
2006-07-05,147.86011026104254
2006-07-06,148.5886798311173
2006-07-07,149.090319459082
2006-07-10,149.32690069327066
2006-07-11,149.319252083485
2006-07-12,148.95517688707085
2006-07-13,148.416777176743
2006-07-14,148.32275098465166
2006-07-17,148.04363811404247
2006-07-18,148.33116175727042
2006-07-19,149.06571339659666
2006-07-20,149.46902601462648
2006-07-21,149.5714669592704
2006-07-24,149.872319700264
2006-07-25,149.95598899235154
2006-07-26,150.16763172183974
2006-07-27,150.8769552723997
2006-07-28,150.8103306676751
2006-07-31,150.67865198321203
2006-08-01,150.3806837770269
2006-08-02,150.6406789675353
2006-08-03,150.782719680475
2006-08-04,151.3441363391472
2006-08-07,151.57238393681374
2006-08-08,151.55141527483366
2006-08-09,152.12874063651284
2006-08-10,151.8811147907512
2006-08-11,152.06185843004818
2006-08-14,151.6899789495909
2006-08-15,151.80451074758417
2006-08-16,152.30780339315788
2006-08-17,152.31498560756614
2006-08-18,151.72470903173362
2006-08-21,151.87450687744317
2006-08-22,151.70779470839219
2006-08-23,151.29078879741797
2006-08-24,150.705529757095
2006-08-25,150.6924424457025
2006-08-28,150.9237294461814
2006-08-29,151.130537400541
2006-08-30,151.36756424254122
2006-08-31,151.15396895787302
2006-09-01,151.19250108144817
2006-09-04,151.70555474505002
2006-09-05,151.69653669893543
2006-09-06,151.2004511897542
2006-09-07,151.11203980480414
2006-09-08,150.95014800474885
2006-09-11,150.49437964377367
2006-09-12,150.8990328326899
2006-09-13,151.0925723356721
2006-09-14,151.1620434652226
2006-09-15,151.40867575567285
2006-09-18,151.61610595386236
2006-09-19,151.21810131520851
2006-09-20,151.11361817371548
2006-09-21,150.51421436804242
2006-09-22,150.38138630338335
2006-09-25,150.09137640798284
2006-09-26,150.6737537089241
2006-09-27,150.86366057995468
2006-09-28,150.77491286387703
2006-09-29,150.73266723835147
2006-10-02,150.9717181469099
2006-10-03,150.64922769554718
2006-10-04,150.7385282808397
2006-10-05,150.97021145302537
2006-10-06,151.04656163455826
2006-10-09,150.85240231999666
2006-10-10,151.18235307394403
2006-10-11,151.43879461491392
2006-10-12,152.0046551560169
2006-10-13,152.32329931561017
2006-10-16,152.35317538296596
2006-10-17,152.23925532470258
2006-10-18,152.47767475039169
2006-10-19,152.84725230358887
2006-10-20,152.86575473492985
2006-10-23,152.5667894984972
2006-10-24,152.53007511297014
2006-10-25,152.83874018321362
2006-10-26,153.53482592393868
2006-10-27,153.8873325862975
2006-10-30,153.5513301983987
2006-10-31,153.96728103687622
2006-11-01,154.13532721857186
2006-11-02,153.92450207858724
2006-11-03,154.2683280028755
2006-11-06,154.28386848892362
2006-11-07,154.59091963170232
2006-11-08,154.44455748463707
2006-11-09,154.65032072507373
2006-11-10,154.58447429960532
2006-11-13,154.43893163244823
2006-11-14,154.5603866382286
2006-11-15,154.54744276944945
2006-11-16,154.74518585491245
2006-11-17,154.39577693456437
2006-11-20,154.59078324836796
2006-11-21,154.51210380344088
2006-11-22,154.58246728656314
2006-11-23,154.5670795284569
2006-11-24,154.50560209310112
2006-11-27,154.44215207746495
2006-11-28,154.4745222583976
2006-11-29,154.92376347210046
2006-11-30,155.21202542479432
2006-12-01,155.3773494311296
2006-12-04,155.4634238461061
2006-12-05,155.95839088124498
2006-12-06,156.01037933858143
2006-12-07,156.28968280609928
2006-12-08,156.1092187723958
2006-12-11,156.2508547511649
2006-12-12,156.3688143397805
2006-12-13,156.59330697639624
2006-12-14,156.8387469541451
2006-12-15,156.76964912091893
2006-12-18,156.39094022991475
2006-12-19,156.2092380659044
2006-12-20,156.65057890725075
2006-12-21,156.4556880194694
2006-12-22,156.44124843844241
2006-12-25,156.36817172328227
2006-12-26,156.39100732086914
2006-12-27,156.46029283347679
2006-12-28,156.8489219764643
2006-12-29,157.12061401053398
2007-01-01,157.1216916408614
2007-01-02,157.53400845929053
2007-01-03,157.34534673889465
2007-01-04,156.50044432610957
2007-01-05,156.00226179205322
2007-01-08,156.03403075418248
2007-01-09,155.62626862995893
2007-01-10,155.4828531109604
2007-01-11,155.86446330589035
2007-01-12,155.97021286152392
2007-01-15,156.1884326882996
2007-01-16,156.04706202088337
2007-01-17,156.282477189064
2007-01-18,156.67346371343896
2007-01-19,156.69876444979334
2007-01-22,156.5475483363393
2007-01-23,156.32945666482522
2007-01-24,156.36630713381766
2007-01-25,156.14042927802944
2007-01-26,155.85237077349782
2007-01-29,155.60937456886197
2007-01-30,155.79826061714087
2007-01-31,155.83928688656
2007-02-01,156.2834348427339
2007-02-02,156.2090351845586
2007-02-05,156.5348351156275
2007-02-06,156.66072443281362
2007-02-07,156.68532839051872
2007-02-08,156.67995141092075
2007-02-09,156.67878541705238
2007-02-12,156.27169822245094
2007-02-13,156.50268335938568
2007-02-14,156.9660587606811
2007-02-15,156.9503285598947
2007-02-16,157.09126400477385
2007-02-19,157.32479691836286
2007-02-20,157.27708982256112
2007-02-21,157.30588402591565
2007-02-22,157.32092152629878
2007-02-23,157.278333377391
2007-02-26,157.30380310219914
2007-02-27,156.46485499362586
2007-02-28,156.38395621028693
2007-03-01,156.31478654904606
2007-03-02,156.02728546020276
2007-03-05,155.51521808543998
2007-03-06,156.0869714180006
2007-03-07,156.21518935376616
2007-03-08,156.5794416044187
2007-03-09,156.88631119412753
2007-03-12,157.0034486704113
2007-03-13,156.5246136248397
2007-03-14,156.51949037410586
2007-03-15,157.1139376338747
2007-03-16,156.93102267219535
2007-03-19,157.4715631801218
2007-03-20,157.67469396810634
2007-03-21,158.10844304342615
2007-03-22,158.5496057598471
