,Spot_Incl_Costs_ARSUSD Curncy
2007-03-06,78.82298153270786
2007-03-07,78.82298153270786
2007-03-08,78.80802939308771
2007-03-09,78.83250393637748
2007-03-12,78.75912586879787
2007-03-13,78.71028300004201
2007-03-14,78.63713217941
2007-03-15,78.5978136133203
2007-03-16,78.5978136133203
2007-03-19,78.5978136133203
2007-03-20,78.5978136133203
2007-03-21,78.5978136133203
2007-03-22,78.5978136133203
2007-03-23,78.5978136133203
2007-03-26,78.5978136133203
2007-03-27,78.5978136133203
2007-03-28,78.55851470651365
2007-03-29,78.43671855968185
2007-03-30,78.43671855968185
2007-04-02,78.38810578090299
2007-04-03,78.41240463576376
2007-04-04,78.37319843344589
2007-04-05,78.37319843344589
2007-04-06,78.37319843344589
2007-04-09,78.37319843344589
2007-04-10,78.37319843344589
2007-04-11,78.37319843344589
2007-04-12,78.37319843344589
2007-04-13,78.37319843344589
2007-04-16,78.37319843344589
2007-04-17,78.37319843344589
2007-04-18,78.37319843344589
2007-04-19,78.37319843344589
2007-04-20,78.37319843344589
2007-04-23,78.37319843344589
2007-04-24,78.37319843344589
2007-04-25,78.37319843344589
2007-04-26,78.37319843344589
2007-04-27,78.37319843344589
2007-04-30,78.37319843344589
2007-05-01,78.28561269191579
2007-05-02,78.164876089985
2007-05-03,78.18899360806275
2007-05-04,78.06855461606018
2007-05-07,78.02952033875216
2007-05-08,78.02952033875216
2007-05-09,78.02952033875216
2007-05-10,78.02952033875216
2007-05-11,78.02952033875216
2007-05-14,78.02952033875216
2007-05-15,78.02952033875216
2007-05-16,78.02952033875216
2007-05-17,78.02952033875216
2007-05-18,78.02952033875216
2007-05-21,78.02952033875216
2007-05-22,78.02952033875216
2007-05-23,78.02952033875216
2007-05-24,78.02952033875216
2007-05-25,77.9905055785828
2007-05-28,77.96646411570406
2007-05-29,77.96646411570406
2007-05-30,77.91842562887985
2007-05-31,77.84647879081069
2007-06-01,77.72686219770866
2007-06-04,77.68799876660981
2007-06-05,77.68799876660981
2007-06-06,77.68799876660981
2007-06-07,77.68799876660981
2007-06-08,77.68799876660981
2007-06-11,77.68799876660981
2007-06-12,77.68799876660981
2007-06-13,77.68799876660981
2007-06-14,77.68799876660981
2007-06-15,77.68799876660981
2007-06-18,77.68799876660981
2007-06-19,77.68799876660981
2007-06-20,77.68799876660981
2007-06-21,77.69699774613423
2007-06-22,77.74489971761766
2007-06-25,77.74489971761766
2007-06-26,77.88896068065216
2007-06-27,77.96119155609016
2007-06-28,77.93709971691955
2007-06-29,77.93709971691955
2007-07-02,77.98529829435734
2007-07-03,77.96119155609016
2007-07-04,77.96119155609016
2007-07-05,78.20293168494626
2007-07-06,78.34869670206638
2007-07-09,78.34869670206638
2007-07-10,78.30004802358016
2007-07-11,78.22718817740436
2007-07-12,78.20293168494625
2007-07-13,78.20293168494625
2007-07-16,78.25145972198315
2007-07-17,78.25145972198315
2007-07-18,78.25145972198315
2007-07-19,78.20293168494625
2007-07-20,78.37304371782216
2007-07-23,78.83852912908773
2007-07-24,79.16021804267159
2007-07-25,80.115773406592
2007-07-26,79.2099417977235
2007-07-27,78.61734871694254
2007-07-30,78.71549771658914
2007-07-31,78.67613996773085
2007-08-01,78.67613996773085
2007-08-02,78.67613996773085
2007-08-03,78.67613996773085
2007-08-06,78.63680189774699
2007-08-07,78.68621239218479
2007-08-08,78.53816683735472
2007-08-09,78.73568501864955
2007-08-10,78.81001071249975
2007-08-13,78.73568501864955
2007-08-14,78.78521989440837
2007-08-15,78.93419919455538
2007-08-16,79.28401837427168
2007-08-17,78.98398424608145
2007-08-20,78.94449225395842
2007-08-21,78.94449225395842
2007-08-22,78.94449225395842
2007-08-23,78.94449225395842
2007-08-24,78.94449225395842
2007-08-27,78.94449225395842
2007-08-28,78.94449225395842
2007-08-29,78.94449225395842
2007-08-30,78.94449225395842
2007-08-31,78.94449225395842
2007-09-03,78.94449225395842
2007-09-04,78.78048556968777
2007-09-05,78.68085801917283
2007-09-06,78.73067179443031
2007-09-07,78.7804855696878
2007-09-10,78.74109532690296
2007-09-11,78.74109532690296
2007-09-12,78.74109532690296
2007-09-13,78.74109532690296
2007-09-14,78.74109532690296
2007-09-17,78.74109532690296
2007-09-18,78.74109532690296
2007-09-19,78.74109532690296
2007-09-20,78.74109532690296
2007-09-21,78.74109532690296
2007-09-24,78.74109532690296
2007-09-25,78.74109532690296
2007-09-26,78.74109532690296
2007-09-27,78.82574262477883
2007-09-28,78.7760886136766
2007-10-01,78.7512850593272
2007-10-02,78.70172477923951
2007-10-03,78.75128505932722
2007-10-04,78.92523867100765
2007-10-05,78.90034111937644
2007-10-08,79.00002569438513
2007-10-09,78.85059311110446
2007-10-10,79.07495458375698
2007-10-11,78.97508094361332
2007-10-12,78.9501519407902
2007-10-15,78.9501519407902
2007-10-16,79.12498619058002
2007-10-17,79.04996249950172
2007-10-18,79.074954583757
2007-10-19,79.15002574317197
2007-10-22,79.27546160013421
2007-10-23,79.27546160013421
2007-10-24,79.476988035724
2007-10-25,79.50225090541115
2007-10-26,79.25034263258031
2007-10-29,78.95015194079022
2007-10-30,78.75128505932727
2007-10-31,78.60279112144043
2007-11-01,78.56348972587972
2007-11-02,78.56348972587972
2007-11-05,78.56348972587972
2007-11-06,78.56348972587972
2007-11-07,78.56348972587972
2007-11-08,78.56348972587972
2007-11-09,78.56348972587972
2007-11-12,78.56348972587972
2007-11-13,78.56348972587972
2007-11-14,78.56348972587972
2007-11-15,78.56348972587972
2007-11-16,78.56348972587972
2007-11-19,78.56348972587972
2007-11-20,78.56348972587972
2007-11-21,78.56348972587972
2007-11-22,78.5488623634284
2007-11-23,78.6476349033384
2007-11-26,78.62291848759253
2007-11-27,78.82108589398847
2007-11-28,78.79626035512422
2007-11-29,78.77145044947083
2007-11-30,78.67236686399981
2007-12-03,78.5488623634284
2007-12-04,78.47494561716421
2007-12-05,78.35205970169731
2007-12-06,78.40116785569398
2007-12-07,78.36196727176615
2007-12-10,78.36196727176615
2007-12-11,78.36196727176615
2007-12-12,78.36196727176615
2007-12-13,78.36196727176615
2007-12-14,78.36196727176615
2007-12-17,78.36196727176615
2007-12-18,78.36196727176615
2007-12-19,78.36196727176615
2007-12-20,78.36196727176615
2007-12-21,78.36196727176615
2007-12-24,78.36196727176615
2007-12-25,78.36196727176615
2007-12-26,78.37201494073125
2007-12-27,78.52007290346562
2007-12-28,78.4706581313426
2007-12-31,78.56954995003365
2008-01-01,78.54480363508875
2008-01-02,78.42130551616565
2008-01-03,78.3473928813719
2008-01-04,78.29819514643854
2008-01-07,78.22451428525936
2008-01-08,78.18540202811674
2008-01-09,78.18540202811674
2008-01-10,78.18540202811674
2008-01-11,78.18540202811674
2008-01-14,78.18540202811674
2008-01-15,78.18540202811674
2008-01-16,78.18540202811674
2008-01-17,78.18540202811674
2008-01-18,78.24485448388339
2008-01-21,78.39313911019524
2008-01-22,78.3189266086709
2008-01-23,78.36838598764703
2008-01-24,78.24485448388342
2008-01-25,78.17092233791439
2008-01-28,78.19555085786963
2008-01-29,78.22019490163196
2008-01-30,78.34364849207014
2008-01-31,78.36838598764706
2008-02-01,78.26952961932457
2008-02-04,78.36838598764706
2008-02-05,78.54198684268299
2008-02-06,78.64153308709705
2008-02-07,78.64153308709705
2008-02-08,78.66645908807553
2008-02-11,78.61662287705995
2008-02-12,78.46749238788436
2008-02-13,78.26952961932459
2008-02-14,78.31892660867095
2008-02-15,78.22019490163197
2008-02-18,78.18108480418115
2008-02-19,78.18108480418115
2008-02-20,78.18108480418115
2008-02-21,78.18108480418115
2008-02-22,78.18108480418115
2008-02-25,78.18108480418115
2008-02-26,78.18108480418115
2008-02-27,78.18108480418115
2008-02-28,78.18108480418115
2008-02-29,78.24081436201526
2008-03-03,78.16667587714917
2008-03-04,78.04342347116187
2008-03-05,77.96965842062203
2008-03-06,78.04342347116189
2008-03-07,78.00440175942632
2008-03-10,78.00440175942632
2008-03-11,78.00440175942632
2008-03-12,78.00440175942632
2008-03-13,78.00440175942632
2008-03-14,78.00440175942632
2008-03-17,78.00440175942632
2008-03-18,78.00440175942632
2008-03-19,78.00440175942632
2008-03-20,78.00440175942632
2008-03-21,78.00440175942632
2008-03-24,78.01465123230437
2008-03-25,78.0886455268655
2008-03-26,78.26184594470078
2008-03-27,78.16278031692268
2008-03-28,78.13805308493377
2008-03-31,78.13805308493377
2008-04-01,78.18752320401255
2008-04-02,78.28665160110164
2008-04-03,78.08864552686553
2008-04-04,78.08864552686553
2008-04-07,78.06396517113645
2008-04-08,77.96539955854664
2008-04-09,77.92641685876737
2008-04-10,77.92641685876737
2008-04-11,77.92641685876737
2008-04-14,77.92641685876737
2008-04-15,77.92641685876737
2008-04-16,77.92641685876737
2008-04-17,77.92641685876737
2008-04-18,77.92641685876737
2008-04-21,77.93689030768509
2008-04-22,78.25976461424975
2008-04-23,78.11041391842103
2008-04-24,78.07135871146183
2008-04-25,78.07135871146183
2008-04-28,78.07135871146183
2008-04-29,78.07135871146183
2008-04-30,78.07135871146183
2008-05-01,78.07135871146183
2008-05-02,77.93354793966039
2008-05-05,77.81007907410326
2008-05-06,77.73599775476899
2008-05-07,77.68661020854613
2008-05-08,77.64776690344186
2008-05-09,77.64776690344186
2008-05-12,77.64776690344186
2008-05-13,77.64776690344186
2008-05-14,77.64776690344186
2008-05-15,77.5354032761304
2008-05-16,77.7805357556629
2008-05-19,77.97664173928888
2008-05-20,78.09920797905514
2008-05-21,78.22177421882138
2008-05-22,78.22177421882138
2008-05-23,78.14823447496163
2008-05-26,78.09920797905512
2008-05-27,78.27080071472787
2008-05-28,78.73655242583963
2008-05-29,78.93265840946563
2008-05-30,79.22681738490462
2008-06-02,79.34938362467086
2008-06-03,79.93770157554887
2008-06-04,80.01124131940863
2008-06-05,80.08478106326837
2008-06-06,80.20734730303462
2008-06-09,80.16724362938311
2008-06-10,80.16724362938311
2008-06-11,80.16724362938311
2008-06-12,80.16724362938311
2008-06-13,80.16724362938311
2008-06-16,80.16724362938311
2008-06-17,80.16724362938311
2008-06-18,80.16724362938311
2008-06-19,80.16724362938311
2008-06-20,80.16724362938311
2008-06-23,80.34549014382883
2008-06-24,80.36974904785777
2008-06-25,80.36974904785777
2008-06-26,80.1756778156263
2008-06-27,80.1756778156263
2008-06-30,80.19993671965524
2008-07-01,80.22419562368417
2008-07-02,80.29697233577097
2008-07-03,80.00586548742375
2008-07-04,80.07864219951055
2008-07-07,80.36974904785775
2008-07-08,80.53956137606029
2008-07-09,80.49104356800241
2008-07-10,80.44252575994456
2008-07-11,80.27271343174203
2008-07-14,80.17567781562629
2008-07-15,80.27271343174202
2008-07-16,80.15141891159736
2008-07-17,80.11134320214157
2008-07-18,80.11134320214157
2008-07-21,80.11134320214157
2008-07-22,80.11134320214157
2008-07-23,80.11134320214157
2008-07-24,80.11134320214157
2008-07-25,80.11134320214157
2008-07-28,80.11134320214157
2008-07-29,80.11134320214157
2008-07-30,80.11134320214157
2008-07-31,80.11134320214157
2008-08-01,80.11134320214157
2008-08-04,80.11134320214157
2008-08-05,80.11134320214157
2008-08-06,80.11134320214157
2008-08-07,80.11134320214157
2008-08-08,80.11134320214157
2008-08-11,80.11134320214157
2008-08-12,80.11134320214157
2008-08-13,80.11134320214157
2008-08-14,80.11134320214157
2008-08-15,80.11134320214157
2008-08-18,80.04703085452398
2008-08-19,80.0712875305405
2008-08-20,80.14405755859008
2008-08-21,80.1683142346066
2008-08-22,80.21682758663964
2008-08-25,80.19257091062312
2008-08-26,80.14405755859008
2008-08-27,80.0712875305405
2008-08-28,80.14405755859008
2008-08-29,80.0712875305405
2008-09-01,80.04703085452398
2008-09-02,79.90149079842485
2008-09-03,79.86154005302564
2008-09-04,79.86154005302564
2008-09-05,79.86154005302564
2008-09-08,79.86154005302564
2008-09-09,79.86154005302564
2008-09-10,79.86154005302564
2008-09-11,79.86154005302564
2008-09-12,79.86154005302564
2008-09-15,79.86154005302564
2008-09-16,79.86154005302564
2008-09-17,79.86154005302564
2008-09-18,79.86154005302564
2008-09-19,79.86154005302564
2008-09-22,79.86154005302564
2008-09-23,79.86154005302564
2008-09-24,79.86154005302564
2008-09-25,79.86154005302564
2008-09-26,79.86154005302564
2008-09-29,79.86154005302564
2008-09-30,79.86154005302564
2008-10-01,79.86154005302564
2008-10-02,79.86154005302564
2008-10-03,79.86154005302564
2008-10-06,79.86154005302564
2008-10-07,79.86154005302564
2008-10-08,79.86154005302564
2008-10-09,79.86154005302564
2008-10-10,79.86154005302564
2008-10-13,79.86154005302564
2008-10-14,79.86154005302564
2008-10-15,79.86154005302564
2008-10-16,79.86154005302564
2008-10-17,79.86154005302564
2008-10-20,79.86154005302564
2008-10-21,79.86154005302564
2008-10-22,79.86154005302564
2008-10-23,79.86154005302564
2008-10-24,79.86154005302564
2008-10-27,79.86154005302564
2008-10-28,79.86154005302564
2008-10-29,79.86154005302564
2008-10-30,79.86154005302564
2008-10-31,79.86154005302564
2008-11-03,79.86154005302564
2008-11-04,79.86154005302564
2008-11-05,79.86154005302564
2008-11-06,79.86154005302564
2008-11-07,79.86154005302564
2008-11-10,79.86154005302564
2008-11-11,79.82160928299912
2008-11-12,79.68993391301727
2008-11-13,79.50558839504268
2008-11-14,79.50558839504268
2008-11-17,79.45291824704994
2008-11-18,79.2949078030717
2008-11-19,79.18956750708622
2008-11-20,79.08422721110074
2008-11-21,79.031557063108
2008-11-24,78.99204128457644
2008-11-25,78.99204128457644
2008-11-26,78.99204128457644
2008-11-27,78.99204128457644
2008-11-28,78.99204128457644
2008-12-01,78.99204128457644
2008-12-02,78.99204128457644
2008-12-03,78.99204128457644
2008-12-04,78.99204128457644
2008-12-05,78.99204128457644
2008-12-08,78.99204128457644
2008-12-09,78.99204128457644
2008-12-10,78.99204128457644
2008-12-11,78.99204128457644
2008-12-12,78.99204128457644
2008-12-15,78.99204128457644
2008-12-16,78.99204128457644
2008-12-17,78.99204128457644
2008-12-18,78.99204128457644
2008-12-19,78.71060692298236
2008-12-22,78.52243265779765
2008-12-23,78.36114043049645
2008-12-24,78.22673024107878
2008-12-25,78.18761687595826
2008-12-26,78.18761687595826
2008-12-29,78.18761687595826
2008-12-30,78.18761687595826
2008-12-31,78.18761687595826
2009-01-01,78.18761687595826
2009-01-02,78.18761687595826
2009-01-05,78.18761687595826
2009-01-06,78.18761687595826
2009-01-07,78.18761687595826
2009-01-08,78.18761687595826
2009-01-09,78.18761687595826
2009-01-12,78.18761687595826
2009-01-13,78.18761687595826
2009-01-14,78.18761687595826
2009-01-15,78.18761687595826
2009-01-16,78.18761687595826
2009-01-19,78.18761687595826
2009-01-20,78.18761687595826
2009-01-21,78.18761687595826
2009-01-22,78.18761687595826
2009-01-23,78.18761687595826
2009-01-26,78.18761687595826
2009-01-27,78.18761687595826
2009-01-28,78.18761687595826
2009-01-29,78.18761687595826
2009-01-30,78.18761687595826
2009-02-02,78.18761687595826
2009-02-03,78.18761687595826
2009-02-04,78.18761687595826
2009-02-05,78.18761687595826
2009-02-06,78.18761687595826
2009-02-09,78.18761687595826
2009-02-10,78.18761687595826
2009-02-11,78.18761687595826
2009-02-12,78.18761687595826
2009-02-13,78.18761687595826
2009-02-16,78.18761687595826
2009-02-17,78.18761687595826
2009-02-18,78.18761687595826
2009-02-19,78.18761687595826
2009-02-20,78.18761687595826
2009-02-23,78.18761687595826
2009-02-24,78.18761687595826
2009-02-25,78.18761687595826
2009-02-26,78.18761687595826
2009-02-27,78.18761687595826
2009-03-02,78.18761687595826
2009-03-03,78.18761687595826
2009-03-04,78.18761687595826
2009-03-05,78.18761687595826
2009-03-06,78.18761687595826
2009-03-09,78.18761687595826
2009-03-10,78.18761687595826
2009-03-11,78.18761687595826
2009-03-12,78.18761687595826
2009-03-13,78.18761687595826
2009-03-16,78.18761687595826
2009-03-17,78.18761687595826
2009-03-18,78.18761687595826
2009-03-19,78.18761687595826
2009-03-20,78.18761687595826
2009-03-23,78.18761687595826
2009-03-24,78.18761687595826
2009-03-25,78.18761687595826
2009-03-26,78.18761687595826
2009-03-27,78.18761687595826
2009-03-30,78.18761687595826
2009-03-31,78.18761687595826
2009-04-01,78.18761687595826
2009-04-02,78.18761687595826
2009-04-03,78.18761687595826
2009-04-06,78.18761687595826
2009-04-07,78.18761687595826
2009-04-08,78.18761687595826
2009-04-09,78.2923370591793
2009-04-10,78.2923370591793
2009-04-13,78.2348114625157
2009-04-14,78.11976026918846
2009-04-15,78.2348114625157
2009-04-16,78.2348114625157
2009-04-17,78.11976026918846
2009-04-20,78.00470907586123
2009-04-21,78.2635742608475
2009-04-22,77.80336948753859
2009-04-23,77.80336948753859
2009-04-24,77.76446780279483
2009-04-27,77.76446780279483
2009-04-28,77.76446780279483
2009-04-29,77.76446780279483
2009-04-30,77.76446780279483
2009-05-01,77.76446780279483
2009-05-04,77.76446780279483
2009-05-05,77.76446780279483
2009-05-06,77.76446780279483
2009-05-07,77.76446780279483
2009-05-08,77.76446780279483
2009-05-11,77.76446780279483
2009-05-12,77.76446780279483
2009-05-13,77.76446780279483
2009-05-14,77.76446780279483
2009-05-15,77.76446780279483
2009-05-18,77.76446780279483
2009-05-19,77.76446780279483
2009-05-20,77.76446780279483
2009-05-21,77.76446780279483
2009-05-22,77.76446780279483
2009-05-25,77.76446780279483
2009-05-26,77.76446780279483
2009-05-27,77.76446780279483
2009-05-28,77.76446780279483
2009-05-29,77.76446780279483
2009-06-01,77.76446780279483
2009-06-02,77.76446780279483
2009-06-03,77.76446780279483
2009-06-04,77.76446780279483
2009-06-05,77.76446780279483
2009-06-08,77.76446780279483
2009-06-09,77.76446780279483
2009-06-10,77.76446780279483
2009-06-11,77.76446780279483
2009-06-12,77.76446780279483
2009-06-15,77.76446780279483
2009-06-16,77.76446780279483
2009-06-17,77.76446780279483
2009-06-18,77.76446780279483
2009-06-19,77.76446780279483
2009-06-22,77.76446780279483
2009-06-23,77.76446780279483
2009-06-24,77.76446780279483
2009-06-25,77.76446780279483
2009-06-26,77.76446780279483
2009-06-29,77.76446780279483
2009-06-30,77.76446780279483
2009-07-01,77.76446780279483
2009-07-02,77.76446780279483
2009-07-03,77.76446780279483
2009-07-06,77.76446780279483
2009-07-07,77.76446780279483
2009-07-08,77.76446780279483
2009-07-09,77.76446780279483
2009-07-10,77.76446780279483
2009-07-13,77.76446780279483
2009-07-14,77.76446780279483
2009-07-15,77.76446780279483
2009-07-16,77.76446780279483
2009-07-17,77.76446780279483
2009-07-20,77.76446780279483
2009-07-21,77.76446780279483
2009-07-22,77.76446780279483
2009-07-23,77.76446780279483
2009-07-24,77.76446780279483
2009-07-27,77.76446780279483
2009-07-28,77.69597582201004
2009-07-29,77.65712783409904
2009-07-30,77.65712783409904
2009-07-31,77.65712783409904
2009-08-03,77.65712783409904
2009-08-04,77.65712783409904
2009-08-05,77.65712783409904
2009-08-06,77.65712783409904
2009-08-07,77.65712783409904
2009-08-10,77.65712783409904
2009-08-11,77.65712783409904
2009-08-12,77.65712783409904
2009-08-13,77.65712783409904
2009-08-14,77.65712783409904
2009-08-17,77.65712783409904
2009-08-18,77.65712783409904
2009-08-19,77.65712783409904
2009-08-20,77.65712783409904
2009-08-21,77.65712783409904
2009-08-24,77.65712783409904
2009-08-25,77.65712783409904
2009-08-26,77.65712783409904
2009-08-27,77.65712783409904
2009-08-28,77.65712783409904
2009-08-31,77.65712783409904
2009-09-01,77.65712783409904
2009-09-02,77.65712783409904
2009-09-03,77.65712783409904
2009-09-04,77.65712783409904
2009-09-07,77.49897828744537
2009-09-08,77.58846902449785
2009-09-09,77.40948755039291
2009-09-10,77.46914804176123
2009-09-11,77.43041346774035
2009-09-14,77.43041346774035
2009-09-15,77.43041346774035
2009-09-16,77.33248502591772
2009-09-17,77.27327179082897
2009-09-18,77.15484532065146
2009-09-21,77.15484532065146
2009-09-22,77.18445193819583
2009-09-23,77.15484532065146
2009-09-24,77.21405855574022
2009-09-25,77.09563208556271
2009-09-28,77.03641885047395
2009-09-29,77.03641885047395
2009-09-30,77.06602546801834
2009-10-01,77.02749245528433
2009-10-02,77.02749245528433
2009-10-05,77.02749245528433
2009-10-06,77.02749245528433
2009-10-07,77.02749245528433
2009-10-08,77.02749245528433
2009-10-09,77.01847640204866
2009-10-12,77.01847640204866
2009-10-13,77.10696948102459
2009-10-14,77.16596486700854
2009-10-15,77.19546256000052
2009-10-16,77.22496025299249
2009-10-19,77.19546256000052
2009-10-20,77.19546256000052
2009-10-21,77.25445794598448
2009-10-22,77.19546256000052
2009-10-23,77.22496025299249
2009-10-26,77.22496025299249
2009-10-27,77.19546256000052
2009-10-28,77.19546256000052
2009-10-29,77.16596486700855
2009-10-30,77.2249602529925
2009-11-02,77.2249602529925
2009-11-03,77.31345333196843
2009-11-04,77.28395563897647
2009-11-05,77.28395563897647
2009-11-06,77.28395563897647
2009-11-09,77.31345333196845
2009-11-10,77.28395563897648
2009-11-11,77.34295102496041
2009-11-12,77.34295102496041
2009-11-13,77.34295102496041
2009-11-16,77.31345333196845
2009-11-17,77.34295102496041
2009-11-18,77.40194641094438
2009-11-19,77.54943487590425
2009-11-20,77.6084302618882
2009-11-23,77.63792795488018
2009-11-24,77.57893256889625
2009-11-25,77.57893256889625
2009-11-26,77.60843026188822
2009-11-27,77.46094179692834
2009-11-30,77.40194641094439
2009-12-01,77.3724487179524
2009-12-02,77.40194641094439
2009-12-03,77.36324543773893
2009-12-04,77.36324543773893
2009-12-07,77.36324543773893
2009-12-08,77.36324543773893
2009-12-09,77.36324543773893
2009-12-10,77.35396478985467
2009-12-11,77.32456381502007
2009-12-14,77.20695991568164
2009-12-15,77.14815796601242
2009-12-16,77.17755894084702
2009-12-17,77.1389701613766
2009-12-18,77.1389701613766
2009-12-21,77.1389701613766
2009-12-22,77.1389701613766
2009-12-23,77.1389701613766
2009-12-24,77.01265363455506
2009-12-25,77.0419026484687
2009-12-28,77.07115166238232
2009-12-29,76.45692237019634
2009-12-30,76.92490659281421
2009-12-31,76.98340462064144
2010-01-01,76.98340462064144
2010-01-04,76.94491291833113
2010-01-05,76.90644046187197
2010-01-06,76.585145040269
2010-01-07,76.93564913656316
2010-01-08,76.96485781125433
2010-01-11,76.96485781125433
2010-01-12,76.9940664859455
2010-01-13,76.93564913656314
2010-01-14,76.93564913656314
2010-01-15,76.90644046187197
2010-01-18,76.93564913656317
2010-01-19,76.84802311248963
2010-01-20,76.81881443779844
2010-01-21,76.78040503057954
2010-01-22,76.78040503057954
2010-01-25,76.78040503057954
2010-01-26,76.78040503057954
2010-01-27,76.78040503057954
2010-01-28,76.78040503057954
2010-01-29,76.78040503057954
2010-02-01,76.78040503057954
2010-02-02,76.78040503057954
2010-02-03,76.78040503057954
2010-02-04,76.78040503057954
2010-02-05,76.78040503057954
2010-02-08,76.78040503057954
2010-02-09,76.78040503057954
2010-02-10,76.78040503057954
2010-02-11,76.78040503057954
2010-02-12,76.78040503057954
2010-02-15,76.78040503057954
2010-02-16,76.78040503057954
2010-02-17,76.78040503057954
2010-02-18,76.78040503057954
2010-02-19,76.78040503057954
2010-02-22,76.78040503057954
2010-02-23,76.78040503057954
2010-02-24,76.78040503057954
2010-02-25,76.78040503057954
2010-02-26,76.78040503057954
2010-03-01,76.78040503057954
2010-03-02,76.78040503057954
2010-03-03,76.78040503057954
2010-03-04,76.71243039675042
2010-03-05,76.6828459654366
2010-03-08,76.65326153412278
2010-03-09,76.59409267149513
2010-03-10,76.55579562515939
2010-03-11,76.55579562515939
2010-03-12,76.55579562515939
2010-03-15,76.55579562515939
2010-03-16,76.55579562515939
2010-03-17,76.55579562515939
2010-03-18,76.55579562515939
2010-03-19,76.55579562515939
2010-03-22,76.55579562515939
2010-03-23,76.55579562515939
2010-03-24,76.55579562515939
2010-03-25,76.55579562515939
2010-03-26,76.55579562515939
2010-03-29,76.55579562515939
2010-03-30,76.55579562515939
2010-03-31,76.55579562515939
2010-04-01,76.55579562515939
2010-04-02,76.55579562515939
2010-04-05,76.55579562515939
2010-04-06,76.55579562515939
2010-04-07,76.55579562515939
2010-04-08,76.55579562515939
2010-04-09,76.55579562515939
2010-04-12,76.55579562515939
2010-04-13,76.55579562515939
2010-04-14,76.55579562515939
2010-04-15,76.55579562515939
2010-04-16,76.55579562515939
2010-04-19,76.55579562515939
2010-04-20,76.48791714021826
2010-04-21,76.42871596596112
2010-04-22,76.39050160797814
2010-04-23,76.39050160797814
2010-04-26,76.39050160797814
2010-04-27,76.39050160797814
2010-04-28,76.39050160797814
2010-04-29,76.38194622765441
2010-04-30,76.44129505922213
2010-05-03,76.50073619068344
2010-05-04,76.53049143618739
2010-05-05,76.70951012960536
2010-05-06,76.67961554264917
2010-05-07,76.5900714217352
2010-05-10,76.55177638602434
2010-05-11,76.55177638602434
2010-05-12,76.55177638602434
2010-05-13,76.55177638602434
2010-05-14,76.55177638602434
2010-05-17,76.55177638602434
2010-05-18,76.55177638602434
2010-05-19,76.55177638602434
2010-05-20,76.55177638602434
2010-05-21,76.55177638602434
2010-05-24,76.55177638602434
2010-05-25,76.55177638602434
2010-05-26,76.55177638602434
2010-05-27,76.55177638602434
2010-05-28,76.55177638602434
2010-05-31,76.55177638602434
2010-06-01,76.55177638602434
2010-06-02,76.55177638602434
2010-06-03,76.55177638602434
2010-06-04,76.55177638602434
2010-06-07,76.55177638602434
2010-06-08,76.55177638602434
2010-06-09,76.55177638602434
2010-06-10,76.55177638602434
2010-06-11,76.55177638602434
2010-06-14,76.55177638602434
2010-06-15,76.55177638602434
2010-06-16,76.55177638602434
2010-06-17,76.55177638602434
2010-06-18,76.55177638602434
2010-06-21,76.55177638602434
2010-06-22,76.55177638602434
2010-06-23,76.55177638602434
2010-06-24,76.55177638602434
2010-06-25,76.55177638602434
2010-06-28,76.55177638602434
2010-06-29,76.55177638602434
2010-06-30,76.55177638602434
2010-07-01,76.55177638602434
2010-07-02,76.55177638602434
2010-07-05,76.55177638602434
2010-07-06,76.55177638602434
2010-07-07,76.55177638602434
2010-07-08,76.55177638602434
2010-07-09,76.55177638602434
2010-07-12,76.55177638602434
2010-07-13,76.55177638602434
2010-07-14,76.55177638602434
2010-07-15,76.55177638602434
2010-07-16,76.55177638602434
2010-07-19,76.55177638602434
2010-07-20,76.55177638602434
2010-07-21,76.55177638602434
2010-07-22,76.55177638602434
2010-07-23,76.55177638602434
2010-07-26,76.55177638602434
2010-07-27,76.55177638602434
2010-07-28,76.55177638602434
2010-07-29,76.55177638602434
2010-07-30,76.55177638602434
2010-08-02,76.55177638602434
2010-08-03,76.55177638602434
2010-08-04,76.55177638602434
2010-08-05,76.55177638602434
2010-08-06,76.55177638602434
2010-08-09,76.55177638602434
2010-08-10,76.55177638602434
2010-08-11,76.55177638602434
2010-08-12,76.55177638602434
2010-08-13,76.55177638602434
2010-08-16,76.55177638602434
2010-08-17,76.55177638602434
2010-08-18,76.55177638602434
2010-08-19,76.55177638602434
2010-08-20,76.55177638602434
2010-08-23,76.55177638602434
2010-08-24,76.55177638602434
2010-08-25,76.55177638602434
2010-08-26,76.55177638602434
2010-08-27,76.55177638602434
2010-08-30,76.55177638602434
2010-08-31,76.55177638602434
2010-09-01,76.55177638602434
2010-09-02,76.55177638602434
2010-09-03,76.55177638602434
2010-09-06,76.55177638602434
2010-09-07,76.55177638602434
2010-09-08,76.55177638602434
2010-09-09,76.55177638602434
2010-09-10,76.55177638602434
2010-09-13,76.55177638602434
2010-09-14,76.55177638602434
2010-09-15,76.55177638602434
2010-09-16,76.55177638602434
2010-09-17,76.55177638602434
2010-09-20,76.55177638602434
2010-09-21,76.55177638602434
2010-09-22,76.55177638602434
2010-09-23,76.55177638602434
2010-09-24,76.55177638602434
2010-09-27,76.55177638602434
2010-09-28,76.55177638602434
2010-09-29,76.55177638602434
