,Return_Incl_Costs_ARSUSD Curncy
2004-02-12,168.81972222477626
2004-02-13,168.22251185974037
2004-02-16,168.1384006038105
2004-02-17,168.1384006038105
2004-02-18,168.1384006038105
2004-02-19,168.1384006038105
2004-02-20,168.1384006038105
2004-02-23,168.1384006038105
2004-02-24,168.1384006038105
2004-02-25,168.1384006038105
2004-02-26,168.1384006038105
2004-02-27,168.1384006038105
2004-03-01,168.1384006038105
2004-03-02,168.1384006038105
2004-03-03,168.1384006038105
2004-03-04,168.1384006038105
2004-03-05,168.1384006038105
2004-03-08,168.1384006038105
2004-03-09,166.46045428260967
2004-03-10,166.3772240554684
2004-03-11,166.3772240554684
2004-03-12,166.3772240554684
2004-03-15,166.3772240554684
2004-03-16,166.3772240554684
2004-03-17,166.3772240554684
2004-03-18,166.3772240554684
2004-03-19,166.3772240554684
2004-03-22,166.3772240554684
2004-03-23,166.3772240554684
2004-03-24,166.3772240554684
2004-03-25,166.3772240554684
2004-03-26,166.3772240554684
2004-03-29,166.3772240554684
2004-03-30,166.3772240554684
2004-03-31,166.3772240554684
2004-04-01,166.3772240554684
2004-04-02,166.3772240554684
2004-04-05,166.3772240554684
2004-04-06,166.3772240554684
2004-04-07,166.3772240554684
2004-04-08,166.3772240554684
2004-04-09,166.3772240554684
2004-04-12,166.3772240554684
2004-04-13,166.3772240554684
2004-04-14,166.3772240554684
2004-04-15,166.3772240554684
2004-04-16,166.3772240554684
2004-04-19,166.3772240554684
2004-04-20,166.3772240554684
2004-04-21,166.3772240554684
2004-04-22,166.91364336665887
2004-04-23,166.3988200359574
2004-04-26,165.38926817342377
2004-04-27,165.27184151105257
2004-04-28,165.9810954446727
2004-04-29,167.22773979679883
2004-04-30,165.68304847811754
2004-05-03,165.9030443913547
2004-05-04,166.51774960322564
2004-05-05,166.78181949498128
2004-05-06,168.08642895917987
2004-05-07,169.93067829091848
2004-05-10,170.6318015023679
2004-05-11,170.54648560161672
2004-05-12,170.54648560161672
2004-05-13,170.54648560161672
2004-05-14,170.54648560161672
2004-05-17,170.54648560161672
2004-05-18,170.54648560161672
2004-05-19,170.54648560161672
2004-05-20,170.54648560161672
2004-05-21,170.54648560161672
2004-05-24,170.54648560161672
2004-05-25,170.54648560161672
2004-05-26,170.54648560161672
2004-05-27,170.54648560161672
2004-05-28,170.54648560161672
2004-05-31,170.54648560161672
2004-06-01,170.54648560161672
2004-06-02,170.54648560161672
2004-06-03,170.54648560161672
2004-06-04,170.54648560161672
2004-06-07,170.54648560161672
2004-06-08,170.54648560161672
2004-06-09,170.54648560161672
2004-06-10,170.54648560161672
2004-06-11,170.54648560161672
2004-06-14,170.54648560161672
2004-06-15,170.54648560161672
2004-06-16,170.54648560161672
2004-06-17,170.42960348220217
2004-06-18,169.83116392185815
2004-06-21,169.8609712562818
2004-06-22,170.13153013796955
2004-06-23,170.04646437290057
2004-06-24,169.96089988309683
2004-06-25,169.2998078289713
2004-06-28,169.15702406945056
2004-06-29,169.07155949163302
2004-06-30,169.33720873034625
2004-07-01,169.66818776350294
2004-07-02,170.00024931189517
2004-07-05,169.91524918723923
2004-07-06,169.91524918723923
2004-07-07,169.91524918723923
2004-07-08,169.91524918723923
2004-07-09,169.91524918723923
2004-07-12,169.91524918723923
2004-07-13,169.91524918723923
2004-07-14,169.91524918723923
2004-07-15,169.91524918723923
2004-07-16,169.91524918723923
2004-07-19,169.91524918723923
2004-07-20,169.91524918723923
2004-07-21,169.91524918723923
2004-07-22,169.91524918723923
2004-07-23,169.91524918723923
2004-07-26,169.91524918723923
2004-07-27,169.91524918723923
2004-07-28,169.91524918723923
2004-07-29,170.04587687401522
2004-07-30,169.83745807351656
2004-08-02,170.5709758958884
2004-08-03,170.9355509754011
2004-08-04,171.92800606946238
2004-08-05,173.07610796005648
2004-08-06,175.0610761380151
2004-08-09,174.9735455999461
2004-08-10,174.9735455999461
2004-08-11,174.9735455999461
2004-08-12,174.9735455999461
2004-08-13,174.9735455999461
2004-08-16,174.9735455999461
2004-08-17,174.9735455999461
2004-08-18,174.9735455999461
2004-08-19,174.9735455999461
2004-08-20,174.9367334514914
2004-08-23,175.0445506045092
2004-08-24,175.66299474357203
2004-08-25,176.34769272001355
2004-08-26,175.7924653154274
2004-08-27,175.2770577044443
2004-08-30,175.36940812972048
2004-08-31,175.90855013745536
2004-09-01,176.10950511279847
2004-09-02,176.05562465761253
2004-09-03,176.12930252430723
2004-09-06,176.67041302466458
2004-09-07,176.73424842825082
2004-09-08,176.64066066475456
2004-09-09,176.42367653520702
2004-09-10,175.65782042010886
2004-09-13,175.5699915098988
2004-09-14,175.5699915098988
2004-09-15,175.5699915098988
2004-09-16,175.53868003653642
2004-09-17,174.3105750869052
2004-09-20,174.86277296695863
2004-09-21,174.77534158047516
2004-09-22,174.77534158047516
2004-09-23,174.77534158047516
2004-09-24,174.77534158047516
2004-09-27,174.4625958123054
2004-09-28,174.08592126971982
2004-09-29,173.99887830908497
2004-09-30,173.99887830908497
2004-10-01,173.99887830908497
2004-10-04,173.99887830908497
2004-10-05,173.99887830908497
2004-10-06,173.99887830908497
2004-10-07,173.99887830908497
2004-10-08,173.99887830908497
2004-10-11,173.99887830908497
2004-10-12,173.99887830908497
2004-10-13,173.99887830908497
2004-10-14,173.99887830908497
2004-10-15,173.99887830908497
2004-10-18,173.99887830908497
2004-10-19,173.99887830908497
2004-10-20,173.99887830908497
2004-10-21,173.99887830908497
2004-10-22,173.99887830908497
2004-10-25,173.99887830908497
2004-10-26,173.99887830908497
2004-10-27,173.99887830908497
2004-10-28,174.27565580875375
2004-10-29,173.76735796499727
2004-11-01,173.52236374583737
2004-11-02,172.78087304399432
2004-11-03,172.85830641194977
2004-11-04,172.7718772587438
2004-11-05,172.7718772587438
2004-11-08,172.7718772587438
2004-11-09,172.7718772587438
2004-11-10,172.65787421724434
2004-11-11,172.56050428269523
2004-11-12,172.04461487444942
2004-11-15,171.9585925670122
2004-11-16,171.9585925670122
2004-11-17,171.9585925670122
2004-11-18,171.9585925670122
2004-11-19,171.9585925670122
2004-11-22,171.9585925670122
2004-11-23,171.9585925670122
2004-11-24,171.9585925670122
2004-11-25,171.9585925670122
2004-11-26,171.9585925670122
2004-11-29,171.9585925670122
2004-11-30,171.9585925670122
2004-12-01,171.9585925670122
2004-12-02,171.9585925670122
2004-12-03,172.79074724821405
2004-12-06,173.30144993127655
2004-12-07,172.8252139424447
2004-12-08,172.743700868817
2004-12-09,172.74014920772953
2004-12-10,172.72486796862228
2004-12-13,172.56806878079607
2004-12-14,172.7594698550546
2004-12-15,172.6783951849462
2004-12-16,173.51967315175582
2004-12-17,172.80006267062672
2004-12-20,171.90069261706174
2004-12-21,171.79023976466152
2004-12-22,171.86547501351674
2004-12-23,171.77954227601
2004-12-24,171.77954227601
2004-12-27,171.77954227601
2004-12-28,171.77954227601
2004-12-29,171.77954227601
2004-12-30,171.77954227601
2004-12-31,171.65843164115648
2005-01-03,171.42234521979844
2005-01-04,171.2149813224746
2005-01-05,171.12937383181338
2005-01-06,171.12937383181338
2005-01-07,171.12937383181338
2005-01-10,171.03186385874614
2005-01-11,170.5534107003924
2005-01-12,170.4681339950422
2005-01-13,170.4681339950422
2005-01-14,170.4681339950422
2005-01-17,170.4681339950422
2005-01-18,170.4681339950422
2005-01-19,170.4681339950422
2005-01-20,170.4681339950422
2005-01-21,170.4681339950422
2005-01-24,170.4681339950422
2005-01-25,170.4681339950422
2005-01-26,170.4681339950422
2005-01-27,170.4681339950422
2005-01-28,170.4681339950422
2005-01-31,170.4681339950422
2005-02-01,170.4681339950422
2005-02-02,170.4681339950422
2005-02-03,170.4681339950422
2005-02-04,170.4681339950422
2005-02-07,170.4681339950422
2005-02-08,170.4681339950422
2005-02-09,170.4681339950422
2005-02-10,170.4681339950422
2005-02-11,170.4681339950422
2005-02-14,170.4681339950422
2005-02-15,170.4681339950422
2005-02-16,170.4681339950422
2005-02-17,170.4681339950422
2005-02-18,170.4681339950422
2005-02-21,170.4681339950422
2005-02-22,170.4681339950422
2005-02-23,170.4681339950422
2005-02-24,170.38650862387254
2005-02-25,170.56897296280715
2005-02-28,170.60934061964858
2005-03-01,171.1366029523375
2005-03-02,171.64897943510437
2005-03-03,171.40643331230766
2005-03-04,170.48997058023923
2005-03-07,170.0854735886929
2005-03-08,170.04670782317032
2005-03-09,170.19749334856658
2005-03-10,170.22619997981414
2005-03-11,169.2448936953586
2005-03-14,169.16027124851092
2005-03-15,169.16027124851092
2005-03-16,169.16027124851092
2005-03-17,169.16027124851092
2005-03-18,169.16027124851092
2005-03-21,169.16027124851092
2005-03-22,169.16027124851092
2005-03-23,169.16027124851092
2005-03-24,169.16027124851092
2005-03-25,169.16027124851092
2005-03-28,169.16027124851092
2005-03-29,169.16027124851092
2005-03-30,169.16027124851092
2005-03-31,169.16027124851092
2005-04-01,169.11445139276384
2005-04-04,169.079452967758
2005-04-05,168.73134154122397
2005-04-06,168.14605644392324
2005-04-07,168.0619834157013
2005-04-08,168.0619834157013
2005-04-11,168.0619834157013
2005-04-12,168.0619834157013
2005-04-13,168.0619834157013
2005-04-14,168.0619834157013
2005-04-15,168.0619834157013
2005-04-18,168.0619834157013
2005-04-19,168.0619834157013
2005-04-20,168.0619834157013
2005-04-21,168.0619834157013
2005-04-22,167.8964972914801
2005-04-25,168.0062567687617
2005-04-26,167.80046758793623
2005-04-27,167.78003804393643
2005-04-28,168.07810216177583
2005-04-29,168.41669729082122
2005-05-02,167.94219181297115
2005-05-03,167.69928108096718
2005-05-04,167.57227419798798
2005-05-05,167.5492716324776
2005-05-06,167.46549699666136
2005-05-09,167.46549699666136
2005-05-10,167.46549699666136
2005-05-11,167.46549699666136
2005-05-12,167.46549699666136
2005-05-13,167.46549699666136
2005-05-16,167.46549699666136
2005-05-17,167.46549699666136
2005-05-18,167.46549699666136
2005-05-19,167.46549699666136
2005-05-20,167.46549699666136
2005-05-23,167.46549699666136
2005-05-24,167.46549699666136
2005-05-25,167.46549699666136
2005-05-26,167.46549699666136
2005-05-27,167.46549699666136
2005-05-30,167.46549699666136
2005-05-31,167.46549699666136
2005-06-01,167.46549699666136
2005-06-02,167.46549699666136
2005-06-03,167.46549699666136
2005-06-06,167.46549699666136
2005-06-07,167.21348539954423
2005-06-08,167.04283375588193
2005-06-09,167.1894444455999
2005-06-10,166.99756608249587
2005-06-13,166.8171910434944
2005-06-14,166.0967911415782
2005-06-15,165.51481188380993
2005-06-16,165.43205447786804
2005-06-17,165.43205447786804
2005-06-20,165.43205447786804
2005-06-21,165.43205447786804
2005-06-22,165.43205447786804
2005-06-23,165.43205447786804
2005-06-24,165.43205447786804
2005-06-27,165.43205447786804
2005-06-28,165.43205447786804
2005-06-29,165.31780743551144
2005-06-30,165.01863888155313
2005-07-01,164.73691626680298
2005-07-04,164.72370562373197
2005-07-05,164.99578868370372
2005-07-06,164.67989891901027
2005-07-07,164.39766150701828
2005-07-08,163.95318603111946
2005-07-11,163.29396410536518
2005-07-12,163.21231712331252
2005-07-13,163.21231712331252
2005-07-14,163.21231712331252
2005-07-15,163.21231712331252
2005-07-18,163.21231712331252
2005-07-19,163.21231712331252
2005-07-20,163.21231712331252
2005-07-21,163.21231712331252
2005-07-22,163.21231712331252
2005-07-25,163.21231712331252
2005-07-26,163.21231712331252
2005-07-27,163.21231712331252
2005-07-28,163.21231712331252
2005-07-29,163.21231712331252
2005-08-01,163.21231712331252
2005-08-02,163.21231712331252
2005-08-03,163.21231712331252
2005-08-04,163.21231712331252
2005-08-05,163.21231712331252
2005-08-08,163.21231712331252
2005-08-09,163.4334901666699
2005-08-10,163.4348041852174
2005-08-11,163.57577012020482
2005-08-12,163.9928293210877
2005-08-15,163.83735080100067
2005-08-16,164.2236528138741
2005-08-17,164.3827704863299
2005-08-18,164.65099090250825
2005-08-19,165.33691662332066
2005-08-22,165.06526715296985
2005-08-23,165.4384361088018
2005-08-24,165.2784636876984
2005-08-25,165.16585676427513
2005-08-26,165.24203864902668
2005-08-29,165.36835091782967
2005-08-30,165.22154418495583
2005-08-31,165.33885912546285
2005-09-01,165.18514422771017
2005-09-02,165.1754502230032
2005-09-05,165.16580706013673
2005-09-06,165.01876417672278
2005-09-07,164.86074091592548
2005-09-08,164.84504435413405
2005-09-09,164.76262183195698
2005-09-12,164.76262183195698
2005-09-13,164.76262183195698
2005-09-14,164.52358419563893
2005-09-15,164.26564294710377
2005-09-16,164.10918120445123
2005-09-19,163.9521296685413
2005-09-20,164.17837528448916
2005-09-21,164.04740067676119
2005-09-22,164.12721546817417
2005-09-23,163.98709720590176
2005-09-26,163.8594318798038
2005-09-27,163.8151159363603
2005-09-28,164.0829027443041
2005-09-29,164.00086129293197
2005-09-30,164.00086129293197
2005-10-03,164.00086129293197
2005-10-04,164.00086129293197
2005-10-05,164.00086129293197
2005-10-06,164.00086129293197
2005-10-07,163.91995337361791
2005-10-10,164.03837849877877
2005-10-11,164.40122623678948
2005-10-12,165.41213833671495
2005-10-13,166.4174383059374
2005-10-14,166.08902124918882
2005-10-17,165.79562414573536
2005-10-18,165.5692003728772
2005-10-19,165.90746595791737
2005-10-20,166.3126269028714
2005-10-21,166.78133657274367
2005-10-24,166.13818329389852
2005-10-25,166.45911308770317
2005-10-26,167.10367458935616
2005-10-27,168.3266310170692
2005-10-28,167.84061700121683
2005-10-31,167.37955962490918
2005-11-01,166.8456737837152
2005-11-02,166.44692591873184
2005-11-03,166.23674796698654
2005-11-04,166.1214526929144
2005-11-07,165.66034484212733
2005-11-08,165.5775146697063
2005-11-09,165.5775146697063
2005-11-10,165.5775146697063
2005-11-11,165.5775146697063
2005-11-14,165.5775146697063
2005-11-15,165.5775146697063
2005-11-16,165.5775146697063
2005-11-17,165.5775146697063
2005-11-18,165.5775146697063
2005-11-21,165.5775146697063
2005-11-22,165.5775146697063
2005-11-23,165.5775146697063
2005-11-24,165.5775146697063
2005-11-25,165.5775146697063
2005-11-28,165.5775146697063
2005-11-29,164.58323867332984
2005-11-30,163.98930497900568
2005-12-01,164.41347024178978
2005-12-02,164.50697276418995
2005-12-05,165.51663336279924
2005-12-06,165.48115738439373
2005-12-07,165.08716899182087
2005-12-08,165.12384228224462
2005-12-09,166.0559255058356
2005-12-12,166.27428983203032
2005-12-13,165.6278356945827
2005-12-14,165.35213894114332
2005-12-15,166.28260126087838
2005-12-16,167.3006867640193
2005-12-19,167.2170364206373
2005-12-20,167.2170364206373
2005-12-21,167.2170364206373
2005-12-22,167.2170364206373
2005-12-23,167.2170364206373
2005-12-26,167.2170364206373
2005-12-27,167.2170364206373
2005-12-28,167.2170364206373
2005-12-29,167.2170364206373
2005-12-30,167.2170364206373
2006-01-02,167.2170364206373
2006-01-03,167.2170364206373
2006-01-04,167.2170364206373
2006-01-05,167.2170364206373
2006-01-06,167.2170364206373
2006-01-09,167.2170364206373
2006-01-10,167.2170364206373
2006-01-11,166.7083055964872
2006-01-12,166.03212870789608
2006-01-13,165.78070904699644
2006-01-16,165.88441944238053
2006-01-17,165.80147723265935
2006-01-18,165.80147723265935
2006-01-19,165.80147723265935
2006-01-20,165.1322470095343
2006-01-23,165.04968088602953
2006-01-24,165.04968088602953
2006-01-25,165.04968088602953
2006-01-26,165.04968088602953
2006-01-27,165.04968088602953
2006-01-30,165.08878637245502
2006-01-31,165.3056782778208
2006-02-01,165.49004760010425
2006-02-02,165.55197309687233
2006-02-03,165.25342859498974
2006-02-06,165.22921401479314
2006-02-07,165.6639477494467
2006-02-08,165.66173049116696
2006-02-09,165.36869898527112
2006-02-10,165.31492036283421
2006-02-13,165.36628410410216
2006-02-14,165.42564896147087
2006-02-15,165.481197532002
2006-02-16,165.28940445142229
2006-02-17,165.27600790151502
2006-02-20,165.26261352298732
2006-02-21,165.46915884283007
2006-02-22,165.38642426340866
2006-02-23,165.45100895463915
2006-02-24,165.3819928271144
2006-02-27,165.4497217735856
2006-02-28,165.3818384931687
2006-03-01,165.0234307032241
2006-03-02,164.8329007090905
2006-03-03,165.1051187732422
2006-03-06,165.02256621385558
2006-03-07,165.02256621385558
2006-03-08,165.07570543054894
2006-03-09,165.1151877682564
2006-03-10,164.95125641484628
2006-03-13,164.8312023493379
2006-03-14,164.6458679671675
2006-03-15,164.34849448830974
2006-03-16,164.4952837683098
2006-03-17,164.41303612642565
2006-03-20,164.41303612642565
2006-03-21,164.41303612642565
2006-03-22,164.41303612642565
2006-03-23,164.41303612642565
2006-03-24,164.44807002825465
2006-03-27,164.45779217829713
2006-03-28,164.73453599220244
2006-03-29,164.25162216514082
2006-03-30,164.33471278755596
2006-03-31,164.37554837296105
2006-04-03,164.51845364497686
2006-04-04,164.55681887456385
2006-04-05,164.49228950004897
2006-04-06,164.1537780669868
2006-04-07,164.3933404299379
2006-04-10,164.30671713023995
2006-04-11,164.23692280480154
2006-04-12,164.15480434339915
2006-04-13,164.15480434339915
2006-04-14,164.15480434339915
2006-04-17,164.15480434339915
2006-04-18,164.15480434339915
2006-04-19,164.15480434339915
2006-04-20,164.15480434339915
2006-04-21,164.15480434339915
2006-04-24,164.15480434339915
2006-04-25,164.15480434339915
2006-04-26,164.15480434339915
2006-04-27,164.15480434339915
2006-04-28,164.15480434339915
2006-05-01,164.15480434339915
2006-05-02,164.15480434339915
2006-05-03,164.15480434339915
2006-05-04,164.15480434339915
2006-05-05,164.15480434339915
2006-05-08,164.15480434339915
2006-05-09,164.15480434339915
2006-05-10,164.15480434339915
2006-05-11,164.15480434339915
2006-05-12,164.15480434339915
2006-05-15,164.15480434339915
2006-05-16,164.15480434339915
2006-05-17,164.15480434339915
2006-05-18,164.4611684428286
2006-05-19,164.59298232370003
2006-05-22,165.49556533202522
2006-05-23,165.1618665971109
2006-05-24,165.7569840986895
2006-05-25,165.84063987520034
2006-05-26,165.26457644012845
2006-05-29,165.80733188450532
2006-05-30,165.71554718894674
2006-05-31,165.87360122597752
2006-06-01,165.29787100656216
2006-06-02,165.28622659611446
2006-06-05,165.2792815885507
2006-06-06,165.5926421078541
2006-06-07,165.3445672687534
2006-06-08,165.47176177071998
2006-06-09,165.38438721130805
2006-06-12,165.28632873293412
2006-06-13,165.35775326451738
2006-06-14,165.1991498417546
2006-06-15,165.06891033881124
2006-06-16,164.8949499084101
2006-06-19,164.8125024334559
2006-06-20,164.8125024334559
2006-06-21,164.8125024334559
2006-06-22,164.8125024334559
2006-06-23,164.8125024334559
2006-06-26,164.8125024334559
2006-06-27,164.8125024334559
2006-06-28,164.90643055603093
2006-06-29,164.72608025713075
2006-06-30,164.55474724271855
2006-07-03,164.54683412288452
2006-07-04,164.48543186928228
2006-07-05,164.5815357581435
2006-07-06,164.52173022292382
2006-07-07,164.44428607466546
2006-07-10,164.47884310407065
2006-07-11,164.3661050163512
2006-07-12,164.20102499713218
2006-07-13,164.28693644017196
2006-07-14,164.3413092072697
2006-07-17,164.25913855266606
2006-07-18,164.25913855266606
2006-07-19,164.25913855266606
2006-07-20,164.25913855266606
2006-07-21,164.25913855266606
2006-07-24,164.25913855266606
2006-07-25,164.25913855266606
2006-07-26,164.25913855266606
2006-07-27,164.25913855266606
2006-07-28,164.25913855266606
2006-07-31,164.25913855266606
2006-08-01,164.25913855266606
2006-08-02,164.25913855266606
2006-08-03,164.25913855266606
2006-08-04,164.25913855266606
2006-08-07,164.25913855266606
2006-08-08,164.25913855266606
2006-08-09,164.25913855266606
2006-08-10,164.25913855266606
2006-08-11,164.25913855266606
2006-08-14,164.25913855266606
2006-08-15,164.25913855266606
2006-08-16,164.25913855266606
2006-08-17,164.16184726053467
2006-08-18,164.38795671385645
2006-08-21,164.38971856711808
2006-08-22,164.51011738037928
2006-08-23,164.55913338517533
2006-08-24,164.5955108377759
2006-08-25,164.81527754491734
2006-08-28,165.14148339488563
2006-08-29,164.8807801869229
2006-08-30,164.97081731393777
2006-08-31,165.08480930828742
2006-09-01,164.8959737061968
2006-09-04,164.94172310276622
2006-09-05,164.87009575539219
2006-09-06,165.3028313950903
2006-09-07,165.17674658516933
2006-09-08,165.06673866046052
2006-09-11,165.1901139484245
2006-09-12,165.38135645147756
2006-09-13,165.38634954071435
2006-09-14,165.0910029687007
2006-09-15,164.9468924044409
2006-09-18,164.92657182052398
2006-09-19,164.86766536714256
2006-09-20,164.785231534459
2006-09-21,164.785231534459
2006-09-22,164.785231534459
2006-09-25,164.785231534459
2006-09-26,164.785231534459
2006-09-27,164.785231534459
2006-09-28,164.69964943643018
2006-09-29,164.6721136479879
2006-10-02,164.51244603702182
2006-10-03,164.5640841774931
2006-10-04,164.71174987298076
2006-10-05,164.55306666851516
2006-10-06,164.64433410630912
2006-10-09,164.64549772413858
2006-10-10,164.56923966541245
2006-10-11,164.600937850048
2006-10-12,164.49830425631976
2006-10-13,164.33383228775907
2006-10-16,164.34976057296683
2006-10-17,164.25111536959804
2006-10-18,164.16898981191326
2006-10-19,164.16898981191326
2006-10-20,164.16898981191326
2006-10-23,164.16898981191326
2006-10-24,164.16898981191326
2006-10-25,164.16898981191326
2006-10-26,164.16898981191326
2006-10-27,164.16898981191326
2006-10-30,164.16898981191326
2006-10-31,164.16898981191326
2006-11-01,164.16898981191326
2006-11-02,164.16898981191326
2006-11-03,164.16898981191326
2006-11-06,164.16898981191326
2006-11-07,164.16898981191326
2006-11-08,164.16898981191326
2006-11-09,164.16898981191326
2006-11-10,164.16898981191326
2006-11-13,164.16898981191326
2006-11-14,164.16898981191326
2006-11-15,164.16898981191326
2006-11-16,164.16898981191326
2006-11-17,164.16898981191326
2006-11-20,164.16898981191326
2006-11-21,164.16898981191326
2006-11-22,164.16898981191326
2006-11-23,163.76624710379522
2006-11-24,164.00531945569506
2006-11-27,164.13852218965107
2006-11-28,164.13499052113787
2006-11-29,163.8924653732
2006-11-30,163.488924361669
2006-12-01,163.24761444183542
2006-12-04,163.1659906346145
2006-12-05,163.1659906346145
2006-12-06,163.1659906346145
2006-12-07,163.1659906346145
2006-12-08,163.1659906346145
2006-12-11,163.1659906346145
2006-12-12,163.1659906346145
2006-12-13,163.1659906346145
2006-12-14,163.1659906346145
2006-12-15,163.1659906346145
2006-12-18,163.1659906346145
2006-12-19,163.1659906346145
2006-12-20,163.1659906346145
2006-12-21,163.1659906346145
2006-12-22,163.1659906346145
2006-12-25,163.1659906346145
2006-12-26,163.1659906346145
2006-12-27,163.1659906346145
2006-12-28,162.90636418913573
2006-12-29,162.30427432533185
2007-01-01,162.1796583090459
2007-01-02,162.06305914606205
2007-01-03,162.21179267429628
2007-01-04,162.86241721806104
2007-01-05,163.14157607371632
2007-01-08,163.28908910732298
2007-01-09,163.38458214156728
2007-01-10,163.2679219611492
2007-01-11,163.20425625311205
2007-01-12,163.22003243497326
2007-01-15,163.25179124837254
2007-01-16,163.1722695472469
2007-01-17,163.1086784014235
2007-01-18,163.2613114364917
2007-01-19,163.4651022204401
2007-01-22,164.0026931481743
2007-01-23,164.08706269411323
2007-01-24,164.00612799307382
2007-01-25,164.13695824068495
2007-01-26,164.48001842066543
2007-01-29,164.58031869092716
2007-01-30,164.5480910359617
2007-01-31,164.55826418879522
2007-02-01,164.32484934701935
2007-02-02,164.0996707915664
2007-02-05,164.28992419276386
2007-02-06,164.20474713200883
2007-02-07,164.25196804850106
2007-02-08,164.35219026238
2007-02-09,164.45568824189388
2007-02-12,164.18868024360364
2007-02-13,164.18628544877237
2007-02-14,164.02509690147355
2007-02-15,163.9430843530228
2007-02-16,163.9430843530228
2007-02-19,163.9430843530228
2007-02-20,163.9430843530228
2007-02-21,163.9430843530228
2007-02-22,163.70066885532384
2007-02-23,163.72491458855927
2007-02-26,163.67170287880006
2007-02-27,163.5375082921911
2007-02-28,163.45284885265366
2007-03-01,163.37112242822735
