,Return_Ex_Costs_ARSUSD Curncy
2004-05-27,183.465411854834
2004-05-28,183.465411854834
2004-05-31,183.465411854834
2004-06-01,183.465411854834
2004-06-02,183.465411854834
2004-06-03,183.465411854834
2004-06-04,183.465411854834
2004-06-07,183.465411854834
2004-06-08,183.465411854834
2004-06-09,183.465411854834
2004-06-10,183.465411854834
2004-06-11,183.465411854834
2004-06-14,183.465411854834
2004-06-15,183.465411854834
2004-06-16,183.465411854834
2004-06-17,183.43139159013
2004-06-18,182.787298081176
2004-06-21,182.819379367063
2004-06-22,183.110578731264
2004-06-23,183.110578731264
2004-06-24,183.109995599026
2004-06-25,182.397757883147
2004-06-28,182.243927598679
2004-06-29,182.151851018249
2004-06-30,182.438052320814
2004-07-01,182.794637684544
2004-07-02,183.152389312751
2004-07-05,183.152389312751
2004-07-06,183.152389312751
2004-07-07,183.152389312751
2004-07-08,183.152389312751
2004-07-09,183.152389312751
2004-07-12,183.152389312751
2004-07-13,183.152389312751
2004-07-14,183.152389312751
2004-07-15,183.152389312751
2004-07-16,183.152389312751
2004-07-19,183.152389312751
2004-07-20,183.152389312751
2004-07-21,183.152389312751
2004-07-22,183.152389312751
2004-07-23,183.152389312751
2004-07-26,183.152389312751
2004-07-27,183.152389312751
2004-07-28,183.152389312751
2004-07-29,183.384885909882
2004-07-30,183.160117990462
2004-08-02,183.951175584103
2004-08-03,184.344349241654
2004-08-04,185.414656076144
2004-08-05,186.652819200649
2004-08-06,188.793495408396
2004-08-09,188.793495408396
2004-08-10,188.793495408396
2004-08-11,188.793495408396
2004-08-12,188.793495408396
2004-08-13,188.793495408396
2004-08-16,188.793495408396
2004-08-17,188.793495408396
2004-08-18,188.793495408396
2004-08-19,188.793495408396
2004-08-20,188.848199822932
2004-08-23,188.964590902471
2004-08-24,189.632215477646
2004-08-25,190.371362583701
2004-08-26,189.771981917447
2004-08-27,189.215587627987
2004-08-30,189.315282021624
2004-08-31,189.89729813454
2004-09-01,190.114233620817
2004-09-02,190.056068438658
2004-09-03,190.135605378771
2004-09-06,190.719746524439
2004-09-07,190.788658300796
2004-09-08,190.687628172286
2004-09-09,190.453388847893
2004-09-10,189.626629677271
2004-09-13,189.626629677271
2004-09-14,189.626629677271
2004-09-15,189.626629677271
2004-09-16,189.687655144924
2004-09-17,188.360561035985
2004-09-20,188.957267818909
2004-09-21,188.957267818909
2004-09-22,188.957267818909
2004-09-23,188.957267818909
2004-09-24,188.957267818909
2004-09-27,188.713501437721
2004-09-28,188.306058389526
2004-09-29,188.306058389526
2004-09-30,188.306058389526
2004-10-01,188.306058389526
2004-10-04,188.306058389526
2004-10-05,188.306058389526
2004-10-06,188.306058389526
2004-10-07,188.306058389526
2004-10-08,188.306058389526
2004-10-11,188.306058389526
2004-10-12,188.306058389526
2004-10-13,188.306058389526
2004-10-14,188.306058389526
2004-10-15,188.306058389526
2004-10-18,188.306058389526
2004-10-19,188.306058389526
2004-10-20,188.306058389526
2004-10-21,188.306058389526
2004-10-22,188.306058389526
2004-10-25,188.306058389526
2004-10-26,188.306058389526
2004-10-27,188.306058389526
2004-10-28,188.699944085707
2004-10-29,188.149575910355
2004-11-01,187.884304233469
2004-11-02,187.081442506577
2004-11-03,187.165284808795
2004-11-04,187.165284808795
2004-11-05,187.165284808795
2004-11-08,187.165284808795
2004-11-09,187.165284808795
2004-11-10,187.135351993451
2004-11-11,187.029817525023
2004-11-12,186.470670446215
2004-11-15,186.470670446215
2004-11-16,186.470670446215
2004-11-17,186.470670446215
2004-11-18,186.470670446215
2004-11-19,186.470670446215
2004-11-22,186.470670446215
2004-11-23,186.470670446215
2004-11-24,186.470670446215
2004-11-25,186.470670446215
2004-11-26,186.470670446215
2004-11-29,186.470670446215
2004-11-30,186.470670446215
2004-12-01,186.470670446215
2004-12-02,186.470670446215
2004-12-03,187.466786436326
2004-12-06,188.020865820453
2004-12-07,187.504180570615
2004-12-08,187.415744157156
2004-12-09,187.411890834561
2004-12-10,187.395311678363
2004-12-13,187.22519469973
2004-12-14,187.432852487448
2004-12-15,187.344891713456
2004-12-16,188.25762390224
2004-12-17,187.476893067218
2004-12-20,186.501134721103
2004-12-21,186.381300519203
2004-12-22,186.462925898769
2004-12-23,186.462925898769
2004-12-24,186.462925898769
2004-12-27,186.462925898769
2004-12-28,186.462925898769
2004-12-29,186.462925898769
2004-12-30,186.462925898769
2004-12-31,186.424675298323
2005-01-03,186.168280468059
2005-01-04,185.943078904363
2005-01-05,185.943078904363
2005-01-06,185.943078904363
2005-01-07,185.943078904363
2005-01-10,185.930093089229
2005-01-11,185.409962873347
2005-01-12,185.409962873347
2005-01-13,185.409962873347
2005-01-14,185.409962873347
2005-01-17,185.409962873347
2005-01-18,185.409962873347
2005-01-19,185.409962873347
2005-01-20,185.409962873347
2005-01-21,185.409962873347
2005-01-24,185.409962873347
2005-01-25,185.409962873347
2005-01-26,185.409962873347
2005-01-27,185.409962873347
2005-01-28,185.409962873347
2005-01-31,185.409962873347
2005-02-01,185.409962873347
2005-02-02,185.409962873347
2005-02-03,185.409962873347
2005-02-04,185.409962873347
2005-02-07,185.409962873347
2005-02-08,185.409962873347
2005-02-09,185.409962873347
2005-02-10,185.409962873347
2005-02-11,185.409962873347
2005-02-14,185.409962873347
2005-02-15,185.409962873347
2005-02-16,185.409962873347
2005-02-17,185.409962873347
2005-02-18,185.409962873347
2005-02-21,185.409962873347
2005-02-22,185.409962873347
2005-02-23,185.409962873347
2005-02-24,185.413889841134
2005-02-25,185.612446775673
2005-02-28,185.65637469191
2005-03-01,186.230139368821
2005-03-02,186.787705325775
2005-03-03,186.52376764399
2005-03-04,185.526476711629
2005-03-07,185.08630476822
2005-03-08,185.044120023452
2005-03-09,185.208204204889
2005-03-10,185.239442641587
2005-03-11,184.171589225281
2005-03-14,184.171589225281
2005-03-15,184.171589225281
2005-03-16,184.171589225281
2005-03-17,184.171589225281
2005-03-18,184.171589225281
2005-03-21,184.171589225281
2005-03-22,184.171589225281
2005-03-23,184.171589225281
2005-03-24,184.171589225281
2005-03-25,184.171589225281
2005-03-28,184.171589225281
2005-03-29,184.171589225281
2005-03-30,184.171589225281
2005-03-31,184.171589225281
2005-04-01,184.213810211023
2005-04-04,184.175686956809
2005-04-05,183.796494452965
2005-04-06,183.158952262185
2005-04-07,183.158952262185
2005-04-08,183.158952262185
2005-04-11,183.158952262185
2005-04-12,183.158952262185
2005-04-13,183.158952262185
2005-04-14,183.158952262185
2005-04-15,183.158952262185
2005-04-18,183.158952262185
2005-04-19,183.158952262185
2005-04-20,183.158952262185
2005-04-21,183.158952262185
2005-04-22,183.070135625762
2005-04-25,183.189814610829
2005-04-26,182.965427242112
2005-04-27,182.943151378999
2005-04-28,183.268153027981
2005-04-29,183.63734867647
2005-05-02,183.119959787562
2005-05-03,182.855096009161
2005-05-04,182.716610884888
2005-05-05,182.691529463562
2005-05-06,182.691529463562
2005-05-09,182.691529463562
2005-05-10,182.691529463562
2005-05-11,182.691529463562
2005-05-12,182.691529463562
2005-05-13,182.691529463562
2005-05-16,182.691529463562
2005-05-17,182.691529463562
2005-05-18,182.691529463562
2005-05-19,182.691529463562
2005-05-20,182.691529463562
2005-05-23,182.691529463562
2005-05-24,182.691529463562
2005-05-25,182.691529463562
2005-05-26,182.691529463562
2005-05-27,182.691529463562
2005-05-30,182.691529463562
2005-05-31,182.691529463562
2005-06-01,182.691529463562
2005-06-02,182.691529463562
2005-06-03,182.691529463562
2005-06-06,182.691529463562
2005-06-07,182.507858796876
2005-06-08,182.321598304724
2005-06-09,182.481618909481
2005-06-10,182.272190171626
2005-06-13,182.075316922618
2005-06-14,181.289024816679
2005-06-15,180.653814158007
2005-06-16,180.653814158007
2005-06-17,180.653814158007
2005-06-20,180.653814158007
2005-06-21,180.653814158007
2005-06-22,180.653814158007
2005-06-23,180.653814158007
2005-06-24,180.653814158007
2005-06-27,180.653814158007
2005-06-28,180.653814158007
2005-06-29,180.619364681531
2005-06-30,180.292505554938
2005-07-01,179.984707136353
2005-07-04,179.970273736857
2005-07-05,180.267540378576
2005-07-06,179.92241235218
2005-07-07,179.614051487527
2005-07-08,179.128436057957
2005-07-11,178.408197583585
2005-07-12,178.408197583585
2005-07-13,178.408197583585
2005-07-14,178.408197583585
2005-07-15,178.408197583585
2005-07-18,178.408197583585
2005-07-19,178.408197583585
2005-07-20,178.408197583585
2005-07-21,178.408197583585
2005-07-22,178.408197583585
2005-07-25,178.408197583585
2005-07-26,178.408197583585
2005-07-27,178.408197583585
2005-07-28,178.408197583585
2005-07-29,178.408197583585
2005-08-01,178.408197583585
2005-08-02,178.408197583585
2005-08-03,178.408197583585
2005-08-04,178.408197583585
2005-08-05,178.408197583585
2005-08-08,178.408197583585
2005-08-09,178.739332606296
2005-08-10,178.740769685061
2005-08-11,178.894937335242
2005-08-12,179.351054885856
2005-08-15,179.181015520689
2005-08-16,179.603495416915
2005-08-17,179.777514747663
2005-08-18,180.07085449174
2005-08-19,180.821018398969
2005-08-22,180.523928463584
2005-08-23,180.932045368184
2005-08-24,180.757091240029
2005-08-25,180.633938474222
2005-08-26,180.717254930496
2005-08-29,180.855396572107
2005-08-30,180.694841122736
2005-08-31,180.823142819956
2005-09-01,180.65503224355
2005-09-02,180.64443037774
2005-09-05,180.633884115201
2005-09-06,180.473070399364
2005-09-07,180.300247973909
2005-09-08,180.283081400669
2005-09-09,180.283081400669
2005-09-12,180.283081400669
2005-09-13,180.283081400669
2005-09-14,180.11158247053
2005-09-15,179.82920224714
2005-09-16,179.657916335743
2005-09-19,179.485984750369
2005-09-20,179.733666297757
2005-09-21,179.590282332615
2005-09-22,179.677659278943
2005-09-23,179.524265331964
2005-09-26,179.38450419059
2005-09-27,179.335989476172
2005-09-28,179.629148089141
2005-09-29,179.629148089141
2005-09-30,179.629148089141
2005-10-03,179.629148089141
2005-10-04,179.629148089141
2005-10-05,179.629148089141
2005-10-06,179.629148089141
2005-10-07,179.630345308783
2005-10-10,179.76012051728
2005-10-11,180.157744254549
2005-10-12,181.265544042489
2005-10-13,182.367193822725
2005-10-14,182.007300666981
2005-10-17,181.685783841718
2005-10-18,181.437659195099
2005-10-19,181.808344780327
2005-10-20,182.252337100663
2005-10-21,182.765968773415
2005-10-24,182.061174493111
2005-10-25,182.412862792763
2005-10-26,183.119200262557
2005-10-27,184.459367099397
2005-10-28,183.926772600096
2005-10-31,183.421526630897
2005-11-01,182.836472181848
2005-11-02,182.399507582945
2005-11-03,182.169185787024
2005-11-04,182.042840400341
2005-11-07,181.537539119095
2005-11-08,181.537539119095
2005-11-09,181.537539119095
2005-11-10,181.537539119095
2005-11-11,181.537539119095
2005-11-14,181.537539119095
2005-11-15,181.537539119095
2005-11-16,181.537539119095
2005-11-17,181.537539119095
2005-11-18,181.537539119095
2005-11-21,181.537539119095
2005-11-22,181.537539119095
2005-11-23,181.537539119095
2005-11-24,181.537539119095
2005-11-25,181.537539119095
2005-11-28,181.537539119095
2005-11-29,180.537693659357
2005-11-30,179.886184913848
2005-12-01,180.351468127927
2005-12-02,180.454034646131
2005-12-05,181.561570245266
2005-12-06,181.522655278145
2005-12-07,181.090474235306
2005-12-08,181.130702580096
2005-12-09,182.15314056857
2005-12-12,182.392672808587
2005-12-13,181.683552366116
2005-12-14,181.381129978414
2005-12-15,182.401789935017
2005-12-16,183.51856713643
2005-12-19,183.51856713643
2005-12-20,183.51856713643
2005-12-21,183.51856713643
2005-12-22,183.51856713643
2005-12-23,183.51856713643
2005-12-26,183.51856713643
2005-12-27,183.51856713643
2005-12-28,183.51856713643
2005-12-29,183.51856713643
2005-12-30,183.51856713643
2006-01-02,183.51856713643
2006-01-03,183.51856713643
2006-01-04,183.51856713643
2006-01-05,183.51856713643
2006-01-06,183.51856713643
2006-01-09,183.51856713643
2006-01-10,183.51856713643
2006-01-11,183.051767421837
2006-01-12,182.309300667685
2006-01-13,182.033232758965
2006-01-16,182.147110535523
2006-01-17,182.147110535523
2006-01-18,182.147110535523
2006-01-19,182.147110535523
2006-01-20,181.50265519633
2006-01-23,181.50265519633
2006-01-24,181.50265519633
2006-01-25,181.50265519633
2006-01-26,181.50265519633
2006-01-27,181.50265519633
2006-01-30,181.636477151004
2006-01-31,181.875109237888
2006-02-01,182.077958837368
2006-02-02,182.14609144241
2006-02-03,181.817622302947
2006-02-06,181.790980571917
2006-02-07,182.269289885325
2006-02-08,182.266850379943
2006-02-09,181.944446832163
2006-02-10,181.885277704204
2006-02-13,181.941789895142
2006-02-14,182.007105194842
2006-02-15,182.068221681817
2006-02-16,181.857204202896
2006-02-17,181.842464848488
2006-02-20,181.827727883108
2006-02-21,182.054976293449
2006-02-22,182.054976293449
2006-02-23,182.217178773905
2006-02-24,182.141168817079
2006-02-27,182.215761154867
2006-02-28,182.140998843524
2006-03-01,181.746271384641
2006-03-02,181.536433812648
2006-03-03,181.836237409945
2006-03-06,181.836237409945
2006-03-07,181.836237409945
2006-03-08,181.985783719341
2006-03-09,182.029310561477
2006-03-10,181.848586355279
2006-03-13,181.716234152735
2006-03-14,181.511914427422
2006-03-15,181.184078508344
2006-03-16,181.345904635894
2006-03-17,181.345904635894
2006-03-20,181.345904635894
2006-03-21,181.345904635894
2006-03-22,181.345904635894
2006-03-23,181.345904635894
2006-03-24,181.47528431502
2006-03-27,181.486013111915
2006-03-28,181.791411419735
2006-03-29,181.258495928233
2006-03-30,181.350189885627
2006-03-31,181.395253652385
2006-04-03,181.552955563175
2006-04-04,181.595293189551
2006-04-05,181.524082341137
2006-04-06,181.150520896796
2006-04-07,181.414887927192
2006-04-10,181.3192955135
2006-04-11,181.242274572784
2006-04-12,181.242274572784
2006-04-13,181.242274572784
2006-04-14,181.242274572784
2006-04-17,181.242274572784
2006-04-18,181.242274572784
2006-04-19,181.242274572784
2006-04-20,181.242274572784
2006-04-21,181.242274572784
2006-04-24,181.242274572784
2006-04-25,181.242274572784
2006-04-26,181.242274572784
2006-04-27,181.242274572784
2006-04-28,181.242274572784
2006-05-01,181.242274572784
2006-05-02,181.242274572784
2006-05-03,181.242274572784
2006-05-04,181.242274572784
2006-05-05,181.242274572784
2006-05-08,181.242274572784
2006-05-09,181.242274572784
2006-05-10,181.242274572784
2006-05-11,181.242274572784
2006-05-12,181.242274572784
2006-05-15,181.242274572784
2006-05-16,181.242274572784
2006-05-17,181.242274572784
2006-05-18,181.671364907303
2006-05-19,181.816972577967
2006-05-22,182.814007249538
2006-05-23,182.445388290949
2006-05-24,183.102782433382
2006-05-25,183.195192448737
2006-05-26,182.558846303847
2006-05-29,183.158398911459
2006-05-30,183.057009318538
2006-05-31,183.231603071631
2006-06-01,182.595625012069
2006-06-02,182.582762061139
2006-06-05,182.575090286608
2006-06-06,182.921242717537
2006-06-07,182.647207849335
2006-06-08,182.787712741765
2006-06-09,182.691194787911
2006-06-12,182.582874886164
2006-06-13,182.661773706253
2006-06-14,182.486573076432
2006-06-15,182.342704535982
2006-06-16,182.150539849752
2006-06-19,182.150539849752
2006-06-20,182.150539849752
2006-06-21,182.150539849752
2006-06-22,182.150539849752
2006-06-23,182.150539849752
2006-06-26,182.150539849752
2006-06-27,182.150539849752
2006-06-28,182.345521836193
2006-06-29,182.14609923481
2006-06-30,181.956647508668
2006-07-03,181.947897565075
2006-07-04,181.880001935188
2006-07-05,181.986268947977
2006-07-06,181.920138891729
2006-07-07,181.834504913844
2006-07-10,181.872716398616
2006-07-11,181.748056096609
2006-07-12,181.56551862886
2006-07-13,181.66051533008
2006-07-14,181.720638095194
2006-07-17,181.720638095194
2006-07-18,181.720638095194
2006-07-19,181.720638095194
2006-07-20,181.720638095194
2006-07-21,181.720638095194
2006-07-24,181.720638095194
2006-07-25,181.720638095194
2006-07-26,181.720638095194
2006-07-27,181.720638095194
2006-07-28,181.720638095194
2006-07-31,181.720638095194
2006-08-01,181.720638095194
2006-08-02,181.720638095194
2006-08-03,181.720638095194
2006-08-04,181.720638095194
2006-08-07,181.720638095194
2006-08-08,181.720638095194
2006-08-09,181.720638095194
2006-08-10,181.720638095194
2006-08-11,181.720638095194
2006-08-14,181.720638095194
2006-08-15,181.720638095194
2006-08-16,181.720638095194
2006-08-17,181.703856220747
2006-08-18,181.95412728118
2006-08-21,181.956077402582
2006-08-22,182.089341793907
2006-08-23,182.143595551626
2006-08-24,182.183860226563
2006-08-25,182.427110767556
2006-08-28,182.788174326782
2006-08-29,182.499612891793
2006-08-30,182.59927120738
2006-08-31,182.725444159849
2006-09-01,182.516429960361
2006-09-04,182.567068046586
2006-09-05,182.487786743129
2006-09-06,182.966763653839
2006-09-07,182.827205671544
2006-09-08,182.705442518485
2006-09-11,182.842001444688
2006-09-12,183.053679741795
2006-09-13,183.059206382631
2006-09-14,182.732299662513
2006-09-15,182.572789729571
2006-09-18,182.550297728415
2006-09-19,182.485096648418
2006-09-20,182.485096648418
2006-09-21,182.485096648418
2006-09-22,182.485096648418
2006-09-25,182.485096648418
2006-09-26,182.485096648418
2006-09-27,182.485096648418
2006-09-28,182.481562811463
2006-09-29,182.451054102274
2006-10-02,182.274147865502
2006-10-03,182.331361154092
2006-10-04,182.494969680148
2006-10-05,182.319154132016
2006-10-06,182.420275322859
2006-10-09,182.421564571505
2006-10-10,182.337073257887
2006-10-11,182.372193759299
2006-10-12,182.25847925751
2006-10-13,182.0762499573
2006-10-16,182.093897951012
2006-10-17,181.98460244895
2006-10-18,181.98460244895
2006-10-19,181.98460244895
2006-10-20,181.98460244895
2006-10-23,181.98460244895
2006-10-24,181.98460244895
2006-10-25,181.98460244895
2006-10-26,181.98460244895
2006-10-27,181.98460244895
2006-10-30,181.98460244895
2006-10-31,181.98460244895
2006-11-01,181.98460244895
2006-11-02,181.98460244895
2006-11-03,181.98460244895
2006-11-06,181.98460244895
2006-11-07,181.98460244895
2006-11-08,181.98460244895
2006-11-09,181.98460244895
2006-11-10,181.98460244895
2006-11-13,181.98460244895
2006-11-14,181.98460244895
2006-11-15,181.98460244895
2006-11-16,181.98460244895
2006-11-17,181.98460244895
2006-11-20,181.98460244895
2006-11-21,181.98460244895
2006-11-22,181.98460244895
2006-11-23,181.628968601504
2006-11-24,181.894117650619
2006-11-27,182.041849406162
2006-11-28,182.037932522672
2006-11-29,181.768954065518
2006-11-30,181.321397019979
2006-12-01,181.053766341327
2006-12-04,181.053766341327
2006-12-05,181.053766341327
2006-12-06,181.053766341327
2006-12-07,181.053766341327
2006-12-08,181.053766341327
2006-12-11,181.053766341327
2006-12-12,181.053766341327
2006-12-13,181.053766341327
2006-12-14,181.053766341327
2006-12-15,181.053766341327
2006-12-18,181.053766341327
2006-12-19,181.053766341327
2006-12-20,181.053766341327
2006-12-21,181.053766341327
2006-12-22,181.053766341327
2006-12-25,181.053766341327
2006-12-26,181.053766341327
2006-12-27,181.053766341327
2006-12-28,180.856105279238
2006-12-29,180.187674500995
2007-01-01,180.049327742886
2007-01-02,179.919881170304
2007-01-03,180.085002814107
2007-01-04,180.807316037228
2007-01-05,181.117233845776
2007-01-08,181.281000515475
2007-01-09,181.387015393044
2007-01-10,181.257501079858
2007-01-11,181.186820403552
2007-01-12,181.204334874652
2007-01-15,181.239593014064
2007-01-16,181.151309261478
2007-01-17,181.080711362979
2007-01-18,181.250162178463
2007-01-19,181.476407529037
2007-01-22,182.073232594205
2007-01-23,182.166898348509
2007-01-24,182.077045905452
2007-01-25,182.222291606278
2007-01-26,182.603151668661
2007-01-29,182.714503464696
2007-01-30,182.678724824688
2007-01-31,182.690018900331
2007-02-01,182.430885382693
2007-02-02,182.1808956617
2007-02-05,182.392112021036
2007-02-06,182.297549776375
2007-02-07,182.349973701536
2007-02-08,182.461238840592
2007-02-09,182.576140683576
2007-02-12,182.279712567403
2007-02-13,182.277053903524
2007-02-14,182.09810489177
2007-02-15,182.09810489177
2007-02-16,182.09810489177
2007-02-19,182.09810489177
2007-02-20,182.09810489177
2007-02-21,182.09810489177
2007-02-22,181.919804258137
2007-02-23,181.946748430541
2007-02-26,181.887614500965
2007-02-27,181.738484670897
2007-02-28,181.644403023113
2007-03-01,181.644403023113
2007-03-02,181.644403023113
2007-03-05,181.644403023113
2007-03-06,181.644403023113
2007-03-07,181.644403023113
2007-03-08,181.69339402984
2007-03-09,181.770717682268
2007-03-12,181.585891476975
2007-03-13,181.447876433082
2007-03-14,181.293293224539
2007-03-15,181.293293224539
2007-03-16,181.293293224539
2007-03-19,181.293293224539
2007-03-20,181.293293224539
2007-03-21,181.293293224539
2007-03-22,181.293293224539
2007-03-23,181.293293224539
2007-03-26,181.293293224539
2007-03-27,181.293293224539
2007-03-28,181.290812354962
2007-03-29,180.996457532669
2007-03-30,180.888982668877
2007-04-02,180.974150256644
2007-04-03,180.913190441129
2007-04-04,180.913190441129
2007-04-05,180.913190441129
2007-04-06,180.913190441129
2007-04-09,180.913190441129
2007-04-10,180.913190441129
2007-04-11,180.913190441129
2007-04-12,180.913190441129
2007-04-13,180.913190441129
2007-04-16,180.913190441129
2007-04-17,180.913190441129
2007-04-18,180.913190441129
2007-04-19,180.913190441129
2007-04-20,180.913190441129
2007-04-23,180.913190441129
2007-04-24,180.913190441129
2007-04-25,180.913190441129
2007-04-26,180.913190441129
2007-04-27,180.913190441129
2007-04-30,180.913190441129
2007-05-01,180.782575212464
2007-05-02,180.527793420898
2007-05-03,180.583380376378
2007-05-04,180.333073377084
2007-05-07,180.333073377084
2007-05-08,180.333073377084
2007-05-09,180.333073377084
2007-05-10,180.333073377084
2007-05-11,180.333073377084
2007-05-14,180.333073377084
2007-05-15,180.333073377084
2007-05-16,180.333073377084
2007-05-17,180.333073377084
2007-05-18,180.333073377084
2007-05-21,180.333073377084
2007-05-22,180.333073377084
2007-05-23,180.333073377084
2007-05-24,180.333073377084
2007-05-25,180.341396783482
2007-05-28,180.297068536273
2007-05-29,180.223526305227
2007-05-30,180.085735172712
2007-05-31,179.982882234651
2007-06-01,179.687286543448
2007-06-04,179.687286543448
2007-06-05,179.687286543448
2007-06-06,179.687286543448
2007-06-07,179.687286543448
2007-06-08,179.687286543448
2007-06-11,179.687286543448
2007-06-12,179.687286543448
2007-06-13,179.687286543448
2007-06-14,179.687286543448
2007-06-15,179.687286543448
2007-06-18,179.687286543448
2007-06-19,179.687286543448
2007-06-20,179.687286543448
2007-06-21,179.846629831274
2007-06-22,179.877557288429
2007-06-25,179.949473583415
2007-06-26,180.222867452487
2007-06-27,180.347050810865
2007-06-28,180.249191787156
2007-06-29,180.230263596212
2007-07-02,180.328102062827
2007-07-03,180.280638776476
2007-07-04,180.232819757619
2007-07-05,180.805919291652
2007-07-06,181.104985004103
2007-07-09,181.042513486301
2007-07-10,180.910849753218
