,Return_Ex_Costs_BRLUSD Curncy,Return_Ex_Costs_ARSUSD Curncy,Return_Ex_Costs_MXNUSD Curncy,Return_Ex_Costs_COPUSD Curncy,Return_Ex_Costs_CLPUSD Curncy,Return_Ex_Costs_PENUSD Curncy,Return_Ex_Costs_TRYUSD Curncy,Return_Ex_Costs_RUBUSD Curncy,Return_Ex_Costs_ZARUSD Curncy,Return_Ex_Costs_CNYUSD Curncy,Return_Ex_Costs_KRWUSD Curncy,Return_Ex_Costs_IDRUSD Curncy,Return_Ex_Costs_INRUSD Curncy,Return_Ex_Costs_PHPUSD Curncy,Return_Ex_Costs_THBUSD Curncy,Return_Ex_Costs_CZKEUR Curncy,Return_Ex_Costs_HUFEUR Curncy,Return_Ex_Costs_PLNEUR Curncy
2003-07-22,132.23316657546,182.9048976865,109.408485001816,117.433023402007,99.96218845556,113.665863076112,201.216205465171,107.822538540092,150.083704599285,101.330743180783,115.56096952105,162.697775920241,116.754187982941,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-23,132.23316657546,182.9048976865,108.246632278405,117.433023402007,99.96218845556,113.624191072592,199.57604533941,107.822538540092,150.083704599285,101.330743180783,115.774958702377,162.697775920241,116.81648656906,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-24,132.23316657546,182.9048976865,108.47295361694,117.433023402007,99.96218845556,113.635046031566,198.176299829522,107.822538540092,149.543340621979,101.330743180783,115.774958702377,162.697775920241,116.826727432532,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-25,132.23316657546,180.860561186654,108.47295361694,117.433023402007,99.96218845556,113.613152131262,199.021862376239,107.822538540092,151.47265411982,101.330743180783,115.774958702377,162.697775920241,116.963556747249,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-28,132.23316657546,180.860561186654,108.47295361694,117.433023402007,99.96218845556,113.60671274882,197.566348491182,107.822538540092,153.22099348721,101.330743180783,115.774958702377,162.697775920241,116.910361150883,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-29,132.23316657546,180.860561186654,108.47295361694,117.433023402007,99.96218845556,113.6688067938,197.566348491182,107.822538540092,153.331678558066,101.330743180783,115.803192824451,162.697775920241,116.964789443778,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-30,132.23316657546,180.860561186654,108.47295361694,117.433023402007,99.96218845556,113.718758003317,197.566348491182,107.822538540092,153.119464845573,101.330743180783,115.68879234464,162.697775920241,116.969530584274,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-07-31,132.23316657546,180.860561186654,108.47295361694,116.939128916815,99.96218845556,113.680397682196,197.566348491182,107.822538540092,153.265429099597,101.330743180783,115.692243181782,162.697775920241,116.924869040801,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-08-01,132.23316657546,180.860561186654,108.47295361694,116.851518852481,99.96218845556,113.719769906272,197.566348491182,107.822538540092,151.294103750045,101.330743180783,115.294978627117,162.697775920241,116.89025871518,111.671373585095,105.72250036078,91.342651487385,88.058763331356,90.907460774354
2003-08-04,132.23316657546,180.860561186654,108.47295361694,116.460029508712,99.96218845556,113.62097138137,197.566348491182,107.822538540092,151.067482126869,101.330743180783,115.294978627117,162.697775920241,116.966211785927,111.671373585095,105.72250036078,91.342651487385,88.30825946119,90.907460774354
2003-08-05,132.23316657546,180.860561186654,108.47295361694,116.460029508712,99.96218845556,113.571296145386,197.566348491182,107.822538540092,151.943536957756,101.330743180783,115.294978627117,162.697775920241,117.029458600145,111.671373585095,105.72250036078,91.342651487385,88.30825946119,90.907460774354
2003-08-06,132.23316657546,180.860561186654,108.47295361694,116.460029508712,99.96218845556,113.413807249081,196.904632939684,107.822538540092,153.878640550544,101.330743180783,115.294978627117,162.697775920241,117.219767979658,111.671373585095,105.72250036078,91.342651487385,88.30825946119,90.498514830435
2003-08-07,132.23316657546,180.860561186654,108.47295361694,116.460029508712,99.96218845556,113.413807249081,197.087575043156,107.822538540092,155.166330736184,101.330743180783,115.294978627117,162.697775920241,117.525571541656,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-08,132.23316657546,180.860561186654,108.47295361694,116.664214196077,99.96218845556,113.413807249081,197.34104333917,107.822538540092,152.646966167186,101.330743180783,115.294978627117,162.697775920241,117.461281676529,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-11,132.23316657546,180.860561186654,108.47295361694,116.909723683134,99.96218845556,113.413807249081,197.735642908625,107.822538540092,153.556953647533,101.330743180783,115.294978627117,162.697775920241,117.497788458349,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-12,132.23316657546,180.860561186654,108.47295361694,116.887339416634,99.96218845556,113.413807249081,198.414082792135,107.822538540092,152.607647382892,101.330743180783,115.294978627117,162.697775920241,117.683641165796,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-13,132.23316657546,180.860561186654,108.47295361694,116.873564483403,99.96218845556,113.413807249081,197.681131052869,107.822538540092,152.687496831819,101.330743180783,115.185481485731,162.697775920241,117.638979622323,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-14,132.23316657546,180.860561186654,108.47295361694,117.341625235466,99.96218845556,113.413807249081,198.711886345652,107.822538540092,154.409309485147,101.330743180783,115.467387231502,162.697775920241,117.660694045795,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-15,132.23316657546,180.860561186654,108.47295361694,116.993808171395,99.96218845556,113.413807249081,199.750688251007,107.822538540092,154.46694112788,101.330743180783,115.479969524102,162.995822214119,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-18,132.23316657546,180.935381837326,108.47295361694,117.318953991191,99.96218845556,113.413807249081,199.39363954022,107.822538540092,155.50269485662,101.330743180783,115.345723741073,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-19,132.626986168124,181.154589026963,108.47295361694,117.275907324846,99.96218845556,113.413807249081,199.621469119706,107.822538540092,154.155757187797,101.330743180783,115.294874641227,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-20,131.997451053376,179.674776285589,108.47295361694,117.322254235611,99.96218845556,113.384416796479,200.522295285961,107.822538540092,153.726212934718,101.330743180783,115.660696999627,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-21,132.250633653872,177.98387735098,108.47295361694,118.03453307474,99.96218845556,113.391029648314,201.096918089622,107.822538540092,151.232432506186,101.330743180783,115.97442242751,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-22,132.903038036232,176.491883115004,108.47295361694,118.267272050781,99.96218845556,113.400122319588,201.182275293571,107.991795053678,152.047489360069,101.330743180783,116.2648550162,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-25,132.601956024831,176.491883115004,108.47295361694,117.941695764322,99.96218845556,113.432268127121,202.267148000318,107.991795053678,152.047489360069,101.330743180783,116.198200061187,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-26,133.077708820358,176.491883115004,108.47295361694,117.86091152048,99.96218845556,113.510244671681,201.916962576725,107.991795053678,152.047489360069,101.330743180783,116.310400835693,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-27,134.568532966524,176.491883115004,108.47295361694,118.186487806939,99.96218845556,113.405724874615,200.693640800727,107.991795053678,152.047489360069,101.330743180783,115.493695661482,163.756166591568,117.720716884475,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-28,134.722135212771,176.491883115004,108.47295361694,118.182757095856,99.96218845556,113.48360957401,201.20949177727,107.991795053678,152.047489360069,101.330743180783,115.447629912542,163.756166591568,117.642519406947,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-08-29,133.870390048939,176.491883115004,108.47295361694,118.90981529043,99.96218845556,113.40857207471,202.189048525356,107.991795053678,152.231332748973,101.330743180783,115.475082187305,163.756166591568,117.712101908137,111.671373585095,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-01,133.502500964434,176.491883115004,108.47295361694,118.973380867733,99.96218845556,113.470475715503,203.61464005267,107.991795053678,152.103649012011,101.330743180783,115.772897774132,163.756166591568,117.743059020911,111.733279096859,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-02,134.664872007253,176.491883115004,108.47295361694,118.796602557941,99.96218845556,113.366139608766,202.709238361619,107.991795053678,153.260882217236,101.330743180783,115.772897774132,163.805679821572,117.645738189314,112.132004969082,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-03,134.853408410325,176.491883115004,108.47295361694,119.319619554038,99.96218845556,113.375691505862,203.552397137776,107.991795053678,154.239172757901,101.330743180783,115.772897774132,163.951075814442,117.645738189314,112.271710651036,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-04,136.590032165081,176.491883115004,108.47295361694,119.683937840208,99.96218845556,113.406092255272,204.253714645265,107.991795053678,153.15452325377,101.330743180783,115.772897774132,163.652424585844,117.645738189314,111.843182294264,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-05,137.560625491308,176.491883115004,108.47295361694,119.19980633271,99.96218845556,113.406092255272,205.476799756188,107.991795053678,150.188525409589,101.330743180783,116.32918480785,163.652424585844,117.645738189314,111.737984752314,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-08,135.653292557839,176.491883115004,108.47295361694,119.868895016606,99.96218845556,113.406092255272,205.59237120146,107.991795053678,148.636717668669,101.330743180783,116.222710429808,163.652424585844,117.645738189314,111.552268217022,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-09,137.075328828194,176.491883115004,107.993695303342,119.346308487172,99.96218845556,113.406092255272,206.452885416498,107.991795053678,150.182432617161,101.330743180783,116.369216678501,163.652424585844,117.645738189314,111.591691152723,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-10,138.620174866358,178.374893423288,109.095452724933,119.30039204307,99.96218845556,113.406092255272,205.894276949622,107.991795053678,150.182432617161,101.330743180783,116.381694144678,163.652424585844,117.645738189314,111.966261326944,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-11,137.645259788771,180.607834259117,109.095452724933,119.39380330904,99.96218845556,113.288599201035,207.047151421437,107.991795053678,150.182432617161,101.330743180783,116.384293616798,162.928245774353,117.645738189314,111.878422425117,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-12,138.287039865705,181.250381150905,109.095452724933,119.580338863204,99.96218845556,113.301429955788,207.90790230155,107.991795053678,150.182432617161,101.330743180783,116.406649077032,163.20871766501,117.645738189314,112.014468152828,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-15,139.0539706591,181.393281303668,109.095452724933,119.628407640623,99.96218845556,113.330482450478,208.652135076088,107.991795053678,150.182432617161,101.330743180783,116.156059964647,163.064875930955,117.645738189314,112.048662582468,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-16,138.193762065522,181.630717227338,109.871809384544,119.688099017955,99.96218845556,113.336714531358,208.805888486897,107.991795053678,147.819137318046,101.330743180783,116.446472989913,163.064875930955,117.645738189314,111.981110284158,105.72250036078,91.342651487385,88.714051037551,90.498514830435
2003-09-17,138.327736357677,180.668704626968,109.570559441604,119.717083773294,99.96218845556,113.391611832051,208.914202203183,107.991795053678,147.819137318046,101.330743180783,116.354659634628,163.064875930955,117.645738189314,111.810870126807,105.72250036078,91.342651487385,88.710230856908,90.498514830435
2003-09-18,138.718674782768,180.34254139982,109.709586690192,118.955875223419,99.96218845556,113.439727162374,209.845084834045,107.991795053678,147.819137318046,101.330743180783,116.471427922266,163.064875930955,117.645738189314,111.641152820062,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-19,138.766934339619,180.251265483082,109.88518857583,118.629581492521,99.96218845556,113.471529104511,210.859589124968,108.182226326268,147.819137318046,101.330743180783,116.688327875974,163.064875930955,117.645738189314,111.876540162935,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-22,139.270418373039,180.656317181124,110.534152066233,118.629581492521,99.96218845556,113.37969755978,212.66392366167,108.349746169867,147.819137318046,101.330743180783,118.363427710217,163.498395621947,117.645738189314,111.876540162935,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-23,137.582954540001,181.617203650054,111.092369737473,118.629581492521,99.96218845556,113.333415194421,213.070040931473,108.464409879608,149.598433929068,101.330743180783,118.479260187892,163.498395621947,117.645738189314,111.876540162935,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-24,138.125514408632,181.827968039612,111.207910688313,118.629581492521,99.96218845556,113.391428535554,213.634723801957,108.464409879608,150.830807332721,101.330743180783,118.492257548493,163.099678186249,117.645738189314,111.604847494686,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-25,137.350300258464,181.720689202407,110.378982532505,118.629581492521,99.96218845556,113.296480950383,209.31905725925,108.464409879608,151.347605016569,101.330743180783,118.40200387648,163.099678186249,117.645738189314,111.535465854711,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-26,137.677852996944,181.145236036429,109.443311698387,118.629581492521,99.96218845556,113.367325046269,210.554370065748,108.464409879608,148.958865283253,101.330743180783,118.517628396386,163.243845135035,117.645738189314,111.807054346324,105.72250036078,91.342651487385,88.491854301149,90.498514830435
2003-09-29,137.677852996944,181.201601878518,108.796820449853,118.629581492521,99.96218845556,113.337356069096,208.451679757019,108.200506984867,149.943806039737,101.330743180783,118.525010897207,163.698174758969,117.645738189314,112.163442620128,105.72250036078,90.595891238961,88.491854301149,90.498514830435
2003-09-30,137.677852996944,180.619154843595,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,154.39242571194,101.330743180783,118.583966924893,164.174915261213,117.645738189314,112.192195371829,105.72250036078,90.595891238961,88.491854301149,90.498514830435
2003-10-01,137.677852996944,180.818835728978,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,154.804225232216,101.330743180783,118.42664687218,164.437151642484,117.645738189314,112.313040270283,105.72250036078,90.595891238961,88.491854301149,90.498514830435
2003-10-02,138.125795396699,181.323283344143,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,156.319576879829,101.330743180783,118.614224780372,164.662424627061,117.645738189314,112.035305357111,105.72250036078,90.595891238961,88.491854301149,90.498514830435
2003-10-03,138.287281556642,181.323283344143,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,153.866678604787,101.330743180783,118.626806225434,164.807949810896,117.645738189314,112.196674967202,105.72250036078,90.595891238961,88.491854301149,90.498514830435
2003-10-06,139.510924764204,183.02580086497,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,155.160563537639,101.330743180783,118.51554881869,164.807949810896,117.645738189314,112.007386018502,105.72250036078,90.626569811802,88.491854301149,90.498514830435
2003-10-07,139.772386988042,182.937748777712,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,156.719779964272,101.330743180783,118.543207202049,164.834860704926,117.645738189314,112.144899178812,105.72250036078,90.626569811802,88.491854301149,90.498514830435
2003-10-08,140.551101258768,183.515609055255,108.618746322346,118.629581492521,99.96218845556,113.358618462686,208.620500844311,108.200506984867,155.970423322693,101.330743180783,118.694912394983,165.334995298665,117.645738189314,112.127397503863,105.72250036078,90.626569811802,88.491854301149,90.498514830435
2003-10-09,141.310848439358,183.540235292939,108.618746322346,119.473069204339,99.96218845556,113.358618462686,207.505166120022,108.200506984867,154.417887451486,101.330743180783,118.733384582362,165.144967469342,117.645738189314,112.41752943679,105.72250036078,90.626569811802,88.576907003289,90.498514830435
2003-10-10,141.424296455125,185.364998166297,108.618746322346,119.595447973709,99.96218845556,113.358618462686,207.956123919951,108.293872905871,154.134026870017,101.330743180783,119.134743077718,165.144967469342,117.645738189314,112.760374747836,106.182620169436,90.626569811802,88.576907003289,90.498514830435
2003-10-13,141.313684639752,185.409112793515,108.618746322346,119.671970868504,99.96218845556,113.358618462686,205.667022913792,108.293872905871,153.358956392461,101.330743180783,119.043553595742,165.290173868211,117.645738189314,113.115512902001,105.400503227954,90.626569811802,88.576907003289,90.498514830435
2003-10-14,141.500519340718,185.116786950506,108.618746322346,119.21153159793,99.96218845556,113.358618462686,205.667022913792,108.293872905871,154.724940904621,101.330743180783,116.292688219285,164.064083693025,117.645738189314,112.829860564447,104.644189423716,90.626569811802,88.576907003289,90.498514830435
2003-10-15,141.333715305036,184.859126818577,108.618746322346,119.372678109843,99.96218845556,113.358618462686,205.667022913792,108.293872905871,153.555213464108,101.330743180783,116.292688219285,164.064083693025,117.645738189314,113.133431283495,104.17268587804,90.626569811802,88.576907003289,90.498514830435
2003-10-16,140.773565727187,184.37988960322,108.618746322346,119.918608932069,99.96218845556,113.358618462686,205.667022913792,108.293872905871,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,113.04967326767,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-17,140.02232714778,184.579675123805,108.618746322346,119.936835557294,99.96218845556,113.358618462686,205.667022913792,108.293872905871,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,113.100407289694,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-20,140.058488702806,184.623553528119,108.618746322346,119.736342679815,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,113.130514337671,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-21,141.211935950612,184.665424037754,108.618746322346,120.499257135676,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,112.852779424499,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-22,140.630337607282,184.292959574753,107.472675700877,119.438785790223,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.997801767934,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-23,140.654445310632,184.753948570819,108.076366920921,120.025364879817,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-24,140.348135668061,185.119385402443,108.142501838502,120.232511922061,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.326940145706,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-27,140.493136413213,185.42086488296,108.867647459674,119.399005457391,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.818805229499,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-28,140.493136413213,184.949245856239,109.306330233421,119.636530208344,99.96218845556,113.358618462686,205.667022913792,108.588923354786,152.381930745532,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-29,140.493136413213,184.582864133001,108.739689182674,119.65678201415,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.244179144434,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-30,140.149143115288,183.656929407237,109.251887676959,119.324797054688,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.536626090633,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-10-31,139.289597966881,183.656929407237,109.65300874061,119.324797054688,99.96218845556,113.358618462686,205.667022913792,108.588923354786,153.533162252015,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-11-03,140.084304847213,183.656929407237,110.10184925308,119.324797054688,99.96218845556,113.358618462686,205.667022913792,108.588923354786,152.858084847021,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-11-04,139.935001592077,183.656929407237,110.057418280826,119.324797054688,99.96218845556,113.358618462686,205.667022913792,108.632097052245,153.275106274955,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-11-05,139.52126334633,183.656929407237,110.098341544744,119.324797054688,99.96218845556,113.358618462686,205.667022913792,108.632097052245,153.112182151375,101.330743180783,116.292688219285,163.721700149158,117.645738189314,111.940504617805,103.832691599071,90.626569811802,88.576907003289,90.498514830435
2003-11-06,139.435571689333,183.656929407237,110.23053830265,119.661035740464,99.96218845556,113.358618462686,203.311538183125,108.632097052245,151.602072222337,101.330743180783,116.292688219285,163.381589468095,117.645738189314,111.940504617805,103.847307794099,90.626569811802,88.576907003289,90.498514830435
2003-11-07,139.739435356476,184.01951527311,109.881229014209,120.011731687739,99.96218845556,113.358618462686,205.488775700902,108.632097052245,152.9840201225,101.330743180783,116.292688219285,163.381589468095,117.645738189314,111.940504617805,103.757878334153,90.626569811802,88.576907003289,90.498514830435
2003-11-10,138.792446165448,183.893411206795,110.147230229675,120.368582706742,99.96218845556,113.358618462686,205.758452487358,108.632097052245,152.914619641613,101.330743180783,116.751941925321,163.381589468095,117.645738189314,111.775138812592,103.837563664081,90.626569811802,88.676408499098,90.498514830435
2003-11-11,138.792446165448,183.937538827953,110.466797074519,120.391485299217,99.96218845556,113.358618462686,205.82148225533,108.721115517804,153.147686497213,101.330743180783,116.463175866908,163.381589468095,117.645738189314,112.207083015661,103.837563664081,90.626569811802,88.676408499098,90.498514830435
2003-11-12,138.792446165448,183.820002092341,109.372392073746,119.778840950507,99.96218845556,113.358618462686,206.99356084177,108.721115517804,154.331577053525,101.330743180783,116.789249124495,163.523596738463,117.645738189314,111.925867719791,103.837563664081,90.626569811802,88.676408499098,90.498514830435
2003-11-13,138.792446165448,183.227389265111,108.447160922919,120.117083613124,99.96218845556,113.358618462686,208.106574305464,108.721115517804,158.315238881566,101.330743180783,117.077181502479,163.523596738463,117.645738189314,112.070368159751,103.837563664081,90.626569811802,88.676408499098,90.498514830435
2003-11-14,138.792446165448,182.952647879123,108.765485454394,120.714554994319,99.96218845556,113.358618462686,209.300903451843,108.721115517804,158.270208979529,101.330743180783,117.096147732227,163.523596738463,117.645738189314,111.901161466407,103.837563664081,90.626569811802,88.676408499098,90.498514830435
2003-11-17,138.792446165448,182.952647879123,108.765485454394,120.503421719939,99.96218845556,113.358618462686,210.506883800517,108.794352420399,157.722427643756,101.330743180783,116.006006361943,163.723546207161,117.645738189314,111.856316502282,103.837563664081,90.626569811802,89.233519691134,90.498514830435
2003-11-18,138.792446165448,182.952647879123,108.765485454394,120.760217038066,99.96218845556,113.358618462686,211.942732661139,108.794352420399,160.54508499207,101.330743180783,116.290082967946,163.904605101055,117.645738189314,112.012235798848,103.802504754938,90.626569811802,89.233519691134,90.498514830435
2003-11-19,138.792446165448,182.952647879123,108.765485454394,121.066539212421,99.96218845556,113.358618462686,210.774537808797,108.794352420399,160.429541232447,101.330743180783,116.635018245227,163.904605101055,117.645738189314,111.976214496645,103.754569271141,90.638729986488,89.233519691134,90.498514830435
2003-11-20,138.792446165448,182.952647879123,108.765485454394,120.409377949588,99.96218845556,113.358618462686,207.650478282286,108.794352420399,162.402692159633,101.330743180783,115.175452235075,163.904605101055,117.645738189314,112.142514571944,103.810620243165,90.550014246642,89.233519691134,90.498514830435
2003-11-21,138.792446165448,182.952647879123,108.765485454394,120.985235009135,99.96218845556,113.358618462686,210.325481053672,108.794352420399,162.877114341812,101.330743180783,115.175452235075,163.904605101055,117.645738189314,111.713165563558,103.853686434026,90.550014246642,89.233519691134,90.498514830435
2003-11-24,138.792446165448,182.952647879123,108.765485454394,120.722427760483,99.96218845556,113.358618462686,210.531157138632,108.794352420399,161.827447531958,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.707871366404,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-11-25,138.792446165448,182.952647879123,108.765485454394,120.736598739577,99.96218845556,113.358618462686,210.95189499929,108.787941110059,162.348012992873,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-11-26,138.792446165448,182.952647879123,108.765485454394,120.840232970527,99.96218845556,113.358618462686,211.157894728758,108.787941110059,166.08054652109,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-11-27,138.792446165448,182.952647879123,108.765485454394,120.985378150338,99.96218845556,113.358618462686,211.36405628048,108.820718029898,165.71907021957,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-11-28,138.792446165448,182.952647879123,108.765485454394,121.076272814224,99.96218845556,113.358618462686,212.716081213478,108.820718029898,166.758469222091,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-01,138.792446165448,182.952647879123,108.765485454394,121.448583083148,99.96218845556,113.358618462686,214.895988798448,108.820718029898,166.834797380215,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-02,138.461128346144,182.952647879123,108.765485454394,121.935978879259,99.96218845556,113.358618462686,213.623904058975,108.820718029898,168.939574174895,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-03,138.423142863676,182.952647879123,108.765485454394,121.612193478142,99.96218845556,113.358618462686,214.929566916174,108.820718029898,170.902086169182,101.330743180783,115.175452235075,163.605205657614,117.645738189314,111.824966550509,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-04,137.983496075852,182.952647879123,108.765485454394,122.09558132057,99.96218845556,113.358618462686,214.392478854819,108.820718029898,170.330552797169,101.330743180783,115.175452235075,163.45845168654,117.645738189314,112.040282255912,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-05,138.417163667361,182.952647879123,108.765485454394,122.434110265593,99.96218845556,113.358618462686,216.003095749868,108.820718029898,168.787041567169,101.330743180783,115.175452235075,163.561304897036,117.645738189314,112.033146432822,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-08,138.332399766669,182.952647879123,108.417277474004,122.258762291955,99.96218845556,113.358618462686,218.045049863218,109.140974317375,164.626723969597,101.330743180783,115.175452235075,163.561304897036,117.645738189314,111.98557427889,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-09,138.471855727767,182.952647879123,109.108196571274,121.868845655066,99.96218845556,113.358618462686,218.860067645988,109.140974317375,166.397982588748,101.330743180783,115.145516004419,163.561304897036,117.645738189314,112.099850866052,103.818627524883,90.550014246642,89.233519691134,90.498514830435
2003-12-10,138.132096690137,182.952647879123,108.532198567089,122.254324914663,99.96218845556,113.358618462686,217.816718662684,109.140974317375,164.203145989993,101.330743180783,114.864074002019,163.561304897036,117.645738189314,111.991572506995,103.818627524883,90.550014246642,89.233519691134,90.498514830435
