,Return_Ex_Costs_CNYUSD Curncy
2004-05-25,103.203488153516
2004-05-26,103.203488153516
2004-05-27,103.203488153516
2004-05-28,103.203488153516
2004-05-31,103.203488153516
2004-06-01,103.203488153516
2004-06-02,103.203488153516
2004-06-03,103.203488153516
2004-06-04,103.203488153516
2004-06-07,103.203488153516
2004-06-08,103.203488153516
2004-06-09,103.203488153516
2004-06-10,103.203488153516
2004-06-11,103.203488153516
2004-06-14,103.203488153516
2004-06-15,103.203488153516
2004-06-16,103.203488153516
2004-06-17,103.203488153516
2004-06-18,103.203488153516
2004-06-21,103.203488153516
2004-06-22,103.203488153516
2004-06-23,103.203488153516
2004-06-24,103.203488153516
2004-06-25,103.203488153516
2004-06-28,103.203488153516
2004-06-29,103.203488153516
2004-06-30,103.203488153516
2004-07-01,103.203488153516
2004-07-02,103.203488153516
2004-07-05,103.203488153516
2004-07-06,103.203488153516
2004-07-07,103.203488153516
2004-07-08,103.203488153516
2004-07-09,103.203488153516
2004-07-12,103.203488153516
2004-07-13,103.203488153516
2004-07-14,103.203488153516
2004-07-15,103.203488153516
2004-07-16,103.203488153516
2004-07-19,103.203488153516
2004-07-20,103.203488153516
2004-07-21,103.203488153516
2004-07-22,103.203488153516
2004-07-23,103.203488153516
2004-07-26,103.203488153516
2004-07-27,103.203488153516
2004-07-28,103.203488153516
2004-07-29,103.203488153516
2004-07-30,103.203488153516
2004-08-02,103.203488153516
2004-08-03,103.203488153516
2004-08-04,103.203488153516
2004-08-05,103.203488153516
2004-08-06,103.203488153516
2004-08-09,103.203488153516
2004-08-10,103.203488153516
2004-08-11,103.203488153516
2004-08-12,103.203488153516
2004-08-13,103.203488153516
2004-08-16,103.203488153516
2004-08-17,103.203488153516
2004-08-18,103.203488153516
2004-08-19,103.203488153516
2004-08-20,103.203488153516
2004-08-23,103.203488153516
2004-08-24,103.203488153516
2004-08-25,103.203488153516
2004-08-26,103.203488153516
2004-08-27,103.203488153516
2004-08-30,103.203488153516
2004-08-31,103.203488153516
2004-09-01,103.203488153516
2004-09-02,103.203488153516
2004-09-03,103.203488153516
2004-09-06,103.203488153516
2004-09-07,103.203488153516
2004-09-08,103.203488153516
2004-09-09,103.203488153516
2004-09-10,103.203488153516
2004-09-13,103.203488153516
2004-09-14,103.203488153516
2004-09-15,103.203488153516
2004-09-16,103.203488153516
2004-09-17,103.203488153516
2004-09-20,103.203488153516
2004-09-21,103.203488153516
2004-09-22,103.203488153516
2004-09-23,103.203488153516
2004-09-24,103.203488153516
2004-09-27,103.203488153516
2004-09-28,103.203488153516
2004-09-29,103.203488153516
2004-09-30,103.203488153516
2004-10-01,103.203488153516
2004-10-04,103.203488153516
2004-10-05,103.203488153516
2004-10-06,103.203488153516
2004-10-07,103.203488153516
2004-10-08,103.216108421966
2004-10-11,103.225575649035
2004-10-12,103.233322853959
2004-10-13,103.243367257929
2004-10-14,103.253126550737
2004-10-15,103.265088984682
2004-10-18,103.275809680152
2004-10-19,103.287107106911
2004-10-20,103.299652060907
2004-10-21,103.312679054381
2004-10-22,103.326859222259
2004-10-25,103.343439623984
2004-10-26,103.355518872985
2004-10-27,103.369614899551
2004-10-28,103.382851403572
2004-10-29,103.402520585517
2004-11-01,103.402520585517
2004-11-02,103.402520585517
2004-11-03,103.402520585517
2004-11-04,103.402520585517
2004-11-05,103.402520585517
2004-11-08,103.402520585517
2004-11-09,103.402520585517
2004-11-10,103.402520585517
2004-11-11,103.402520585517
2004-11-12,103.402520585517
2004-11-15,103.402520585517
2004-11-16,103.402520585517
2004-11-17,103.426667622933
2004-11-18,103.453425316675
2004-11-19,103.476055031238
2004-11-22,103.505633024144
2004-11-23,103.53050317918
2004-11-24,103.561366492764
2004-11-25,103.59495123989
2004-11-26,103.629427200843
2004-11-29,103.65706315776
2004-11-30,103.686164477277
2004-12-01,103.712669590371
2004-12-02,103.745965274876
2004-12-03,103.776666568175
2004-12-06,103.803605689598
2004-12-07,103.831431617412
2004-12-08,103.858981370887
2004-12-09,103.886545747879
2004-12-10,103.917233172295
2004-12-13,103.950271541053
2004-12-14,103.982650077881
2004-12-15,104.01534076366
2004-12-16,104.049512814184
2004-12-17,104.083122614738
2004-12-20,104.114316338303
2004-12-21,104.149138908897
2004-12-22,104.181055659212
2004-12-23,104.213382756998
2004-12-24,104.247294041068
2004-12-27,104.280640470269
2004-12-28,104.311463317771
2004-12-29,104.345928190892
2004-12-30,104.377181660081
2004-12-31,104.409728669755
2005-01-03,104.440039159155
2005-01-04,104.466145782935
2005-01-05,104.489220766518
2005-01-06,104.508277584528
2005-01-07,104.52970024303
2005-01-10,104.550345055691
2005-01-11,104.575523097914
2005-01-12,104.603862894733
2005-01-13,104.628180445143
2005-01-14,104.651819666896
2005-01-17,104.672118519723
2005-01-18,104.689763238416
2005-01-19,104.713528934124
2005-01-20,104.737996187176
2005-01-21,104.760401641202
2005-01-24,104.783804350559
2005-01-25,104.806130599593
2005-01-26,104.828268661357
2005-01-27,104.849229371526
2005-01-28,104.870000604846
2005-01-31,104.887118328206
2005-02-01,104.905627586782
2005-02-02,104.924935644357
2005-02-03,104.941278783712
2005-02-04,104.959410766654
2005-02-07,104.973385585178
2005-02-08,104.985976018904
2005-02-09,105.000057088523
2005-02-10,105.013943531482
2005-02-11,105.028429020759
2005-02-14,105.042521481322
2005-02-15,105.059099848754
2005-02-16,105.070916369801
2005-02-17,105.083927546893
2005-02-18,105.096941946793
2005-02-21,105.110058954276
2005-02-22,105.123278644977
2005-02-23,105.136700529117
2005-02-24,105.148932341143
2005-02-25,105.163256128332
2005-02-28,105.177185774423
2005-03-01,105.190820500963
2005-03-02,105.202168880802
2005-03-03,105.214515513101
2005-03-04,105.226665834785
2005-03-07,105.238918590471
2005-03-08,105.251174199949
2005-03-09,105.263233316757
2005-03-10,105.275993076542
2005-03-11,105.288955374259
2005-03-14,105.303117839839
2005-03-15,105.316885013729
2005-03-16,105.329158790169
2005-03-17,105.344430163733
2005-03-18,105.355711864689
2005-03-21,105.368793675546
2005-03-22,105.380879761382
2005-03-23,105.390970270347
2005-03-24,105.402361879424
2005-03-25,105.414255747773
2005-03-28,105.423752779744
2005-03-29,105.436751491605
2005-03-30,105.446752682175
2005-03-31,105.456255570771
2005-04-01,105.473565231364
2005-04-04,105.487677308607
2005-04-05,105.498989713739
2005-04-06,105.510104261791
2005-04-07,105.523324610942
2005-04-08,105.536748657523
2005-04-11,105.550877648505
2005-04-12,105.564809931752
2005-04-13,105.579247255639
2005-04-14,105.591983450824
2005-04-15,105.609337700687
2005-04-18,105.626095480991
2005-04-19,105.647778104113
2005-04-20,105.647778104113
2005-04-21,105.647778104113
2005-04-22,105.647778104113
2005-04-25,105.647778104113
2005-04-26,105.647778104113
2005-04-27,105.647778104113
2005-04-28,105.647778104113
2005-04-29,105.647778104113
2005-05-02,105.647778104113
2005-05-03,105.647778104113
2005-05-04,105.647778104113
2005-05-05,105.647778104113
2005-05-06,105.647778104113
2005-05-09,105.679721525695
2005-05-10,105.709465410864
2005-05-11,105.74306083516
2005-05-12,105.74306083516
2005-05-13,105.774869029665
2005-05-16,105.802148431181
2005-05-17,105.827520794476
2005-05-18,105.855940152726
2005-05-19,105.882755315203
2005-05-20,105.909887866166
2005-05-23,105.936021148622
2005-05-24,105.961457768164
2005-05-25,105.985284004522
2005-05-26,106.009932617798
2005-05-27,106.03378066147
2005-05-30,106.056725499214
2005-05-31,106.08476010063
2005-06-01,106.102949886182
2005-06-02,106.122060959312
2005-06-03,106.122060959312
2005-06-06,106.122060959312
2005-06-07,106.122060959312
2005-06-08,106.122060959312
2005-06-09,106.122060959312
2005-06-10,106.122060959312
2005-06-13,106.122060959312
2005-06-14,106.142631631469
2005-06-15,106.16321028
2005-06-16,106.183898843412
2005-06-17,106.204289551529
2005-06-20,106.223055920856
2005-06-21,106.244788317207
2005-06-22,106.244788317207
2005-06-23,106.244788317207
2005-06-24,106.244788317207
2005-06-27,106.267974004992
2005-06-28,106.289841146833
2005-06-29,106.289841146833
2005-06-30,106.289841146833
2005-07-01,106.289841146833
2005-07-04,106.289841146833
2005-07-05,106.289841146833
2005-07-06,106.289841146833
2005-07-07,106.289841146833
2005-07-08,106.289841146833
2005-07-11,106.289841146833
2005-07-12,106.289841146833
2005-07-13,106.289841146833
2005-07-14,106.289841146833
2005-07-15,106.289841146833
2005-07-18,106.289841146833
2005-07-19,106.325123400726
2005-07-20,106.35683586626
2005-07-21,106.35683586626
2005-07-22,106.35683586626
2005-07-25,106.35683586626
2005-07-26,106.35683586626
2005-07-27,106.35683586626
2005-07-28,106.408541529512
2005-07-29,106.428699682827
2005-08-01,106.428699682827
2005-08-02,106.432630522723
2005-08-03,106.393422914526
2005-08-04,106.412169997109
2005-08-05,106.385762816267
2005-08-08,106.306037319908
2005-08-09,106.324381239424
2005-08-10,106.324482030191
2005-08-11,106.391709471495
2005-08-12,106.409146274112
2005-08-15,106.409851809478
2005-08-16,106.358851681592
2005-08-17,106.356331912428
2005-08-18,106.334057153015
2005-08-19,106.272776366939
2005-08-22,106.24979607216
2005-08-23,106.24979607216
2005-08-24,106.24979607216
2005-08-25,106.24979607216
2005-08-26,106.283246104492
2005-08-29,106.283346857601
2005-08-30,106.246773478877
2005-08-31,106.201031567194
2005-09-01,106.251005109473
2005-09-02,106.254430715194
2005-09-05,106.265916569669
2005-09-06,106.258259333352
2005-09-07,106.231358253133
2005-09-08,106.194684121299
2005-09-09,106.170604128144
2005-09-12,106.203248135601
2005-09-13,106.172518437224
2005-09-14,106.198613492567
2005-09-15,106.220275411095
2005-09-16,106.230854487586
2005-09-19,106.174331993194
2005-09-20,106.184608810356
2005-09-21,106.173727474537
2005-09-22,106.17322370899
2005-09-23,106.123250166711
2005-09-26,106.088994109503
2005-09-27,106.092419715224
2005-09-28,106.060178720205
2005-09-29,106.060178720205
2005-09-30,106.060178720205
2005-10-03,106.060178720205
2005-10-04,106.060178720205
2005-10-05,106.060178720205
2005-10-06,106.060178720205
2005-10-07,106.060178720205
2005-10-10,106.060178720205
2005-10-11,106.029656095149
2005-10-12,105.997924653259
2005-10-13,106.001248899552
2005-10-14,105.975964480776
2005-10-17,105.990772486991
2005-10-18,105.937685281036
2005-10-19,105.92630225585
2005-10-20,105.919955967472
2005-10-21,105.933454422117
2005-10-24,105.933454422117
2005-10-25,105.933454422117
2005-10-26,105.933454422117
2005-10-27,105.927006350494
2005-10-28,105.942219769479
2005-10-31,105.921968794538
2005-11-01,105.88902317859
2005-11-02,105.888116418518
2005-11-03,105.887612662922
2005-11-04,105.852148268996
2005-11-07,105.804996745253
2005-11-08,105.799153180345
2005-11-09,105.79290661096
2005-11-10,105.788070557243
2005-11-11,105.757039212558
2005-11-14,105.769330849089
2005-11-15,105.732254437257
2005-11-16,105.727922139135
2005-11-17,105.696084785497
2005-11-18,105.694674269829
2005-11-21,105.674927050484
2005-11-22,105.648328755039
2005-11-23,105.657194853521
2005-11-24,105.653567813233
2005-11-25,105.624752993168
2005-11-28,105.595635919746
2005-11-29,105.614274876781
2005-11-30,105.584452545525
2005-12-01,105.576593958235
2005-12-02,105.546771626979
2005-12-05,105.525714643085
2005-12-06,105.544857355716
2005-12-07,105.539819799761
2005-12-08,105.50939296179
2005-12-09,105.511911739768
2005-12-12,105.488335977897
2005-12-13,105.49589231183
2005-12-14,105.483802177537
2005-12-15,105.471812794363
2005-12-16,105.459823411189
2005-12-19,105.447632525777
2005-12-20,105.414989163186
2005-12-21,105.36249783013
2005-12-22,105.327637942918
2005-12-23,105.3206861157
2005-12-26,105.305875701191
2005-12-27,105.305875701191
2005-12-28,105.305875701191
2005-12-29,105.305774943613
2005-12-30,105.294590852469
2006-01-02,105.274338579315
2006-01-03,105.252373427338
2006-01-04,105.263456760905
2006-01-05,105.265774185196
2006-01-06,105.226579487401
2006-01-09,105.238166608857
2006-01-10,105.195143123103
2006-01-11,105.142346152295
2006-01-12,105.152018879771
2006-01-13,105.101640090832
2006-01-16,105.114940091112
2006-01-17,105.091564333044
2006-01-18,105.048641604868
2006-01-19,105.047230998778
2006-01-20,105.120784030629
2006-01-23,105.039875695593
2006-01-24,105.063855999128
2006-01-25,105.038968877392
2006-01-26,105.018716604238
2006-01-27,105.00581963427
2006-01-30,104.996247664372
2006-01-31,104.977506754887
2006-02-01,104.958262057512
2006-02-02,104.939118117715
2006-02-03,104.909495389819
2006-02-06,104.97025220928
2006-02-07,104.937203723736
2006-02-08,104.946171148167
2006-02-09,104.936599178269
2006-02-10,104.958161299935
2006-02-13,104.958161299935
2006-02-14,104.958161299935
2006-02-15,104.958161299935
2006-02-16,104.958161299935
2006-02-17,104.958161299935
2006-02-20,104.958161299935
2006-02-21,104.958161299935
2006-02-22,104.958161299935
2006-02-23,104.958161299935
2006-02-24,104.958161299935
2006-02-27,104.958161299935
2006-02-28,104.958161299935
2006-03-01,104.958161299935
2006-03-02,104.958161299935
2006-03-03,104.958161299935
2006-03-06,104.958161299935
2006-03-07,104.958161299935
2006-03-08,104.958161299935
2006-03-09,104.958161299935
2006-03-10,104.999243508179
2006-03-13,105.019695407962
2006-03-14,104.999445963193
2006-03-15,104.893769479856
2006-03-16,104.930656222693
2006-03-17,104.85276974999
2006-03-20,104.85276974999
2006-03-21,104.85276974999
2006-03-22,104.85276974999
2006-03-23,104.85276974999
2006-03-24,104.85276974999
2006-03-27,104.85276974999
2006-03-28,104.85276974999
2006-03-29,104.85276974999
2006-03-30,104.85276974999
2006-03-31,104.85276974999
2006-04-03,104.85276974999
2006-04-04,104.85276974999
2006-04-05,104.85276974999
2006-04-06,104.85276974999
2006-04-07,104.85276974999
2006-04-10,104.85276974999
2006-04-11,104.85276974999
2006-04-12,104.85276974999
2006-04-13,104.85276974999
2006-04-14,104.85276974999
2006-04-17,104.85276974999
2006-04-18,104.916834207732
2006-04-19,104.797067979712
2006-04-20,104.787874288466
2006-04-21,104.8769491886
2006-04-24,104.871080350341
2006-04-25,104.876443228395
2006-04-26,104.950669132569
2006-04-27,104.940739257909
2006-04-28,104.93192553538
2006-05-01,104.951175809212
2006-05-02,104.951175809212
2006-05-03,104.951175809212
2006-05-04,104.951175809212
2006-05-05,104.951175809212
2006-05-08,104.951175809212
2006-05-09,104.951175809212
2006-05-10,104.951175809212
2006-05-11,104.951175809212
2006-05-12,104.951175809212
2006-05-15,104.951175809212
2006-05-16,104.951175809212
2006-05-17,104.951175809212
2006-05-18,104.951175809212
2006-05-19,104.951175809212
2006-05-22,105.024967036323
2006-05-23,105.019365444019
2006-05-24,105.069087724241
2006-05-25,104.983631170287
2006-05-26,105.079486445532
2006-05-29,105.042284827501
2006-05-30,105.121714160387
2006-05-31,105.024865183856
2006-06-01,105.078364915787
2006-06-02,105.126918473386
2006-06-05,104.940497399267
2006-06-06,104.940497399267
2006-06-07,104.940497399267
2006-06-08,104.940497399267
2006-06-09,104.940497399267
2006-06-12,104.940497399267
2006-06-13,104.940497399267
2006-06-14,104.940497399267
2006-06-15,104.940497399267
2006-06-16,104.940497399267
2006-06-19,104.940497399267
2006-06-20,104.940497399267
2006-06-21,104.940497399267
2006-06-22,104.940497399267
2006-06-23,104.940497399267
2006-06-26,104.940497399267
2006-06-27,104.940497399267
2006-06-28,104.940497399267
2006-06-29,104.940497399267
2006-06-30,104.940497399267
2006-07-03,104.940497399267
2006-07-04,104.940497399267
2006-07-05,104.940497399267
2006-07-06,104.940497399267
2006-07-07,104.940497399267
2006-07-10,104.940497399267
2006-07-11,104.940497399267
2006-07-12,104.940497399267
2006-07-13,104.940497399267
2006-07-14,104.940497399267
2006-07-17,104.940497399267
2006-07-18,104.873592786282
2006-07-19,104.932537806363
2006-07-20,104.818888300492
2006-07-21,104.961626790064
2006-07-24,104.755291027607
2006-07-25,104.755291027607
2006-07-26,104.755291027607
2006-07-27,104.755291027607
2006-07-28,104.755291027607
2006-07-31,104.755291027607
2006-08-01,104.755291027607
2006-08-02,104.755291027607
2006-08-03,104.755291027607
2006-08-04,104.755291027607
2006-08-07,104.755291027607
2006-08-08,104.755291027607
2006-08-09,104.755291027607
2006-08-10,104.755291027607
2006-08-11,104.755291027607
2006-08-14,104.755291027607
2006-08-15,104.885299397722
2006-08-16,104.728777490502
2006-08-17,104.481726721413
2006-08-18,104.573738514351
2006-08-21,104.470972123878
2006-08-22,104.470972123878
2006-08-23,104.470972123878
2006-08-24,104.470972123878
2006-08-25,104.470972123878
2006-08-28,104.470972123878
2006-08-29,104.470972123878
2006-08-30,104.470972123878
2006-08-31,104.470972123878
2006-09-01,104.470972123878
2006-09-04,104.470972123878
2006-09-05,104.470972123878
2006-09-06,104.470972123878
2006-09-07,104.470972123878
2006-09-08,104.470972123878
2006-09-11,104.470972123878
2006-09-12,104.470972123878
2006-09-13,104.470972123878
2006-09-14,104.470972123878
2006-09-15,104.470972123878
2006-09-18,104.470972123878
2006-09-19,104.470972123878
2006-09-20,104.470972123878
2006-09-21,104.470972123878
2006-09-22,104.470972123878
2006-09-25,104.470972123878
2006-09-26,104.470972123878
2006-09-27,104.470972123878
2006-09-28,104.470972123878
2006-09-29,104.470972123878
2006-10-02,104.470972123878
2006-10-03,104.470972123878
2006-10-04,104.470972123878
2006-10-05,104.470972123878
2006-10-06,104.470972123878
2006-10-09,104.470972123878
2006-10-10,104.470972123878
2006-10-11,104.470972123878
2006-10-12,104.470972123878
2006-10-13,104.308339591068
2006-10-16,104.429760375482
2006-10-17,104.430974998685
2006-10-18,104.417615697251
2006-10-19,104.459729330634
2006-10-20,104.371188357556
2006-10-23,104.355216383675
2006-10-24,104.355216383675
2006-10-25,104.355216383675
2006-10-26,104.355216383675
2006-10-27,104.355216383675
2006-10-30,104.355216383675
2006-10-31,104.355216383675
2006-11-01,104.355216383675
2006-11-02,104.355216383675
2006-11-03,104.355216383675
2006-11-06,104.355216383675
2006-11-07,104.355216383675
2006-11-08,104.355216383675
2006-11-09,104.355216383675
2006-11-10,104.355216383675
2006-11-13,104.355216383675
2006-11-14,104.355216383675
2006-11-15,104.355216383675
2006-11-16,104.355216383675
2006-11-17,104.355216383675
2006-11-20,104.355216383675
2006-11-21,104.355216383675
2006-11-22,104.290736859196
2006-11-23,104.258073450078
2006-11-24,104.258073450078
2006-11-27,104.258073450078
2006-11-28,104.258073450078
2006-11-29,104.258073450078
2006-11-30,104.258073450078
2006-12-01,104.258073450078
2006-12-04,104.258073450078
2006-12-05,104.258073450078
2006-12-06,104.258073450078
2006-12-07,104.258073450078
2006-12-08,104.258073450078
2006-12-11,104.258073450078
2006-12-12,104.258073450078
2006-12-13,104.258073450078
2006-12-14,104.258073450078
2006-12-15,104.258073450078
2006-12-18,104.258073450078
2006-12-19,104.258073450078
2006-12-20,104.258073450078
2006-12-21,104.258073450078
2006-12-22,104.258073450078
2006-12-25,104.258073450078
2006-12-26,104.258073450078
2006-12-27,104.258073450078
2006-12-28,104.258073450078
2006-12-29,104.258073450078
2007-01-01,104.258073450078
2007-01-02,104.258073450078
2007-01-03,104.258073450078
2007-01-04,104.258073450078
2007-01-05,104.258073450078
2007-01-08,104.258073450078
2007-01-09,104.258073450078
2007-01-10,104.258073450078
2007-01-11,104.258073450078
2007-01-12,104.258073450078
2007-01-15,104.258073450078
2007-01-16,104.258073450078
2007-01-17,104.258073450078
2007-01-18,104.258073450078
2007-01-19,104.258073450078
2007-01-22,104.258073450078
2007-01-23,104.258073450078
2007-01-24,104.258073450078
2007-01-25,104.258073450078
2007-01-26,104.258073450078
2007-01-29,104.258073450078
2007-01-30,104.258073450078
2007-01-31,104.258073450078
2007-02-01,104.258073450078
2007-02-02,104.258073450078
2007-02-05,104.258073450078
2007-02-06,104.258073450078
2007-02-07,104.258073450078
2007-02-08,104.258073450078
2007-02-09,104.258073450078
2007-02-12,104.258073450078
2007-02-13,104.258073450078
2007-02-14,104.258073450078
2007-02-15,104.258073450078
2007-02-16,104.258073450078
2007-02-19,104.258073450078
2007-02-20,104.258073450078
2007-02-21,104.258073450078
2007-02-22,104.258073450078
2007-02-23,104.258073450078
2007-02-26,104.258073450078
2007-02-27,104.258073450078
2007-02-28,104.258073450078
2007-03-01,104.258073450078
2007-03-02,104.258073450078
2007-03-05,104.258073450078
2007-03-06,104.258073450078
2007-03-07,104.258073450078
2007-03-08,104.258073450078
2007-03-09,104.359728233277
2007-03-12,104.436099506278
2007-03-13,104.380224362702
2007-03-14,104.339240151522
2007-03-15,104.339240151522
2007-03-16,104.339240151522
2007-03-19,104.339240151522
2007-03-20,104.339240151522
2007-03-21,104.339240151522
2007-03-22,104.339240151522
2007-03-23,104.339240151522
2007-03-26,104.339240151522
2007-03-27,104.339240151522
2007-03-28,104.339240151522
2007-03-29,104.339240151522
2007-03-30,104.339240151522
2007-04-02,104.339240151522
2007-04-03,104.339240151522
2007-04-04,104.339240151522
2007-04-05,104.339240151522
2007-04-06,104.339240151522
2007-04-09,104.339240151522
2007-04-10,104.339240151522
2007-04-11,104.339240151522
2007-04-12,104.339240151522
2007-04-13,104.339240151522
2007-04-16,104.339240151522
2007-04-17,104.339240151522
2007-04-18,104.339240151522
2007-04-19,104.339240151522
2007-04-20,104.339240151522
2007-04-23,104.339240151522
2007-04-24,104.339240151522
2007-04-25,104.339240151522
2007-04-26,104.339240151522
2007-04-27,104.213788686318
2007-04-30,104.213788686318
2007-05-01,104.213788686318
2007-05-02,104.213788686318
2007-05-03,104.213788686318
2007-05-04,104.213788686318
2007-05-07,104.213788686318
2007-05-08,104.213788686318
2007-05-09,104.213788686318
2007-05-10,104.213788686318
2007-05-11,104.213788686318
2007-05-14,104.213788686318
2007-05-15,104.213788686318
2007-05-16,104.213788686318
2007-05-17,104.213788686318
2007-05-18,104.213788686318
2007-05-21,104.213788686318
2007-05-22,104.213788686318
2007-05-23,104.213788686318
2007-05-24,104.213788686318
2007-05-25,104.213788686318
2007-05-28,104.213788686318
2007-05-29,104.213788686318
2007-05-30,104.213788686318
2007-05-31,104.213788686318
2007-06-01,104.213788686318
2007-06-04,104.213788686318
2007-06-05,104.213788686318
2007-06-06,104.213788686318
2007-06-07,104.213788686318
2007-06-08,104.213788686318
2007-06-11,104.213788686318
2007-06-12,103.916640852333
2007-06-13,103.707730911809
2007-06-14,103.791514973296
2007-06-15,103.752813171415
2007-06-18,103.752813171415
2007-06-19,103.752813171415
2007-06-20,103.752813171415
2007-06-21,103.752813171415
2007-06-22,103.752813171415
2007-06-25,103.752813171415
2007-06-26,103.752813171415
2007-06-27,103.752813171415
2007-06-28,103.752813171415
2007-06-29,103.752813171415
2007-07-02,103.752813171415
2007-07-03,103.752813171415
2007-07-04,103.752813171415
2007-07-05,103.752813171415
2007-07-06,103.752813171415
2007-07-09,103.752813171415
2007-07-10,103.752813171415
2007-07-11,103.752813171415
2007-07-12,103.752813171415
2007-07-13,103.752813171415
2007-07-16,103.752813171415
2007-07-17,103.752813171415
2007-07-18,103.752813171415
2007-07-19,103.752813171415
2007-07-20,103.752813171415
2007-07-23,103.752813171415
2007-07-24,103.752813171415
2007-07-25,103.752813171415
2007-07-26,103.752813171415
2007-07-27,103.752813171415
2007-07-30,103.752813171415
2007-07-31,103.752813171415
2007-08-01,103.819199431652
2007-08-02,103.808179242383
2007-08-03,103.671423280611
2007-08-06,103.664130426112
2007-08-07,103.822906748479
2007-08-08,103.822906748479
2007-08-09,103.822906748479
2007-08-10,104.046750234103
2007-08-13,104.101224867008
2007-08-14,104.079971969446
2007-08-15,104.218725501094
2007-08-16,104.401503260844
2007-08-17,104.406569868462
2007-08-20,104.318076338757
2007-08-21,104.34094472197
2007-08-22,104.532887162154
2007-08-23,104.260039728864
2007-08-24,104.069801852297
2007-08-27,103.994946546856
2007-08-28,103.994946546856
2007-08-29,103.994946546856
2007-08-30,103.994946546856
2007-08-31,103.994946546856
2007-09-03,103.994946546856
2007-09-04,103.994946546856
2007-09-05,103.994946546856
2007-09-06,103.994946546856
2007-09-07,103.994946546856
2007-09-10,103.994946546856
2007-09-11,103.994946546856
2007-09-12,103.994946546856
2007-09-13,103.994946546856
2007-09-14,103.994946546856
2007-09-17,103.994946546856
2007-09-18,103.994946546856
2007-09-19,103.994946546856
2007-09-20,103.994946546856
2007-09-21,103.994946546856
2007-09-24,103.994946546856
2007-09-25,103.994946546856
2007-09-26,103.994946546856
2007-09-27,103.994946546856
2007-09-28,103.994946546856
2007-10-01,103.994946546856
2007-10-02,103.994946546856
2007-10-03,103.994946546856
2007-10-04,103.994946546856
2007-10-05,103.994946546856
2007-10-08,103.994946546856
2007-10-09,103.994946546856
2007-10-10,103.994946546856
2007-10-11,103.994946546856
2007-10-12,103.994946546856
2007-10-15,103.994946546856
2007-10-16,103.905107669354
2007-10-17,103.895146331267
2007-10-18,103.867284854174
2007-10-19,103.855018473825
2007-10-22,103.912655409381
2007-10-23,103.871407812865
2007-10-24,103.871407812865
2007-10-25,103.871407812865
2007-10-26,103.871407812865
2007-10-29,103.871407812865
2007-10-30,103.871407812865
2007-10-31,103.871407812865
2007-11-01,103.871407812865
2007-11-02,103.871407812865
2007-11-05,103.871407812865
2007-11-06,103.871407812865
2007-11-07,103.871407812865
2007-11-08,103.871407812865
2007-11-09,103.871407812865
2007-11-12,103.871407812865
2007-11-13,103.871407812865
2007-11-14,103.871407812865
2007-11-15,103.871407812865
2007-11-16,103.871407812865
2007-11-19,103.871407812865
2007-11-20,103.871407812865
2007-11-21,103.871407812865
2007-11-22,103.871407812865
2007-11-23,103.871407812865
2007-11-26,103.871407812865
2007-11-27,103.871407812865
2007-11-28,103.871407812865
2007-11-29,103.871407812865
2007-11-30,103.871407812865
2007-12-03,103.871407812865
2007-12-04,103.871407812865
2007-12-05,103.871407812865
2007-12-06,103.871407812865
2007-12-07,103.763245290024
2007-12-10,103.758138456585
2007-12-11,103.535529534552
2007-12-12,103.535529534552
2007-12-13,103.535529534552
2007-12-14,103.535529534552
2007-12-17,103.535529534552
2007-12-18,103.535529534552
2007-12-19,103.535529534552
2007-12-20,103.535529534552
2007-12-21,103.535529534552
2007-12-24,103.535529534552
2007-12-25,103.535529534552
2007-12-26,103.535529534552
2007-12-27,103.535529534552
2007-12-28,103.535529534552
2007-12-31,103.535529534552
2008-01-01,103.535529534552
2008-01-02,103.535529534552
2008-01-03,103.535529534552
2008-01-04,103.535529534552
2008-01-07,103.535529534552
2008-01-08,103.535529534552
2008-01-09,103.535529534552
2008-01-10,103.535529534552
2008-01-11,103.535529534552
2008-01-14,103.535529534552
2008-01-15,103.535529534552
2008-01-16,103.535529534552
2008-01-17,103.535529534552
2008-01-18,103.535529534552
2008-01-21,103.535529534552
2008-01-22,103.535529534552
2008-01-23,103.535529534552
2008-01-24,103.535529534552
2008-01-25,103.535529534552
2008-01-28,103.535529534552
2008-01-29,103.535529534552
2008-01-30,103.535529534552
2008-01-31,103.535529534552
2008-02-01,103.535529534552
2008-02-04,103.535529534552
2008-02-05,103.535529534552
2008-02-06,103.535529534552
2008-02-07,103.535529534552
2008-02-08,103.535529534552
2008-02-11,103.535529534552
2008-02-12,103.535529534552
2008-02-13,103.535529534552
2008-02-14,103.535529534552
2008-02-15,103.535529534552
2008-02-18,103.535529534552
2008-02-19,103.535529534552
2008-02-20,103.535529534552
2008-02-21,103.535529534552
2008-02-22,103.535529534552
2008-02-25,103.535529534552
2008-02-26,103.535529534552
2008-02-27,103.535529534552
2008-02-28,103.535529534552
2008-02-29,103.535529534552
2008-03-03,103.535529534552
2008-03-04,103.535529534552
2008-03-05,103.535529534552
2008-03-06,103.535529534552
2008-03-07,103.535529534552
2008-03-10,103.535529534552
2008-03-11,103.535529534552
2008-03-12,103.535529534552
2008-03-13,103.535529534552
2008-03-14,103.535529534552
2008-03-17,103.535529534552
2008-03-18,103.535529534552
2008-03-19,103.535529534552
2008-03-20,103.535529534552
