Date,Trend_BRLUSD Curncy,Trend_ARSUSD Curncy,Trend_MXNUSD Curncy,Trend_COPUSD Curncy,Trend_CLPUSD Curncy,Trend_PENUSD Curncy,Trend_TRYUSD Curncy,Trend_RUBUSD Curncy,Trend_ZARUSD Curncy,Trend_CNYUSD Curncy,Trend_KRWUSD Curncy,Trend_IDRUSD Curncy,Trend_INRUSD Curncy,Trend_PHPUSD Curncy,Trend_THBUSD Curncy,Trend_CZKEUR Curncy,Trend_HUFEUR Curncy,Trend_PLNEUR Curncy
2002-01-18,-0.7232581200000032,-22.5792207,0.10287726000000053,0.7901870099999986,-0.6926265900000006,-0.12486519000000085,4.26523848,0.24824957000000314,1.9054341899999994,0.015016959999991641,-0.02095940999999879,0.49965951999999536,0.14964373999999392,0.48998976000000916,0.4359782899999942,-0.5037236700000003,0.4556768999999905,-1.7585525899999954
2002-01-21,-0.3232264899999948,-23.172577539999995,0.3150460000000077,1.0205369899999983,-0.7283994400000049,-0.037727860000003055,4.037285219999998,0.22733010000000053,1.8649541999999908,0.014570409999992151,-0.16351466999999786,0.5331798100000062,0.21385812000001003,0.49264991999999896,0.3737330999999955,-0.2641310799999963,0.44211132000000486,-1.8655856800000037
2002-01-22,-0.13745575000000398,-21.929192649999997,0.38160652999998934,1.1939157600000083,-0.7535419400000021,-0.06557757999999803,4.341496229999997,0.18534842999999857,2.0327475400000017,0.01408999000001021,-0.2016429300000011,0.4832215800000039,0.22741286000000915,0.47245789999998955,0.2438524200000014,-0.15403067000000492,0.3841154899999921,-1.8067100899999966
2002-01-23,-0.13090435999999483,-18.30094685,0.49308156000000825,1.4563360699999972,-0.5764238599999971,-0.0645709800000005,4.39045628000001,0.1629716100000067,1.7164698900000053,0.014072710000001543,-0.5226388099999979,0.4550819899999947,0.23664791999999935,0.42254711000000444,0.050515459999989076,-0.024846990000004787,0.3527496100000027,-1.7024700300000029
2002-01-24,0.044000799999999174,-13.117307209999996,0.42845230999999373,1.8129229499999955,-0.5706599699999981,-0.058775669999999725,3.9737298199999938,0.20039061999999053,1.6862661300000026,0.014857269999990486,-0.739261290000004,0.4277792899999966,0.24836375999999216,0.4379736500000009,-0.1246142700000008,0.12585093999999408,0.3997905300000104,-1.2366588500000053
2002-01-25,-0.031177630000001066,-7.407554910000003,0.4298942799999983,1.908221720000003,-0.3118619400000022,-0.05489720000000364,3.63934521,0.19853994000000874,1.5264828300000088,0.014986790000004468,-0.8948275199999967,0.40293617000000115,0.20343551999999487,0.3910491899999924,-0.24331119999999595,0.17205226999998935,0.26065401999999516,-0.8031592699999979
2002-01-28,-0.08898389999999479,-2.801048049999999,0.43477278999999314,1.7959393699999993,-0.09364233999999971,-0.016750659999997808,2.6204370699999924,0.19002554000000504,1.286482780000009,0.015980240000001977,-1.008813399999997,0.3402161899999978,0.15410352000000405,0.31722587000000413,-0.2956734700000019,0.5225421000000008,0.33385357999999865,-0.2745764199999945
2002-01-29,-0.304045460000002,0.9998878800000055,0.4523217000000024,1.3343005499999894,-0.291985699999997,0.004432670000009686,2.52100113,0.16505691999999517,1.350616519999992,0.016025029999999774,-0.6542189699999978,0.345428559999994,0.12097952000000856,0.27823521999998935,-0.17897250999999725,0.7174294799999981,0.35977262999999926,0.4647348500000037
2002-01-30,-0.6295945700000027,4.423555350000008,0.39050759999998963,0.8786318699999907,-0.3493819300000034,-0.006719450000003402,3.026897439999998,0.1075979499999935,0.7981791500000002,0.01505909999999222,-0.16511528000000553,0.5766665699999951,0.05817484999999234,0.3021230799999941,-0.07633701000000492,0.7927694099999938,0.31760077000000386,0.9093675399999945
2002-01-31,-0.8582939099999964,4.373475939999993,0.21454208000000197,0.5330387699999939,-0.5309293800000003,-0.08062178000000086,3.1068310900000062,0.08408534999999606,0.3579419400000061,0.01508130000000829,0.22129364000000873,0.6000228800000063,-0.0031459400000044546,0.30033305999999094,0.031362790000000196,0.7252288799999951,0.42187153999999616,1.3178451599999974
2002-02-01,-0.824433120000001,3.3628297699999976,0.13085730999999878,0.2842872300000021,-0.7368387400000009,-0.12593254999999637,3.6240143299999916,0.04141104999999534,0.3475794599999915,0.014471149999994992,0.5326312300000025,0.8294974500000052,-0.0621136699999969,0.3050618500000102,0.038165330000006215,0.5819790000000102,0.34233347999999,1.475059709999993
2002-02-04,-0.7921157299999981,1.6521215600000083,0.058598579999991074,0.10959753999999489,-0.7733035899999963,-0.21193390999999506,3.6098149599999907,-0.015104929999998351,0.09624289000000896,0.014549850000000752,0.5578091899999915,0.9075460200000052,-0.12911419000000146,0.2429893099999969,0.04938113999999327,0.515943920000006,0.3316503800000037,1.009635870000003
2002-02-05,-0.5958913099999963,0.5797483200000064,0.026510270000001945,-0.05057732000000037,-0.9733808899999974,-0.3090445999999969,3.3323091500000013,-0.02828975999999983,-0.16821545999999854,0.016429470000001167,0.4894264999999898,0.8033587799999964,-0.1844267700000013,0.21152730000000286,0.06660846999999581,0.4236373899999979,0.23295756999999195,0.41371936000000886
2002-02-06,-0.4044677500000038,-0.9523208800000016,0.2035996800000106,-0.016274250000003487,-1.1990648299999962,-0.33812471999999927,3.4813614699999995,-0.006406999999997165,-0.44752770999999525,0.01791380000000231,0.4668502799999974,0.8858442900000041,-0.20195017999999898,0.18319670999999982,0.03159372999999022,0.3625540700000096,0.10944113999999949,0.11065576000000021
2002-02-07,-0.4805952699999949,-0.7691406499999998,0.25623749999998946,-0.0017787999999963056,-1.3498503200000012,-0.3887983699999986,2.977983570000009,0.004840419999996293,-0.686303070000005,0.019098839999998063,0.42781950999999374,0.8236367699999914,-0.23610066000000485,0.19501766000000753,0.10726746000000453,0.17074613000001015,0.04553893999998948,-0.5066446900000021
2002-02-08,-0.657493549999999,-0.3347034999999998,0.24301917000000284,0.024260830000000233,-1.4986068400000052,-0.3978374100000015,2.32936561999999,0.031737849999990964,-0.29498465999999723,0.020594300000009724,0.418013049999999,0.8995119199999957,-0.27076625999999937,0.2375059100000021,0.2117158799999963,0.1583721800000104,-0.011673030000003415,-0.9001685800000048
2002-02-11,-0.7899145500000038,-0.22123799000000055,0.35653249000000553,-0.11311456000000497,-1.2764227300000042,-0.39672039999999464,1.0579665799999916,0.026604210000003015,0.05789436999998898,0.019628360000001344,0.25089441999999185,0.9329643200000071,-0.2799766899999945,0.1886871900000031,0.26831011999999266,0.20027717999999695,0.036194680000001256,-0.9346202200000042
2002-02-12,-0.9268596600000012,1.3409930499999945,0.42186071000001046,-0.4443292399999965,-0.9811506899999989,-0.26827123999999536,-0.26753445999999625,-0.001309530000004333,0.11956374999999575,0.018905220000009493,0.18373968000000573,1.0678225699999988,-0.26817360999999984,0.2010100099999912,0.35569552000001003,0.3078930600000085,0.09648497999998895,-1.234257679999995
2002-02-13,-0.9240166100000002,3.898144700000006,0.46146544000000844,-0.8049403999999982,-0.5350501300000032,-0.17221326999999897,-0.7817152400000027,-0.04724323000000474,0.20525230999999255,0.018357110000000176,0.11193415999999345,1.2993162399999925,-0.2046968799999993,0.1578309399999922,0.422547690000008,0.3672396600000072,0.12974667000000828,-1.0247203100000046
2002-02-14,-0.2984227400000039,5.795495860000011,0.6506641000000091,-1.103515470000005,0.029403959999996232,-0.0718877299999976,-1.0025766800000002,-0.07936692000000134,-0.08399054000000072,0.01770744000000324,0.09120735999998963,1.3735617100000042,-0.1464188799999988,0.09642787999999403,0.3726055500000047,0.33403005999999014,0.18087477999999546,-0.8418324500000018
2002-02-15,0.09504084000000468,7.3909534200000016,0.7105714199999946,-1.2024674299999982,0.39447820000000355,0.07225261999999066,-0.41368425000000153,-0.057642710000005426,-0.04580807999999825,0.017419079999991816,0.09647855999999067,1.3130871200000005,-0.0870600499999985,0.052131520000009424,0.4757558999999967,0.30952407000000015,0.3567123799999905,-0.6823798300000017
2002-02-18,0.4765703399999932,6.430011840000005,0.7228192299999936,-1.012901740000005,0.7489202299999942,0.15599579000000752,0.13619171999998958,-0.031830450000003285,0.360906850000009,0.016933159999998892,0.054629059999999896,1.1345648500000083,-0.016439000000001425,0.03963389999999123,0.5471515099999991,0.17998414000000018,0.5075204099999953,-0.4291506399999978
2002-02-19,0.7928072099999905,4.070272369999994,0.7662679000000061,-0.7411402300000036,0.9261906000000097,0.19156962999999916,0.33840439999999194,0.021146480000000523,0.19501520000000383,0.016893179999999397,0.050556549999991596,0.7694484599999996,0.053523490000007,0.05414504000000875,0.5919703700000056,0.09834318999999425,0.6195743399999953,-0.13902098000000418
2002-02-20,0.6262253899999903,3.5086347200000034,0.6798783500000072,-0.337460469999995,0.8972641599999998,0.23067439999999717,-0.004499560000004177,0.051008209999992005,0.20119081000000705,0.016192840000006647,-0.01798559000000255,0.6734233199999995,0.10731709000000311,0.08990203999998947,0.6423489999999976,-0.09025379999999528,0.5898265499999944,0.0436371199999952
2002-02-21,0.6918678899999975,2.6771146600000018,0.6311589799999906,-0.0872216999999953,0.9266544299999957,0.244230209999996,-0.05738636000000019,0.08219982999999598,0.5272866100000106,0.015842429999990415,-0.007928629999998105,0.7013047400000083,0.1714227899999976,0.11050825000000764,0.49405030000000405,-0.2268873200000021,0.38427271000001095,0.2763891000000074
2002-02-22,0.7092759799999904,3.374400429999991,0.5115682900000085,-0.2304848900000045,1.0304962099999981,0.17695021999999394,-0.4427512999999994,0.11636871000000326,0.5597958200000086,0.015932250000005865,-0.11703388999999564,0.6991770900000027,0.19005010999999516,0.07318523999999549,0.3403382699999957,-0.18720711999999917,0.13281734999999184,0.4725661199999953
2002-02-25,0.832677989999997,3.7148696700000094,0.3641319300000001,-0.40144844999999707,0.9160282100000083,0.14034485000000707,-0.6727234500000012,0.1029218600000048,0.8503752099999984,0.01608977000000511,-0.24040987000000236,0.8071966199999947,0.13952266999999186,0.02725967999999135,0.14148742999999797,-0.015995310000005425,-0.01738124000000285,0.3533749300000055
2002-02-26,1.0856976899999982,3.218120670000002,0.28627575999999877,-0.5977758699999947,0.839287040000003,0.09955923000000144,-0.39268527000000386,0.1150842099999938,0.8476072799999956,0.01676081999999468,-0.23582836000000107,0.7027657100000084,0.08935695000000798,-0.009457619999997391,-0.00043451000000249707,0.20196723000001082,0.02605746999999603,0.5043717499999989
2002-02-27,1.265635069999993,2.9084456899999944,0.23425691000000803,-0.6901393799999989,0.7168151499999942,0.09235014999999791,-0.6867820600000019,0.11362728999999572,0.5501678699999957,0.017364220000004593,-0.30184715000000084,0.675511520000005,0.048876200000003145,-0.009390229999994837,-0.06735715000000253,0.4162339599999898,-0.22549273999999953,0.5869461200000092
2002-02-28,1.797516950000011,1.8125411199999997,0.1437981500000074,-0.5394717499999979,0.5679304300000076,0.09427060000000154,-0.5517755199999974,0.08637902999999447,0.4836701499999929,0.01720012999999465,-0.3492478199999982,0.6391872900000095,0.031908430000004984,-0.021047389999995225,-0.08208279000000429,0.4471822399999992,-0.3654035599999994,0.5977917100000063
2002-03-01,2.2147018400000107,1.343498030000001,0.07897328999999509,-0.31663640000000326,0.5442334600000098,0.12125364999999722,-0.4218103899999992,0.12313130999999089,0.48582278000000034,0.01690057999998995,-0.2572917600000002,0.6815857399999903,0.044741919999991,0.05593090000000078,0.008773499999992218,0.38636483000000776,-0.4608697700000053,0.48746489000000004
2002-03-04,2.429621400000004,1.0115156399999936,-0.006634859999998799,-0.10918677000000265,0.5705416499999894,0.14175094999999693,-0.2879353999999945,0.11717727000000178,0.8409551800000026,0.01682676999998911,-0.25305757000000373,0.775590540000004,0.09897735999999657,0.1909807499999916,0.052771609999990865,0.46548141000000154,-0.7484548099999988,0.38137267000000197
2002-03-05,2.827495170000005,2.3201351400000014,-0.013677000000000827,0.11885886000000401,0.7314181399999953,0.12034189000000861,0.2575844499999924,0.09429806000000873,1.6471932800000033,0.01651034000000884,-0.04796001000000327,0.9063093099999975,0.10876124999998904,0.31966475000000383,0.148924539999995,0.44620794000000963,-0.6040535599999952,0.0637092999999922
2002-03-06,2.75713058,3.7477681299999954,0.048187799999999115,0.28756900999999946,0.7852844799999925,0.18122607999999651,0.7201400600000074,0.08257025000000251,2.3096903199999907,0.01630677999999719,0.19066017000000102,1.2781720700000054,0.11824883000000064,0.42858539999999223,0.23075449000000692,0.4805450399999911,-0.4645486699999979,0.040227740000009504
2002-03-07,2.4758824599999896,4.485853749999991,0.16918835999999438,0.37768638999999826,0.874556730000009,0.228338150000007,1.2523480400000064,0.043530940000002794,2.831219439999999,0.01592266999999037,0.22376861999999775,1.634990209999998,0.14374148000000364,0.46732776000000253,0.28612708999999903,0.594641660000006,-0.3223932499999971,0.22483596000000272
2002-03-08,2.0882491100000067,4.129602550000011,0.23493706999999642,0.48432753000000606,0.9258892000000074,0.31832222999998994,1.7007828899999966,0.07322599999999291,2.2419503000000063,0.014432749999993,0.3412584199999902,1.8760390399999993,0.15026241000000162,0.47529802999999315,0.47272902999999644,0.45816811999999096,-0.22827332999999506,0.16336769000000473
2002-03-11,1.5910518399999907,1.67142252000001,0.21994082000000859,0.5968673599999974,0.9802421699999897,0.3912684899999963,1.9832035300000106,0.0962214999999933,0.7289525000000019,0.01322501000000642,0.324422379999989,1.903440540000001,0.14331559000000382,0.4682970700000011,0.5772278300000044,0.3151330799999963,-0.19072667999999737,0.2861535499999901
2002-03-12,1.133877339999989,-0.8637455499999946,0.23136083999999446,0.8121083000000029,1.041416840000009,0.38846773000000834,2.3760751199999985,0.07828845999999778,-0.3644032399999997,0.012372769999990929,0.3501864099999974,1.8059154499999952,0.134879050000003,0.5095918599999916,0.7080045099999932,0.2828049599999938,-0.16826944000000177,0.06890431999999613
2002-03-13,1.272168369999993,-4.023285239999996,0.25944300000000364,0.9917001900000111,1.152767719999992,0.41056209999998927,2.4476435600000013,0.09201101000000378,-1.382264649999998,0.011859060000007915,0.45084416000000793,1.5731784299999996,0.13723494999999808,0.5701409100000054,0.8149884999999912,0.1486749199999915,-0.2050929899999998,0.08805221999999002
2002-03-14,1.3000340999999915,-5.585370209999995,0.19895513999999004,1.0926551899999914,1.3281626699999993,0.37558178999999026,2.496070439999998,0.07611353000001042,-1.4563828,0.012270589999996417,0.34923142000000684,1.365121629999999,0.1459449399999979,0.5462744299999933,0.7268708100000021,0.17774612000001078,-0.15706851000000244,0.18577477999999203
2002-03-15,1.1803620100000023,-6.329118430000003,0.10732141000000528,1.1142333600000054,1.350939250000005,0.33820482999999957,2.577041070000008,0.08487383999999931,-1.294130849999997,0.013313959999994296,0.21409771000000521,1.3278702999999892,0.16451686000000798,0.5171535099999902,0.7418987299999902,0.17344245999999508,-0.08605414000000255,0.22579506000000027
2002-03-18,1.0823021400000021,-6.051596680000005,0.08963079999999568,0.857106360000004,1.3273851499999934,0.3101351500000016,2.6636116900000006,0.12489739999999028,-1.9638043199999955,0.01343214000000259,0.05735705000000646,1.082565440000005,0.17685873999999657,0.4911867399999936,0.675384999999995,0.21034811000000264,-0.09933640000000521,0.28944517000000225
2002-03-19,0.7463970499999917,-4.188873260000003,0.0881945499999981,0.7206773500000097,1.320502229999998,0.25770546999999144,2.6051621399999947,0.10921432999999592,-2.6257152200000022,0.013448770000001886,-0.20885426000000207,0.9330261799999962,0.1750423200000073,0.3699008599999942,0.5203942300000097,0.24375917999999164,-0.10767392999999625,0.3348417500000034
2002-03-20,0.6764089600000078,-3.611241399999998,0.1694029600000091,0.577633590000004,1.1056944199999919,0.18268152000000537,2.4766422399999932,0.08373513999999638,-2.6935542399999957,0.01381513000000556,-0.24298908000000008,0.8057758799999926,0.16034899999999297,0.2563831600000066,0.38376789000000855,0.27841948000000283,-0.02212848999999517,0.43334218999999674
2002-03-21,0.5421203899999893,-4.018141330000002,0.2839629399999932,0.37397921999999806,0.8228230400000092,0.1328830899999911,2.34701746999999,0.0320625999999935,-2.480474889999995,0.013414319999993651,-0.2391084099999996,0.8344694899999894,0.1556468500000019,0.1401385299999891,0.23325300999998966,0.4549679799999984,0.07797218000000772,0.46903141000000925
2002-03-22,0.5526559700000044,-4.852589939999996,0.321737479999995,0.3776104099999955,0.5884868199999893,0.08955873000000558,2.229594189999995,0.010873509999997921,-1.590780039999995,0.014717029999999909,-0.3765701499999996,0.952210210000004,0.14570804000000326,0.03886796999998943,0.12197090999999105,0.5861678800000103,0.18721794000000624,0.48839380000000876
2002-03-25,0.3298446400000099,-7.100364609999998,0.339270139999992,0.3876262999999991,0.11165403999999768,0.06191701000000105,2.271160669999994,0.03580435999999132,-0.6062889700000018,0.0158222300000066,-0.3818959399999988,1.117662389999996,0.12158567000000176,-0.014604490000003079,0.05815740999999264,0.7587647700000089,0.44086616000000856,0.5477198799999972
2002-03-26,0.15153177000000184,-9.815489160000002,0.4361551999999991,0.3596003900000033,-0.356794370000002,0.05220379999999469,2.446451999999999,0.059971150000004414,-0.11685238999999958,0.01714736000000272,-0.5027458199999946,1.5605360599999951,0.11012042000000388,-0.014917510000000966,0.049052409999994495,0.91913455999999,0.5529004900000078,0.45632285999999134
2002-03-27,0.18509954000001105,-10.680214730000003,0.5167900600000053,0.5296306600000023,-0.7079091000000037,0.07898470000000657,2.429854229999995,0.10328508999999375,0.46478902000000044,0.01819603999999586,-0.596137590000001,2.071862219999998,0.09163977999999684,-0.014454559999999006,-0.00025037999999977245,0.9685112000000107,0.5668438799999898,0.5607654799999917
2002-03-28,0.37358420999999975,-11.026667990000005,0.5943012899999989,0.5644823999999993,-0.5955918299999974,0.1370100099999938,2.283320489999996,0.1790985700000025,0.8973461499999891,0.018336589999989883,-0.5325039799999987,2.406498359999998,0.07818866000000035,-0.00546027000000171,-0.047472969999995396,0.9121502099999956,0.6191920000000017,0.769790859999997
2002-03-29,0.656158859999989,-10.478094729999999,0.6256330200000049,0.4564814499999903,-0.24474896999999718,0.18752766000000864,2.269375370000004,0.2421238499999978,1.3803606400000001,0.01746193000000673,-0.45500387000000364,2.3223874499999964,0.07026226999999885,0.02515619000000857,-0.13135801000000447,0.9629482300000047,0.507468319999993,0.7915887100000019
2002-04-01,0.9662902599999912,-8.292371799999998,0.6011461299999965,0.39236222000000875,0.1903362399999997,0.24594172000000913,2.0934446200000068,0.25672961000000605,1.6971923699999891,0.01595558000000441,-0.3106725700000035,1.9340090999999893,0.05152846000000544,0.07501737999999758,-0.16059238000000198,0.9704348000000085,0.5254875199999898,0.988950359999996
2002-04-02,1.3663827700000075,-6.894370230000002,0.6004356600000094,0.33428830999999715,0.5784821100000004,0.2252189500000057,2.012389360000011,0.26241317999999847,1.824570840000006,0.015509580000006018,-0.19311414999999554,1.3095286300000009,0.044595550000003925,0.15004522999999548,-0.27652984999999575,1.0102259900000021,0.5576706500000084,0.8673806800000072
2002-04-03,1.481893319999994,-6.302300530000005,0.5891132399999943,0.412657059999999,0.5302186099999995,0.1489546499999994,1.8498979899999934,0.21054803000000177,2.14843777,0.015435820000009315,-0.03995343999999568,0.8664338400000027,0.04432534000000654,0.15902783999999226,-0.45682970999999517,1.2424833599999907,0.5704544599999917,0.7116930400000054
2002-04-04,1.576037979999989,-4.821035240000004,0.49098194999999123,0.4362751099999951,0.3166356799999992,0.11356744999999613,2.0147966699999964,0.1643282300000104,2.4619032299999954,0.016162899999994096,0.013722230000001723,0.8155494900000004,0.020720080000002916,0.12912898999999367,-0.45099892000000086,1.4124190800000047,0.5615169299999945,0.5010989799999921
2002-04-05,1.7079373999999925,-2.6415595000000014,0.35209250999999053,0.46622139000001006,0.2537453700000025,0.1015334799999934,2.269347240000008,0.18881484999999643,2.5169337399999936,0.017341049999997082,0.003060039999991382,1.0501303999999934,0.015048069999989977,0.11647222999999762,-0.4681462600000019,1.438025470000004,0.5826814499999999,0.3232150399999911
2002-04-08,1.737621740000006,0.855931089999995,0.2494641700000022,0.41108086999999127,0.5255710399999947,0.11928538999999017,2.6049274400000044,0.20502032000000447,2.714550139999994,0.018259730000003138,-0.04223827999999541,1.287821900000008,0.01874799999999066,0.0851309099999975,-0.3855241599999948,1.395709420000002,0.5271050599999993,0.35250502999999433
2002-04-09,1.7247121500000073,3.5653018299999895,0.0981493200000072,0.40143724999999186,0.7799145999999979,0.1776050699999976,2.833149300000004,0.21341135999999317,2.4207040100000077,0.01850162999998961,-0.07327554999999597,1.6071226900000068,0.00013158000000679237,0.08613469000000595,-0.2082429799999952,1.1108502099999917,0.5419356099999995,0.4601267900000039
2002-04-10,1.9367695699999965,5.977468889999993,0.05416856000000081,0.48117092999999667,1.2407468199999938,0.186790349999999,2.7299611799999957,0.2243756699999988,1.8215606500000092,0.0193412400000037,-0.005639440000004825,1.7464359999999957,0.027602359999989723,0.1542555699999948,-0.10678933000000113,1.0261408999999944,0.4743014700000048,0.4344220099999907
2002-04-11,2.124198750000006,7.443781490000001,0.0313643699999977,0.5378816799999964,1.7772667700000078,0.16542794000000693,2.8787041700000016,0.22818759000000632,1.5574722400000018,0.01914329999999076,0.10143897999999041,1.697898600000003,0.030632979999989374,0.16366398000000615,-0.026784650000000187,1.065342420000004,0.3821919199999968,0.41390681999999845
2002-04-12,1.890378320000008,6.473698529999994,-0.09429380000000043,0.46669122000000396,1.7180917299999932,0.17332556000000388,2.858424320000008,0.23140103999998995,1.1293523400000005,0.018105259999989798,0.16293821999999736,1.4823754000000022,0.023601449999999247,0.19622784999999698,0.016251149999990666,1.4272870899999957,0.4474607299999933,0.31460925999999834
2002-04-15,1.6486554799999942,5.547295390000007,-0.1640708599999985,0.28445447000000623,1.7252485700000042,0.17797138999999795,2.879625699999999,0.23916016000000706,0.8604067799999893,0.01781154000000118,0.08207011000000985,1.300209210000003,0.046020850000005886,0.18652803999998913,0.039910659999997655,1.82896736,0.4559757100000006,0.22549791999999513
2002-04-16,1.0433584500000093,4.291574350000005,-0.40035961000000064,0.17777624999999464,1.545089359999996,0.18330109999999955,2.7659087299999996,0.24996411000000052,0.7746226599999906,0.017337440000009252,0.026735940000000014,1.7606498599999965,0.0616984699999934,0.1726920999999937,0.06441782999999646,1.6279439300000087,0.5722100999999924,0.342613699999994
2002-04-17,0.3645948199999971,3.44211069,-0.6162627000000032,0.1407630399999915,1.085319259999995,0.24564988999999926,2.5717735399999997,0.2876976700000089,0.5926987100000058,0.017128370000007997,0.03161270000000549,1.923455289999998,0.07497350000000846,0.15927680000000777,0.08948447999999054,1.5355391199999957,0.580442850000007,0.3285113000000006
2002-04-18,-0.1285123900000018,3.305289340000006,-0.8442274199999988,0.19446989000000414,0.910573910000001,0.28112575999998946,2.217629199999993,0.31892874999999155,0.5826757899999979,0.016919320000008398,0.1853543900000032,2.132553980000007,0.08204590000000511,0.1375040699999941,0.19294927999999878,1.1779421099999965,0.4752093800000079,0.451948390000001
2002-04-19,-0.43661070999999607,3.553416069999993,-1.126887759999995,0.2262678799999973,0.6295515199999935,0.3217208399999949,2.0786866399999937,0.3633966900000063,0.5873422100000081,0.016247969999994005,0.43035879999999693,2.3794480300000087,0.0953382300000083,0.15756323000000183,0.3154716300000082,0.777023050000003,0.36216436000000574,0.3987309200000011
2002-04-22,-0.5001159500000019,2.480486670000004,-1.1405752800000002,0.24745637000000986,0.5392505699999939,0.36312465999999155,1.9740973700000053,0.38184257000000166,0.5938071299999903,0.014815570000004108,0.6581924300000042,2.1818582000000086,0.1212251899999961,0.2059407900000032,0.3872534399999905,0.701738229999993,0.24378518999998988,0.359174969999998
2002-04-23,-0.7314519799999974,0.2461221199999919,-1.2140236200000043,0.22684378999999755,0.24752216999999188,0.3119796700000066,1.3713396700000047,0.3613719799999915,0.9868491900000054,0.014324679999999645,0.8323391600000063,2.1337440799999996,0.1383693099999972,0.21409342000000553,0.4293275600000035,0.6392933899999953,0.24798619999999438,0.3488063600000091
2002-04-24,-0.965238530000001,-2.4387741900000037,-1.2234000700000025,0.15772849999999838,-0.13414978000000355,0.2658306799999899,0.9378245900000026,0.35961516000000415,1.20835212999999,0.014313010000011062,0.9774581100000068,1.9554789699999908,0.13895033999999917,0.2226606400000053,0.40782619999999437,0.5543543799999995,0.324566440000007,0.25246585000000543
2002-04-25,-1.1519522299999974,-3.8394575099999995,-1.1803088600000011,0.09430656000000148,-0.4140447399999969,0.18197072999999175,0.2683700099999964,0.3536052200000084,1.491744099999992,0.014070249999997841,1.0259885400000002,1.824479389999989,0.11869337999999008,0.23472336000001093,0.37166333000000495,0.4380142900000106,0.3882237200000027,0.1266838799999892
2002-04-26,-1.3617126999999951,-3.360468849999998,-1.3474506300000022,0.014044320000006216,-0.6916091599999952,0.08333070999999581,-0.6696091699999962,0.33316666000000605,1.8755601699999902,0.014024799999989845,1.261413280000001,1.4920806099999906,0.07996171999999913,0.19386309000000157,0.354876049999997,0.20355460000001102,0.2847463399999972,-0.0949878699999962
2002-04-29,-1.5082709500000013,-2.422998799999998,-1.3572921900000035,-0.10833340000000469,-0.64841484,0.03537608999999442,-1.0985510299999945,0.3161187099999907,2.190655489999993,0.013359319999994845,1.3223380699999954,1.3867780700000054,0.06705077999999975,0.21486670999999458,0.3564613600000044,-0.04373779999999883,0.17990731999999454,-0.13352325000000054
2002-04-30,-1.3097977000000038,-0.010055259999997013,-1.3618365899999985,-0.19632776000000352,-0.40521355000000536,0.00016651000001033367,-1.2596755499999945,0.2993279200000032,2.7455462800000108,0.013646459999994143,1.4136434100000095,1.4779230000000032,0.08056166999999004,0.320714320000004,0.35749385999999106,-0.43514797999999466,-0.022464649999998088,-0.12205338999999871
2002-05-01,-1.1787301200000044,2.2529275399999937,-1.3658367500000046,-0.2397608899999959,-0.1421928600000011,0.008963239999992823,-1.1584628399999963,0.2821495500000104,3.1856709799999994,0.013398150000010212,1.5171932099999896,1.3100880999999953,0.10573598000001017,0.43769997000000505,0.32533154000000675,-0.6889113900000021,-0.23413304999999607,-0.06691396000000349
2002-05-02,-0.9324688299999995,3.8178420599999985,-1.2900502200000052,-0.29632729999999885,0.06829574000000171,0.03896498000000026,-0.8781650199999991,0.2920933399999992,3.5652760400000094,0.013335880000009404,1.3494069999999914,1.2210677599999942,0.12857269999999588,0.5244889200000102,0.2810792600000056,-0.8040091399999949,-0.20563255000000114,0.009071770000002033
2002-05-03,-0.9154096599999995,4.176279009999995,-1.3739283100000055,-0.3280084599999955,0.14344878999998922,0.04176984999999522,-0.733882600000002,0.2881963199999893,3.559012160000008,0.013628660000009063,1.3586035000000107,0.9702551099999956,0.1464680400000029,0.7711775700000034,0.2816759799999957,-1.0115674200000035,-0.2779697999999997,-0.16756235999999536
2002-05-06,-1.0295993299999973,2.8382926299999944,-1.4200457700000002,-0.4063733600000008,0.008323459999992622,0.04053117000000217,-0.9439508699999988,0.25699515999999534,3.454516469999991,0.01225312999999506,1.2986225599999957,0.855162229999995,0.15135315999998955,0.9293275000000101,0.3311332,-0.9396410999999993,-0.395968840000005,-0.5690541100000002
2002-05-07,-1.312754660000004,1.2886871300000102,-1.4370803499999973,-0.4118060499999965,-0.23203542999999938,0.02197800999999,-1.2962701600000015,0.22814478999999555,3.4696801399999977,0.011525839999992904,1.3159066300000077,0.8115713100000033,0.158944179999998,1.1746084199999896,0.4124512700000027,-0.7836547799999982,-0.39817644999999846,-0.6520659099999992
2002-05-08,-1.756200419999998,0.27009864000000494,-1.339981950000002,-0.4481535100000045,-0.4054127700000021,0.01048856999998904,-1.153389699999996,0.22547725999999546,3.851785419999998,0.011418539999996646,1.3656357199999913,0.8187170500000063,0.1482321099999906,1.4642213399999937,0.4978872799999978,-0.631743100000004,-0.42091748999999457,-0.6174366099999995
2002-05-09,-1.7457028499999971,0.16355310000000234,-1.0687907700000054,-0.453097179999995,-0.37060776999999767,0.014117689999992855,-1.0641389999999973,0.21693288999999893,3.9638446000000105,0.009710669999996036,1.2389172900000078,0.8467351099999965,0.1447795600000079,1.5155939200000024,0.5293132999999894,-0.40389550999999635,-0.37525811999999936,-0.5048602400000046
