,Weighted_Performance
2007-03-08,-0.07006046571392227
2007-03-09,-0.0026165583484308785
2007-03-12,-0.027451505873997483
2007-03-13,0.004550256277177591
2007-03-14,0.02866976138248755
2007-03-15,0.05648800418834954
2007-03-16,-0.05766224653070078
2007-03-19,0.04479333995318238
2007-03-20,-0.02896888608507948
2007-03-21,0.033212872629826945
2007-03-22,0.014910603925107617
2007-03-23,-0.03118055684594196
2007-03-26,-0.008305341270936854
2007-03-27,-0.0027656319577697396
2007-03-28,-0.010055758884701844
2007-03-29,0.03280573730286752
2007-03-30,-0.030598114970720056
2007-04-02,0.017210477325649606
2007-04-03,0.025231929095995573
2007-04-04,0.007399695258435347
2007-04-05,0.006582946068376129
2007-04-06,-0.006252028152959185
2007-04-09,0.004191212755372476
2007-04-10,0.002746556380218336
2007-04-11,-0.018790605694805167
2007-04-12,0.004897997622198831
2007-04-13,0.02740649604125575
2007-04-16,0.014582659316661424
2007-04-17,0.0181118435985097
2007-04-18,-0.0020789863261532603
2007-04-19,0.010422180213981315
2007-04-20,0.03293472639333772
2007-04-23,-0.00572344893205037
2007-04-24,0.009179016423940931
2007-04-25,0.05669682340050187
2007-04-26,-0.024472089162065454
2007-04-27,-0.015097871381612126
2007-04-30,-0.03862559843509504
2007-05-01,0.02384491728866694
2007-05-02,-0.0027909533196831147
2007-05-03,-0.01883347622277206
2007-05-04,-0.010467896884911405
2007-05-07,0.020622750824755856
2007-05-08,0.02660023630243164
2007-05-09,0.010066944442515298
2007-05-10,0.0033118982612440877
2007-05-11,0.008543935853465598
2007-05-14,0.02179720319156314
2007-05-15,0.06577740590676734
2007-05-16,0.06493563111546273
2007-05-17,-0.005908981616674455
2007-05-18,-0.0008492542847765212
2007-05-21,0.010180536726382607
2007-05-22,-0.017345853379601872
2007-05-23,-0.007939843900467276
2007-05-24,-0.009338581678587686
2007-05-25,0.008821215421055842
2007-05-28,0.04353776930962607
2007-05-29,0.01152837626861413
2007-05-30,0.01188000036491947
2007-05-31,0.014614385235036574
2007-06-01,0.020406204743633857
2007-06-04,-0.03423839071778332
2007-06-05,0.01832983267654891
2007-06-06,0.025606560240139693
2007-06-07,-0.02075901062694996
2007-06-08,-0.017690006319062496
2007-06-11,-0.0660443230208689
2007-06-12,-0.044266688402718725
2007-06-13,0.05622249708548406
2007-06-14,-0.03888686621252193
2007-06-15,-0.07576256296021401
2007-06-18,-0.07166350435670232
2007-06-19,-0.01029400869006861
2007-06-20,-0.03601318871791295
2007-06-21,0.026913435097803855
2007-06-22,-0.03890072127012241
2007-06-25,-0.013607739540275776
2007-06-26,0.002525714921171494
2007-06-27,0.009591045252998536
2007-06-28,0.00771693075217856
2007-06-29,-0.008757988810371542
2007-07-02,0.011431196276035576
2007-07-03,0.003022375784625831
2007-07-04,0.006022057874486008
2007-07-05,-0.005355079397344182
2007-07-06,0.04353106683299757
2007-07-09,0.048154027367319746
2007-07-10,0.01555142802311851
2007-07-11,0.009262269511898149
2007-07-12,0.06708401624243841
2007-07-13,0.028850904097618497
2007-07-16,-0.009395639291045987
2007-07-17,-0.00013116657568352933
2007-07-18,-0.01472975702876781
2007-07-19,0.07626196179917796
2007-07-20,-0.048186563632450295
2007-07-23,0.13606324076835147
2007-07-24,0.007420454724377986
2007-07-25,-0.0018072814732895833
2007-07-26,-0.21484861018768617
2007-07-27,-0.025702217267072894
2007-07-30,-0.022963390165665683
2007-07-31,-0.07075332310776761
2007-08-01,0.1327687017340062
2007-08-02,-0.05128319576897988
2007-08-03,-0.027974228659553745
2007-08-06,0.007279590270141413
2007-08-07,-0.02338183312925396
2007-08-08,-0.0841111187322561
2007-08-09,-0.023114073186961195
2007-08-10,0.06495687676640483
2007-08-13,-0.016473002380040496
2007-08-14,0.07239286077742865
2007-08-15,0.07065676898216022
2007-08-16,0.14425046851062498
2007-08-17,-0.09080394427133495
2007-08-20,-0.021487234725558864
2007-08-21,0.055803944543146904
2007-08-22,-0.045352521463743634
2007-08-23,-0.01952893520583929
2007-08-24,-0.03302435198250859
2007-08-27,-0.03947497730223048
2007-08-28,0.034628368053373444
2007-08-29,0.006938878414438204
2007-08-30,0.007762154581863725
2007-08-31,-0.008256839538080415
2007-09-03,-0.019814843584765953
2007-09-04,0.0010599417389423368
2007-09-05,-0.05760711819933566
2007-09-06,0.07903679546190566
2007-09-07,-0.02641549588867105
2007-09-10,0.012817520684541242
2007-09-11,0.11106595025904825
2007-09-12,0.057365542158938174
2007-09-13,0.045702895273140164
2007-09-14,-0.022160360713606386
2007-09-17,-0.05653677521359582
2007-09-18,0.10553471902000516
2007-09-19,0.23212575883599645
2007-09-20,0.014254737234123462
2007-09-21,0.09420504722126513
2007-09-24,0.006186148073632011
2007-09-25,-0.0027416505712224964
2007-09-26,0.08976467329003865
2007-09-27,0.04296068029800547
2007-09-28,0.010924939666030276
2007-10-01,0.08925338906841057
2007-10-02,-0.06768257580795864
2007-10-03,0.0007115922551056539
2007-10-04,0.03910024724172415
2007-10-05,0.1494870803004611
2007-10-08,-0.041886688268357494
2007-10-09,0.06550228351634622
2007-10-10,-0.028567604495266064
2007-10-11,0.11243649928135316
2007-10-12,-0.07472698203209313
2007-10-15,-0.1285662987665903
2007-10-16,-0.03042543348551441
2007-10-17,-0.017846023560525656
2007-10-18,0.05543184698014694
2007-10-19,-0.02392625460421869
2007-10-22,-0.022531001764082847
2007-10-23,0.10159368868261079
2007-10-24,0.036153111937190965
2007-10-25,-0.0023196771492015765
2007-10-26,0.02519097954843095
2007-10-29,-0.026753761608520377
2007-10-30,-0.009345544855526137
2007-10-31,0.07304103340795581
2007-11-01,-0.07045797997293421
2007-11-02,-0.008183669938013687
2007-11-05,-0.004808614035347207
2007-11-06,0.07712594942824903
2007-11-07,0.007796828214959741
2007-11-08,-0.03519266943838528
2007-11-09,-0.06771705975938462
2007-11-12,-0.11820043829241197
2007-11-13,0.029469680256385515
2007-11-14,0.02727209554579205
2007-11-15,0.05493704107721003
2007-11-16,0.017886240210852458
2007-11-19,-0.03413072059994955
2007-11-20,0.03645962085927064
2007-11-21,0.09528041019860808
2007-11-22,0.026613627805084042
2007-11-23,0.013484824183351903
2007-11-26,0.011435142474250476
2007-11-27,-0.018465400256148876
2007-11-28,-0.09685381762513373
2007-11-29,-0.052136730293577134
2007-11-30,-0.07521274902246328
2007-12-03,-0.0005252745751682423
2007-12-04,-0.04783889854087132
2007-12-05,0.06924633614184826
2007-12-06,0.024867983474403856
2007-12-07,0.022780955136025488
2007-12-10,0.04481221393209988
2007-12-11,0.005680996512755906
2007-12-12,-0.01715198103845103
2007-12-13,-0.04775717944339948
2007-12-14,-0.060250330277154124
2007-12-17,-0.05090620426960981
2007-12-18,-0.030503556065678908
2007-12-19,0.03379028330634295
2007-12-20,0.0588547574938951
2007-12-21,-0.00899588595245389
2007-12-24,0.0028455619354961566
2007-12-25,-0.02973095083759166
2007-12-26,0.018466651163370207
2007-12-27,-0.011098066408280684
2007-12-28,-0.04857088271383815
2007-12-31,-0.03915385620812827
2008-01-01,0.008386798204204782
2008-01-02,-0.009332070720113089
2008-01-03,0.0062951256139615105
2008-01-04,-0.02600687374120112
2008-01-07,-0.01734826509681132
2008-01-08,0.045230869127979606
2008-01-09,-0.019952363417589658
2008-01-10,0.06411805791120839
2008-01-11,0.09022499625528047
2008-01-14,0.059343426094966394
2008-01-15,-0.07615555273968477
2008-01-16,-0.15566004274407105
2008-01-17,-0.031215201225514192
2008-01-18,-0.016089192552231225
2008-01-21,0.04579295655853023
2008-01-22,-0.07037709435797024
2008-01-23,0.010912457120627165
2008-01-24,-0.09130429539458808
2008-01-25,-0.02862873917183466
2008-01-28,0.032578791309836874
2008-01-29,-0.042475740132613043
2008-01-30,0.01371184764376188
2008-01-31,0.00911365453695215
2008-02-01,0.021371383992060573
2008-02-04,0.031830858755326874
2008-02-05,-0.07880094342838662
2008-02-06,0.0903061052308719
2008-02-07,-0.027258009797616407
2008-02-08,-0.01992372686742208
2008-02-11,0.00541925287798639
2008-02-12,0.008079740267651436
2008-02-13,0.0022412306671731
2008-02-14,-0.039207754982656585
2008-02-15,-0.00026065424420361645
2008-02-18,0.05840021019890907
2008-02-19,0.012675307101656458
2008-02-20,0.023468266169125174
2008-02-21,0.020834566281411546
2008-02-22,0.028563976113098886
2008-02-25,-0.020567099819050246
2008-02-26,0.0034437902972325254
2008-02-27,0.10466247868254805
2008-02-28,0.03857317989552706
2008-02-29,-0.15908066246059893
2008-03-03,0.0814230765320887
2008-03-04,-0.13481062279601427
2008-03-05,0.02889882749258322
2008-03-06,-0.04169140411723375
2008-03-07,0.02876177958770748
2008-03-10,0.06621273130183333
2008-03-11,0.07727599885402128
2008-03-12,-0.030342114871878358
2008-03-13,0.027757148546588565
2008-03-14,0.047712564607580304
2008-03-17,0.16561102068755162
2008-03-18,0.005743013547279136
2008-03-19,-0.07445819154552805
2008-03-20,-0.021984202913279717
2008-03-21,-0.02706563085977001
2008-03-24,0.003880138966656437
2008-03-25,-0.08125788195229434
2008-03-26,0.03647611994959206
2008-03-27,0.0041893361641516256
2008-03-28,-0.02011547066160202
2008-03-31,0.013480836719916792
2008-04-01,-0.009292395702040952
2008-04-02,0.01522823048938927
2008-04-03,0.028574770352082564
2008-04-04,-0.02758977706827217
2008-04-07,0.05363410046100191
2008-04-08,0.00062558183571783
2008-04-09,0.0019139197719049502
2008-04-10,0.03921892196989897
2008-04-11,-0.01640180850478444
2008-04-14,0.014866518915689337
2008-04-15,-0.03721975222124775
2008-04-16,0.0563677579188568
2008-04-17,0.04917800094969438
2008-04-18,0.04648946117667668
2008-04-21,-0.02315939643720924
2008-04-22,0.10307805502801468
2008-04-23,-0.02837464827742102
2008-04-24,0.019533470220859495
2008-04-25,0.06882149231599007
2008-04-28,0.03293962202332063
2008-04-29,-0.035287736981326985
2008-04-30,0.006110534231391396
2008-05-01,0.03475034105287599
2008-05-02,0.03882911391238003
2008-05-05,-0.02552989279921388
2008-05-06,0.01763662479710564
2008-05-07,-0.10439587527008884
2008-05-08,0.056894516872047406
2008-05-09,-0.07840503087546821
2008-05-12,0.06887615671147554
2008-05-13,0.044256162568197345
2008-05-14,0.034988677585760755
2008-05-15,0.049716212125541163
2008-05-16,0.02723188993952822
2008-05-19,0.022290093809481784
2008-05-20,-0.09688744104739644
2008-05-21,-0.026484487116876967
2008-05-22,0.03632947405100627
2008-05-23,0.003993120374933218
2008-05-26,0.028633640311654218
2008-05-27,0.01680807777223433
2008-05-28,0.04309433728130778
2008-05-29,0.0020065800545627692
2008-05-30,0.04101998867232971
2008-06-02,-0.0632052843921267
2008-06-03,0.05117238610226491
2008-06-04,-0.03229168441536831
2008-06-05,0.014045337801430934
2008-06-06,-0.0374375425930838
2008-06-09,0.04943771120506114
2008-06-10,-0.037915686781061345
2008-06-11,-0.028732210353435407
2008-06-12,-0.005008789619845174
2008-06-13,-0.013485459925220829
2008-06-16,0.06714062447758057
2008-06-17,0.034275237015716414
2008-06-18,-0.027631152212788432
2008-06-19,-0.0182506182755841
2008-06-20,0.012329402362567996
2008-06-23,-0.11076189429242295
2008-06-24,0.011577182097752662
2008-06-25,0.05498758071111055
2008-06-26,-0.03611430086360098
2008-06-27,0.005020756542829039
2008-06-30,0.01588243213295174
2008-07-01,-0.12867687276247172
2008-07-02,0.0314384890882484
2008-07-03,-0.032282338312960734
2008-07-04,0.01177916041675128
2008-07-07,0.023579137423828996
2008-07-08,-0.012914947677083753
2008-07-09,0.04356648824503327
2008-07-10,-0.050309730868403076
2008-07-11,-0.043420277917623935
2008-07-14,0.08518311844071128
2008-07-15,-0.04870173405187279
2008-07-16,0.04766373180416518
2008-07-17,0.1258421389772635
2008-07-18,-0.01830477423640771
2008-07-21,0.043453301531922846
2008-07-22,0.021139485801910208
2008-07-23,0.0737255413140086
2008-07-24,-0.03821753986530563
2008-07-25,0.0530614098014794
2008-07-28,-0.022698111837309895
2008-07-29,0.10617191962610223
2008-07-30,0.1292027860207371
2008-07-31,0.0236602994268487
2008-08-01,0.09091982548965566
2008-08-04,0.05139374783458996
2008-08-05,-0.028974798576958144
2008-08-06,-0.04976062370555072
2008-08-07,-0.05282708548397633
2008-08-08,-0.06550953404328086
2008-08-11,-0.028543091218200596
2008-08-12,-0.10278167234352707
2008-08-13,0.07082232341902621
2008-08-14,0.09618123580742863
2008-08-15,0.07985699938031196
2008-08-18,-0.12651224893875707
2008-08-19,-0.0036545782374844266
2008-08-20,-0.04700324696744555
2008-08-21,-0.047000691295678215
2008-08-22,0.03258372190158539
2008-08-25,0.026785901104041623
2008-08-26,0.0721298121182353
2008-08-27,0.02224653522837479
2008-08-28,0.03126476207402841
2008-08-29,-0.014820022945977757
2008-09-01,0.01562565655943235
2008-09-02,-0.03982875061409063
2008-09-03,0.06470119045766493
2008-09-04,0.09481614137471377
2008-09-05,0.02375978816382005
2008-09-08,-0.01905329666060437
2008-09-09,-0.06501387105925079
2008-09-10,-0.04971934754485978
2008-09-11,0.041247508120186425
2008-09-12,-0.17232750343742928
2008-09-15,0.08088528033253248
2008-09-16,0.13892062817021464
2008-09-17,-0.1254165824852823
2008-09-18,0.07897032527125049
2008-09-19,-0.11840672792768966
2008-09-22,-0.04791079064630713
2008-09-23,0.016398763123389313
2008-09-24,0.00844976127002757
2008-09-25,0.050393719494344257
2008-09-26,-0.02571903055507771
2008-09-29,-0.0022909826218221584
2008-09-30,0.0012748698828802755
2008-10-01,-0.02227607059979117
2008-10-02,0.18032857866249646
2008-10-03,-0.0022012029486581618
2008-10-06,0.30240920722527165
2008-10-07,0.04866866966028888
2008-10-08,0.28641910053415115
2008-10-09,0.0855410141504222
2008-10-10,-0.06997182279242893
2008-10-13,-0.28702027977819694
2008-10-14,-0.2504218566311952
2008-10-15,0.3644796814601038
2008-10-16,0.4425316049625482
2008-10-17,-0.23682531352711017
2008-10-20,0.015320007270333603
2008-10-21,0.3620229218543262
2008-10-22,0.3138413227884349
2008-10-23,0.09957581297971191
2008-10-24,0.08758756122493234
2008-10-27,0.11448343696200494
2008-10-28,-0.18550810333010967
2008-10-29,-0.3013493167268486
2008-10-30,-0.3226783463991722
2008-10-31,0.039708836367103734
2008-11-03,-0.18978125616077884
2008-11-04,0.3924550145279576
2008-11-05,-0.12385790310204618
2008-11-06,-0.45913126314948544
2008-11-07,0.1887594254069119
2008-11-10,0.0619914658303409
2008-11-11,-0.30801597374984474
2008-11-12,-0.25260070638220616
2008-11-13,-0.13622552904199692
2008-11-14,-0.02667073211542316
2008-11-17,0.12195613673070377
2008-11-18,0.1787203723831062
2008-11-19,-0.04778626256480596
2008-11-20,0.15325786003596104
2008-11-21,0.005787849387604221
2008-11-24,-0.11119626747409468
2008-11-25,-0.06762489109327516
2008-11-26,-0.1255191130686117
2008-11-27,-0.0450674884606352
2008-11-28,-0.06759327574067883
2008-12-01,-0.26916076172002384
2008-12-02,-0.01343969219540109
2008-12-03,0.07653520804348352
2008-12-04,-0.03481865142017102
2008-12-05,-0.1198635797841493
2008-12-08,0.10625576983945517
2008-12-09,0.05298797858286865
2008-12-10,0.0973561733403426
2008-12-11,0.09101246713993325
2008-12-12,-0.13067621766303625
2008-12-15,0.19857951746924485
2008-12-16,0.3240114976950982
2008-12-17,0.30324186187351004
2008-12-18,0.07204661453570936
2008-12-19,-0.10649408971218456
2008-12-22,-0.2256039823900025
2008-12-23,0.026126915584465005
2008-12-24,0.043616903841142085
2008-12-25,-0.013722770013545386
2008-12-26,-0.08386503328766197
2008-12-29,0.01780374239680868
2008-12-30,0.11389159376893175
2008-12-31,-0.010188700712217155
2009-01-01,0.007212760547660837
2009-01-02,0.04652321061397988
2009-01-05,0.01826746257472997
2009-01-06,-0.055911544002694144
2009-01-07,-0.09811071246471469
2009-01-08,0.02283770162368722
2009-01-09,0.0769373398581158
2009-01-12,-0.047262621881732476
2009-01-13,-0.054420714315102675
2009-01-14,-0.13362461511363635
2009-01-15,0.24620579183116995
2009-01-16,-0.01524181393535531
2009-01-19,0.11862625040537787
2009-01-20,0.0426050015339318
2009-01-21,-0.046820180901519376
2009-01-22,0.07216608416850362
2009-01-23,0.12764872261405524
2009-01-26,-0.07168510418560949
2009-01-27,-0.018832300075229933
2009-01-28,-0.06112545902901778
2009-01-29,0.061261217580602156
2009-01-30,0.05144162422129512
2009-02-02,0.06311253272213077
2009-02-03,0.22004866493591455
2009-02-04,-0.09334175232175271
2009-02-05,-0.08225940576715585
2009-02-06,0.09786798139811316
2009-02-09,-0.12077099064816035
2009-02-10,0.031469705939055875
2009-02-11,-0.009233197903901156
2009-02-12,-0.022756000593602582
2009-02-13,0.11505914493822314
2009-02-16,0.23158341768881022
2009-02-17,0.014314454107574556
2009-02-18,-0.16931585378122208
2009-02-19,-0.00792652904493217
2009-02-20,0.047209006668802546
2009-02-23,-0.22477329592064882
2009-02-24,-0.006503709914980663
2009-02-25,0.09082865046505981
2009-02-26,-0.09224078268220764
2009-02-27,-0.021300368077924757
2009-03-02,0.15272791675572855
2009-03-03,-0.03855818323535531
2009-03-04,-0.10165281165202161
2009-03-05,0.1474552485364667
2009-03-06,-0.076617473831223
2009-03-09,-0.036286130163380614
2009-03-10,-0.021649466419600697
2009-03-11,-0.09518763691056002
2009-03-12,0.0498972394164966
2009-03-13,0.04531094996910723
2009-03-16,0.26318612662751345
2009-03-17,0.004097007578523897
2009-03-18,0.08389687213904022
2009-03-19,0.29086425399781524
2009-03-20,-0.02164149240756861
2009-03-23,0.1934625237486026
2009-03-24,0.031059073589373577
2009-03-25,-0.08972038448101183
2009-03-26,0.047396282377608075
2009-03-27,-0.2302265676327669
2009-03-30,-0.3337089177242879
2009-03-31,0.11374987066062436
2009-04-01,0.011199143663798442
2009-04-02,0.08327482672163869
2009-04-03,0.12803869851506391
2009-04-06,-0.02456307208249229
2009-04-07,0.00929229783140657
2009-04-08,0.08786299825891875
2009-04-09,0.17029309889815747
2009-04-10,0.03758649606768059
2009-04-13,0.15018974443047658
2009-04-14,-0.06484765304392753
2009-04-15,0.03982437842199664
2009-04-16,0.12327284000930519
2009-04-17,-0.01198701496602074
2009-04-20,-0.32809039554378133
2009-04-21,0.14084885843715766
2009-04-22,0.04183425509550386
2009-04-23,0.015351947213579426
2009-04-24,-0.0404021171317001
2009-04-27,-0.05682731656878376
2009-04-28,-0.028442795907615254
2009-04-29,-0.16374009595114428
2009-04-30,0.07236968632555052
2009-05-01,-0.020424006680705032
2009-05-04,0.07918985409759792
2009-05-05,0.018886254262487565
2009-05-06,0.0627072526137507
2009-05-07,0.052966435611396606
2009-05-08,0.117869967201512
2009-05-11,-0.05593294199153179
2009-05-12,-0.05857054648928721
2009-05-13,-0.0575092724155138
2009-05-14,0.011004848159480178
2009-05-15,-0.02525195230533147
2009-05-18,0.024009358674621242
2009-05-19,-0.03339117060722361
2009-05-20,-0.047501679235150265
2009-05-21,0.031958945045623
2009-05-22,0.014482764181620086
2009-05-25,0.0006509052754033466
2009-05-26,0.03592608740237342
2009-05-27,-0.039423868846252576
2009-05-28,0.10976435762399024
2009-05-29,-0.016501605708804434
2009-06-01,-0.11196869814302453
2009-06-02,0.08999238432771949
2009-06-03,0.11514995115933759
2009-06-04,0.025610432185220886
2009-06-05,-0.00969533627317273
2009-06-08,-0.018622865822771305
2009-06-09,-0.0841789296455429
2009-06-10,-0.06448331865853128
2009-06-11,0.0017969096257999433
2009-06-12,0.0179198092425278
2009-06-15,-0.03436561331317964
2009-06-16,-0.07352296335140349
2009-06-17,0.01797806794745297
2009-06-18,-0.06034845134899569
2009-06-19,-0.025260793730498995
2009-06-22,0.11880850424700051
2009-06-23,0.03082201953758495
2009-06-24,-0.03477092402978476
2009-06-25,0.0067105070934461416
2009-06-26,-0.07468911973511091
2009-06-29,-0.007874221568546214
2009-06-30,-0.03261020301213412
2009-07-01,0.011132634188854053
2009-07-02,-0.03380636267624443
2009-07-03,-0.004113355501068318
2009-07-06,0.0029819490570010976
2009-07-07,-0.05448292058970775
2009-07-08,0.09474790007793968
2009-07-09,-0.03516705493200606
2009-07-10,0.03770461706304465
2009-07-13,0.08312997995271319
2009-07-14,-0.09489254912562826
2009-07-15,-0.12292433908158612
2009-07-16,0.009771659916352782
2009-07-17,-0.054817347289023224
2009-07-20,0.003639160961247279
2009-07-21,0.018689690344894847
2009-07-22,-0.00391734333597924
2009-07-23,0.008167191043329327
2009-07-24,0.005957427680400813
2009-07-27,0.036243034739023884
2009-07-28,-0.011720759818439461
2009-07-29,-0.019288655414786707
2009-07-30,0.02552117039085585
2009-07-31,0.04058322284409123
2009-08-03,0.06280679586134638
2009-08-04,-0.019948227202891664
2009-08-05,-0.02117932711366314
2009-08-06,-0.08742358656749015
2009-08-07,0.027224543242753068
2009-08-10,-0.005471235397126964
2009-08-11,0.058858955868259163
2009-08-12,-0.009273563415131013
2009-08-13,-0.02304995750787707
2009-08-14,0.0022704352843276425
2009-08-17,0.18622428797255358
2009-08-18,-0.07555846369152683
2009-08-19,-0.020071818418792967
2009-08-20,-0.057829983182704
2009-08-21,-0.08349537765520262
2009-08-24,-0.07121855090815228
2009-08-25,0.0007618176869701972
2009-08-26,0.016886942287028098
2009-08-27,-0.002874138855358481
2009-08-28,-0.03299998542509402
2009-08-31,0.05614967359982632
2009-09-01,0.04784668041417829
2009-09-02,0.021622994357093236
2009-09-03,-0.0683032320849919
2009-09-04,-0.08306630973190851
2009-09-07,-0.023852547663801897
2009-09-08,-0.05084690015008658
2009-09-09,0.00842347536718629
2009-09-10,0.051386610838129454
2009-09-11,-0.04064923694540265
2009-09-14,0.0513959460474598
2009-09-15,-0.03125019900357964
2009-09-16,-0.04833231002374114
2009-09-17,0.013088953309531645
2009-09-18,-0.0012293698344000494
2009-09-21,-0.004501999063987966
2009-09-22,0.05528418677799783
2009-09-23,0.004733325958564797
2009-09-24,-0.005903752273872514
2009-09-25,0.037814674093579484
2009-09-28,-0.007339641404414147
2009-09-29,0.033637640641126315
2009-09-30,0.011702065117041905
2009-10-01,0.02726478162981808
2009-10-02,0.007333756065442315
2009-10-05,0.03650265653846237
2009-10-06,0.004460686339545512
2009-10-07,0.10513558726460612
2009-10-08,0.06823989348967288
2009-10-09,0.028697070579030766
2009-10-12,0.0028101956433469414
2009-10-13,0.11115293202280457
2009-10-14,0.03829444161948187
2009-10-15,-0.08493830641506149
2009-10-16,-0.031164509839167107
2009-10-19,-0.05006584191597127
2009-10-20,-0.12139871870114319
2009-10-21,0.10140508824414718
2009-10-22,0.005010129518429924
2009-10-23,-0.08848116899968486
2009-10-26,-0.029590392494699403
2009-10-27,0.029615404169512013
2009-10-28,0.14399531892273956
2009-10-29,-0.11602460329896153
2009-10-30,0.07558174644875132
2009-11-02,0.016993508849679657
2009-11-03,0.02896323755555546
2009-11-04,-0.11384150559075129
2009-11-05,-0.024814557538097984
2009-11-06,-0.07417735603512043
2009-11-09,-0.06499152694658933
2009-11-10,-0.027989321435742648
2009-11-11,-0.0393112041425652
2009-11-12,-0.036786212264091435
2009-11-13,0.0398454919606238
2009-11-16,0.03472039211695385
2009-11-17,-0.045132174460656274
2009-11-18,-0.004831138123220164
2009-11-19,-0.02107870018088417
2009-11-20,-0.041081613979255194
2009-11-23,0.0882282148413245
2009-11-24,0.01967256211274209
2009-11-25,0.009403365824132499
2009-11-26,-0.03491359539539399
2009-11-27,0.01750391763053375
2009-11-30,-0.03055945536495705
2009-12-01,-0.06470211046613061
2009-12-02,-0.012414099806992923
2009-12-03,-0.021435753778251458
2009-12-04,-0.0785570305879825
2009-12-07,0.04619098500529162
2009-12-08,-0.02120022676363519
2009-12-09,-0.06100087504966534
2009-12-10,-0.048575376025097955
2009-12-11,0.012596481864640558
2009-12-14,-0.026835437960296214
2009-12-15,0.11889011582066167
2009-12-16,-0.025053898431709395
2009-12-17,0.06334230602396805
2009-12-18,-0.0054175391035479895
2009-12-21,-0.02092804499817008
2009-12-22,0.027970347089363686
2009-12-23,-0.05110746601729119
2009-12-24,-0.13066980402131967
2009-12-25,-0.010515453195037652
2009-12-28,-0.02267217757784527
2009-12-29,-0.011891123959197399
2009-12-30,0.006310280055995736
2009-12-31,-0.006514160167251662
2010-01-01,-0.0021027375071038966
2010-01-04,-0.004634321811925682
2010-01-05,-0.07560932790628924
2010-01-06,-0.03683167588977877
2010-01-07,-0.06955044422089389
2010-01-08,0.09029167574515483
2010-01-11,-0.0263167966841492
2010-01-12,-0.056803799512039066
2010-01-13,0.0014381752782096887
2010-01-14,0.005603796481903837
2010-01-15,0.006597152598296331
2010-01-18,0.015261159757296874
2010-01-19,0.0044469304271141825
2010-01-20,-0.02915961154040316
2010-01-21,-0.029017696745243536
2010-01-22,-0.0035451544812933958
2010-01-25,0.04438515814609974
2010-01-26,0.04468022892965507
2010-01-27,0.10942813263749401
2010-01-28,-0.030060908573913823
2010-01-29,-0.04890298981318803
2010-02-01,-0.03731262102821348
2010-02-02,-0.07401826857435356
2010-02-03,0.002685892107648943
2010-02-04,0.15851709200415318
2010-02-05,0.022928983267150524
2010-02-08,0.004879091107843029
2010-02-09,-0.09374450628300834
2010-02-10,-0.06678915143071516
2010-02-11,-0.10524875628332994
2010-02-12,-0.045612779690712035
2010-02-15,-0.0071221326924085565
2010-02-16,0.004863792836146954
2010-02-17,0.035493898450097656
2010-02-18,0.04569381768036833
2010-02-19,0.012268867003483643
2010-02-22,-0.039757403824467435
2010-02-23,-0.06245242811595046
2010-02-24,0.012744741271825287
2010-02-25,0.003494544439583371
2010-02-26,0.04289921802341602
2010-03-01,0.025550579222423958
2010-03-02,0.008404947657805261
2010-03-03,0.028363419529648305
2010-03-04,0.01738385411464765
2010-03-05,0.0654069679720655
2010-03-08,-0.010720930715524287
2010-03-09,0.027808230455899086
2010-03-10,0.0034831400622195078
2010-03-11,0.005074525905008372
2010-03-12,0.03989716401229883
2010-03-15,-0.018061143324629575
2010-03-16,0.02539877422185616
2010-03-17,0.055172272983312454
2010-03-18,-0.03931897456635139
2010-03-19,-0.04474698926524529
2010-03-22,0.05479676972131897
2010-03-23,0.005968140677857041
2010-03-24,-0.01991306954349742
2010-03-25,-0.0208424848902469
2010-03-26,0.02839407123068717
2010-03-29,-0.02796440219865333
2010-03-30,-0.012856260544681395
2010-03-31,-0.010273556558674811
2010-04-01,-0.030039014266743817
2010-04-02,0.006405852957122021
2010-04-05,0.011217792615262075
2010-04-06,0.022182664719672705
2010-04-07,-0.04390469134525166
2010-04-08,0.026093101403267684
2010-04-09,0.03814015012631303
2010-04-12,0.0016025141496003783
2010-04-13,-0.037125814451990695
2010-04-14,-0.005336838459504984
2010-04-15,0.0010803124653193117
2010-04-16,-0.07063906205958365
2010-04-19,0.0002715496722375781
2010-04-20,0.03211463996869978
2010-04-21,-0.010469301605742283
2010-04-22,-0.01093462775501533
2010-04-23,0.004479207810872559
2010-04-26,0.00831245615648956
2010-04-27,0.012080562337362809
2010-04-28,0.006587186178882943
2010-04-29,-0.07414009002612128
2010-04-30,0.036829857317611375
2010-05-03,0.06609754032368684
2010-05-04,0.10105576354702875
2010-05-05,0.08533866159389122
2010-05-06,0.05862583273453764
2010-05-07,-0.03333053067447064
2010-05-10,-0.22598334411770804
2010-05-11,0.02188545681956139
2010-05-12,-0.05125566605483531
2010-05-13,-0.049411900136833435
2010-05-14,0.099641213484706
2010-05-17,0.08189042015825136
2010-05-18,-0.028984463019238016
2010-05-19,0.13229948532202562
2010-05-20,0.07683868547890188
2010-05-21,0.0003890595068122907
2010-05-24,-0.11108451914043413
2010-05-25,0.30569813007349167
2010-05-26,-0.1375662833575119
2010-05-27,-0.19778403809934442
2010-05-28,-0.13071297082336897
2010-05-31,0.0035079197148185494
2010-06-01,0.14286226613127306
2010-06-02,0.07754164886831365
2010-06-03,-0.06822680483188437
2010-06-04,0.0040878442601951556
