,Spot_Incl_Signals
2003-11-27,118.23275928754883
2003-11-28,118.21525277481108
2003-12-01,118.47998261947143
2003-12-02,118.5701007231556
2003-12-03,118.66152289773676
2003-12-04,118.54893739014346
2003-12-05,118.55198093253516
2003-12-08,118.39656715057174
2003-12-09,118.41727756124737
2003-12-10,118.18139177748229
2003-12-11,118.22192237674919
2003-12-12,118.15106546091906
2003-12-15,118.24439584730219
2003-12-16,118.1387379473337
2003-12-17,117.96317978617193
2003-12-18,117.9490470955279
2003-12-19,117.92240929659573
2003-12-22,117.80752790154853
2003-12-23,117.82533612439283
2003-12-24,117.88162624405784
2003-12-25,117.90951496051169
2003-12-26,117.90913602454278
2003-12-29,118.11573397301072
2003-12-30,118.16069148244411
2003-12-31,118.14275171242008
2004-01-01,118.08083673332422
2004-01-02,118.30594084946732
2004-01-05,118.77936432173216
2004-01-06,118.70628604271116
2004-01-07,118.6426996066319
2004-01-08,118.67931627520365
2004-01-09,118.74556385308745
2004-01-12,118.72666309952113
2004-01-13,118.65687171354188
2004-01-14,118.59943748482519
2004-01-15,118.66873412481787
2004-01-16,118.48584012612773
2004-01-19,118.45945536875601
2004-01-20,118.58581300217712
2004-01-21,118.44249610120706
2004-01-22,118.3184059438081
2004-01-23,118.37002545788545
2004-01-26,118.46776179645997
2004-01-27,118.36739585685636
2004-01-28,118.35853588107784
2004-01-29,118.36498009101463
2004-01-30,118.35454095610912
2004-02-02,118.39024108563957
2004-02-03,118.49859022654492
2004-02-04,118.57617751160674
2004-02-05,118.65553403256973
2004-02-06,118.61054869708029
2004-02-09,118.48045713791072
2004-02-10,118.47147078297553
2004-02-11,118.60346547469808
2004-02-12,118.73693353589576
2004-02-13,118.74107343771506
2004-02-16,118.65953588524619
2004-02-17,118.80405984787863
2004-02-18,118.7861586632298
2004-02-19,118.57773265999569
2004-02-20,118.46667326419957
2004-02-23,118.56632486979697
2004-02-24,118.61333493407126
2004-02-25,118.35251496808097
2004-02-26,118.36465849176757
2004-02-27,118.52006302670132
2004-03-01,118.555346332768
2004-03-02,118.31049540763325
2004-03-03,118.20869546613396
2004-03-04,118.20370180577177
2004-03-05,118.274746419452
2004-03-08,118.21766024210955
2004-03-09,118.14650376891935
2004-03-10,118.04531613266039
2004-03-11,117.98142586653583
2004-03-12,117.87830277156574
2004-03-15,117.97575059427477
2004-03-16,117.92777512102937
2004-03-17,117.88985676114135
2004-03-18,117.90539988434294
2004-03-19,117.9237629915102
2004-03-22,117.94246448632471
2004-03-23,117.91912783180885
2004-03-24,117.79638801745045
2004-03-25,117.69797075684268
2004-03-26,117.69695151744885
2004-03-29,117.85820292785175
2004-03-30,117.9305925551384
2004-03-31,117.95013679489992
2004-04-01,117.98038670358345
2004-04-02,117.88063770959808
2004-04-05,117.85279402211857
2004-04-06,117.89923759750843
2004-04-07,117.90996402302778
2004-04-08,117.8411996597054
2004-04-09,117.92426512701562
2004-04-12,117.92155058794035
2004-04-13,117.77950181313254
2004-04-14,117.74652641945781
2004-04-15,117.65963641666433
2004-04-16,117.63527070813808
2004-04-19,117.53756065113411
2004-04-20,117.58650952966445
2004-04-21,117.64323026809701
2004-04-22,117.77584921437959
2004-04-23,117.6745760483242
2004-04-26,117.68178077128599
2004-04-27,117.71065645085434
2004-04-28,117.73703927521721
2004-04-29,117.7229359429061
2004-04-30,117.66798204875859
2004-05-03,117.78730648350718
2004-05-04,117.80184979827293
2004-05-05,117.69736060448224
2004-05-06,117.74645534471493
2004-05-07,117.88431195318628
2004-05-10,118.28150109305096
2004-05-11,118.27572995531249
2004-05-12,118.22664001577996
2004-05-13,118.37794353299125
2004-05-14,118.45806922717713
2004-05-17,118.38707954901123
2004-05-18,118.35688751102472
2004-05-19,118.31782632028666
2004-05-20,118.30456091778048
2004-05-21,118.37412589535796
2004-05-24,118.47981463694724
2004-05-25,118.63458781176085
2004-05-26,118.63381699933822
2004-05-27,118.68756022400103
2004-05-28,118.77684068739984
2004-05-31,118.83634371516834
2004-06-01,118.89854378295267
2004-06-02,118.86774729178829
2004-06-03,118.90317985885416
2004-06-04,119.05060459798264
2004-06-07,119.05743962558017
2004-06-08,118.9382075121674
2004-06-09,118.76826960911967
2004-06-10,118.9000953398501
2004-06-11,118.85435142422014
2004-06-14,118.71413556319763
2004-06-15,118.8751409844072
2004-06-16,118.82358057163181
2004-06-17,118.81980696288115
2004-06-18,118.81200744274572
2004-06-21,118.94582209664249
2004-06-22,119.01278148153531
2004-06-23,119.0293805403482
2004-06-24,118.91890379703304
2004-06-25,118.95179430481231
2004-06-28,119.01099888701522
2004-06-29,118.89104280259357
2004-06-30,118.9665386901083
2004-07-01,119.09187160497466
2004-07-02,119.20913938990944
2004-07-05,119.23675407230601
2004-07-06,119.1816826606005
2004-07-07,119.3546710034519
2004-07-08,119.43917443971954
2004-07-09,119.36235589762045
2004-07-12,119.51960452616885
2004-07-13,119.437955400395
2004-07-14,119.52793660605435
2004-07-15,119.3893050683959
2004-07-16,119.737345421735
2004-07-19,119.75993255260849
2004-07-20,119.67066876936215
2004-07-21,119.26483611592298
2004-07-22,119.32447799711188
2004-07-23,119.16753277913735
2004-07-26,119.14900718975584
2004-07-27,119.1738106636769
2004-07-28,119.25296458033026
2004-07-29,119.28633155782009
2004-07-30,119.27942923452973
2004-08-02,119.28891590051352
2004-08-03,119.40684334099471
2004-08-04,119.41183219560683
2004-08-05,119.44222468874122
2004-08-06,119.49043860109938
2004-08-09,119.48735924033689
2004-08-10,119.51881960836211
2004-08-11,119.35774861606244
2004-08-12,119.06493105094164
2004-08-13,119.10335095068925
2004-08-16,119.1285509028012
2004-08-17,119.24869000472653
2004-08-18,119.20869483621976
2004-08-19,119.25912938639856
2004-08-20,119.19102066020541
2004-08-23,119.18187272964562
2004-08-24,119.17754249728405
2004-08-25,119.25399341268178
2004-08-26,119.3203277274832
2004-08-27,119.28459491357607
2004-08-30,119.39233702486617
2004-08-31,119.4850772442735
2004-09-01,119.49600977579034
2004-09-02,119.36863742762085
2004-09-03,119.29135687731056
2004-09-06,119.32568789477814
2004-09-07,119.41842545962166
2004-09-08,119.48273120871566
2004-09-09,119.46947169677283
2004-09-10,119.45327950350831
2004-09-13,119.45606923545165
2004-09-14,119.5511992502552
2004-09-15,119.45314828231436
2004-09-16,119.52197564308433
2004-09-17,119.45411606616088
2004-09-20,119.48027727598028
2004-09-21,119.4519313786542
2004-09-22,119.40172151226444
2004-09-23,119.50787915023312
2004-09-24,119.52255246627664
2004-09-27,119.48241577205289
2004-09-28,119.46665424270732
2004-09-29,119.43486836323699
2004-09-30,119.3831242972501
2004-10-01,119.39335617090717
2004-10-04,119.38875326501044
2004-10-05,119.35477341556818
2004-10-06,119.33493470045914
2004-10-07,119.29256571137346
2004-10-08,119.38525121931134
2004-10-11,119.36016236520163
2004-10-12,119.39566103814816
2004-10-13,119.37241588024
2004-10-14,119.22562385195239
2004-10-15,119.178277997156
2004-10-18,119.25509444411234
2004-10-19,119.29271437964563
2004-10-20,119.2275342711087
2004-10-21,119.37377357488366
2004-10-22,119.47418290140294
2004-10-25,119.4078279164182
2004-10-26,119.27316533642927
2004-10-27,119.42293888846378
2004-10-28,119.49043122659198
2004-10-29,119.4852363749671
2004-11-01,119.51565994985683
2004-11-02,119.44892882494165
2004-11-03,119.604916727171
2004-11-04,119.6214894638081
2004-11-05,119.72465104878908
2004-11-08,119.5620390846286
2004-11-09,119.66421617920892
2004-11-10,119.53988912141179
2004-11-11,119.57508100464872
2004-11-12,119.75231824410564
2004-11-15,119.84458763371309
2004-11-16,119.88314817584377
2004-11-17,120.17782504900084
2004-11-18,120.10924469402545
2004-11-19,120.15029733512438
2004-11-22,120.30454880916598
2004-11-23,120.44097245586548
2004-11-24,120.48921419688473
2004-11-25,120.65203105493363
2004-11-26,120.90654335560104
2004-11-29,120.86395614106257
2004-11-30,120.92167726488361
2004-12-01,121.12667695607499
2004-12-02,121.02674042960963
2004-12-03,121.30355960620145
2004-12-06,121.42865528026762
2004-12-07,121.27141155340172
2004-12-08,121.04960864625504
2004-12-09,120.84539809008282
2004-12-10,121.04327691298825
2004-12-13,121.30092981951526
2004-12-14,121.43346160238914
2004-12-15,121.3491654906138
2004-12-16,121.34139093090144
2004-12-17,121.46706534197244
2004-12-20,121.8004717746392
2004-12-21,121.6986360346722
2004-12-22,121.65025587140471
2004-12-23,121.71118123513584
2004-12-24,121.81240644932889
2004-12-27,121.92780520432365
2004-12-28,121.77790727515173
2004-12-29,121.67786106781564
2004-12-30,121.87676924163921
2004-12-31,121.87290286249738
2005-01-03,121.78923735541704
2005-01-04,121.40066082677355
2005-01-05,121.21095465018186
2005-01-06,121.11055571977353
2005-01-07,121.047057342428
2005-01-10,121.02198136138566
2005-01-11,120.97180657552875
2005-01-12,120.90244369992611
2005-01-13,120.90980069394658
2005-01-14,120.84540019407765
2005-01-17,120.77117003307247
2005-01-18,120.84115819016026
2005-01-19,120.84550280274976
2005-01-20,120.77258796439816
2005-01-21,120.75166955416684
2005-01-24,120.78530032552294
2005-01-25,120.73217965424709
2005-01-26,120.95630137556795
2005-01-27,120.83718884379645
2005-01-28,120.92182009306761
2005-01-31,120.95836277395965
2005-02-01,120.90187591460176
2005-02-02,120.90294218625108
2005-02-03,120.95362453056126
2005-02-04,120.93432527677325
2005-02-07,120.95256503985817
2005-02-08,120.77379616117383
2005-02-09,120.86418133314416
2005-02-10,120.80477476471303
2005-02-11,120.89062511697912
2005-02-14,120.93795534270649
2005-02-15,120.98264267516949
2005-02-16,120.88092714186088
2005-02-17,121.05925356649165
2005-02-18,121.0185162857778
2005-02-21,121.02650068019041
2005-02-22,121.13175041404912
2005-02-23,121.22284910974598
2005-02-24,121.07105752019486
2005-02-25,121.09075943462442
2005-02-28,121.19345837081462
2005-03-01,121.11392074459782
2005-03-02,120.98533200078627
2005-03-03,120.95867966461236
2005-03-04,121.33213044506797
2005-03-07,121.27268478044213
2005-03-08,121.29010558398751
2005-03-09,121.22108494521142
2005-03-10,120.89120056597667
2005-03-11,121.05939380249164
2005-03-14,120.66326944443378
2005-03-15,120.40854024387238
2005-03-16,120.41512590516008
2005-03-17,120.37631814723197
2005-03-18,120.37682990312092
2005-03-21,120.48295263656294
2005-03-22,120.4838514575002
2005-03-23,120.57015099892948
2005-03-24,120.60518426867554
2005-03-25,120.62871287800812
2005-03-28,120.73305606894398
2005-03-29,120.8409880256571
2005-03-30,120.79661471720759
2005-03-31,120.75009157649541
2005-04-01,120.81236384378157
2005-04-04,120.88996005714348
2005-04-05,120.94261354779141
2005-04-06,121.01427684747378
2005-04-07,120.99671889545697
2005-04-08,121.06474841086394
2005-04-11,121.11405379157127
2005-04-12,120.95907264416832
2005-04-13,121.20255009929662
2005-04-14,120.82952816035002
2005-04-15,120.69141322920935
2005-04-18,120.53044861936476
2005-04-19,120.68615860960684
2005-04-20,120.71438194255389
2005-04-21,120.89217653923048
2005-04-22,120.98610039852817
2005-04-25,121.03146709095866
2005-04-26,120.8627089838863
2005-04-27,120.85894478129975
2005-04-28,120.94129410377826
2005-04-29,121.01272387499317
2005-05-02,120.88842223800665
2005-05-03,120.90123603973755
2005-05-04,121.09324032038884
2005-05-05,121.03317133470306
2005-05-06,120.94144495044628
2005-05-09,120.82278458477202
2005-05-10,120.54040424011367
2005-05-11,120.53967375291879
2005-05-12,120.63964489268932
2005-05-13,120.60495834318453
2005-05-16,120.64309700711611
2005-05-17,120.66086868745967
2005-05-18,120.74161845368583
2005-05-19,120.80607613462325
2005-05-20,120.80433022730989
2005-05-23,120.89519164011435
2005-05-24,120.91396059439089
2005-05-25,121.02776795895002
2005-05-26,121.0517109841407
2005-05-27,121.10833173008162
2005-05-30,121.17977972120728
2005-05-31,121.18850093105047
2005-06-01,121.20239029262969
2005-06-02,121.24289206198495
2005-06-03,121.09196831298763
2005-06-06,120.90077164392294
2005-06-07,120.81935677365605
2005-06-08,120.88960433673257
2005-06-09,120.9819300366504
2005-06-10,121.00288763189737
2005-06-13,120.97145005660381
2005-06-14,120.96134478111837
2005-06-15,120.93351763050049
2005-06-16,120.97815004670484
2005-06-17,120.96610345858952
2005-06-20,121.02041912093372
2005-06-21,121.09598874835157
2005-06-22,121.10712075068483
2005-06-23,121.07748095695814
2005-06-24,121.10997744497497
2005-06-27,121.02070806951889
2005-06-28,121.17984469040701
2005-06-29,121.39155212038807
2005-06-30,121.42591160899532
2005-07-01,121.47225670687779
2005-07-04,121.44991933256631
2005-07-05,121.47461679480024
2005-07-06,121.34621817418426
2005-07-07,121.35981237820205
2005-07-08,121.4867067876359
2005-07-11,121.47155742078576
2005-07-12,121.40355373667965
2005-07-13,121.47626773043649
2005-07-14,121.52241742294679
2005-07-15,121.4738048752787
2005-07-18,121.52524151443383
2005-07-19,121.53373053812264
2005-07-20,121.46431579240554
2005-07-21,121.46792056663651
2005-07-22,121.26402761213367
2005-07-25,121.25374024228368
2005-07-26,121.20373536128062
2005-07-27,121.27256421136089
2005-07-28,121.2398352441063
2005-07-29,121.24238557472478
2005-08-01,121.20717438504215
2005-08-02,121.17586476660755
2005-08-03,121.21963459385871
2005-08-04,121.25952497515657
2005-08-05,121.21928331522703
2005-08-08,121.15337541877001
2005-08-09,121.11159816717843
2005-08-10,121.29639624373283
2005-08-11,121.1224906989537
2005-08-12,120.82193360230517
2005-08-15,121.01228252055392
2005-08-16,121.0444890224628
2005-08-17,121.03247152628771
2005-08-18,121.07002549441162
2005-08-19,121.12362080760751
2005-08-22,121.0769895079332
2005-08-23,121.1759595674199
2005-08-24,121.2995563316115
2005-08-25,121.31761630923049
2005-08-26,121.34575036340993
2005-08-29,121.64726978574531
2005-08-30,121.46981637226435
2005-08-31,121.5611531488264
2005-09-01,121.46552505105316
2005-09-02,121.40423048420895
2005-09-05,121.37136806631109
2005-09-06,121.39510336318916
2005-09-07,121.37859737228057
2005-09-08,121.37662374116984
2005-09-09,121.32585228628375
2005-09-12,121.18644366533299
2005-09-13,121.1019074465878
2005-09-14,121.01859567459549
2005-09-15,121.15639110894031
2005-09-16,121.16342836488049
2005-09-19,121.19885310471112
2005-09-20,121.16514060777634
2005-09-21,121.16720223932208
2005-09-22,121.22417695316098
2005-09-23,121.34754294560754
2005-09-26,121.40292949690087
2005-09-27,121.4189778847046
2005-09-28,121.62504209849278
2005-09-29,121.49223087409214
2005-09-30,121.52219097779769
2005-10-03,121.61846502616619
2005-10-04,121.48112258534981
2005-10-05,121.27792943074898
2005-10-06,121.1886279057121
2005-10-07,121.27324827467879
2005-10-10,121.38021490408956
2005-10-11,121.4071045015666
2005-10-12,121.43541784370557
2005-10-13,121.5065433192392
2005-10-14,121.49576323737256
2005-10-17,121.49045910423028
2005-10-18,121.58985314202829
2005-10-19,121.60178100737737
2005-10-20,121.67264448089296
2005-10-21,121.65700114213854
2005-10-24,121.6256966235292
2005-10-25,121.50475684926352
2005-10-26,121.46877310504856
2005-10-27,121.47261164894029
2005-10-28,121.46245556341911
2005-10-31,121.43600217614214
2005-11-01,121.4245164910944
2005-11-02,121.4310536961087
2005-11-03,121.45242247718663
2005-11-04,121.4950225579414
2005-11-07,121.70556397756587
2005-11-08,121.6657599290098
2005-11-09,121.76033468438612
2005-11-10,121.76977629376277
2005-11-11,121.79565656215827
2005-11-14,121.67099224250799
2005-11-15,121.72534108705808
2005-11-16,121.73173713724324
2005-11-17,121.77061222842366
2005-11-18,121.62115232633329
2005-11-21,121.63493146632949
2005-11-22,121.64176063548165
2005-11-23,121.60744699363943
2005-11-24,121.5814740703555
2005-11-25,121.62659942090826
2005-11-28,121.6695707205213
2005-11-29,121.60311186188292
2005-11-30,121.64040284184217
2005-12-01,121.6222863192307
2005-12-02,121.69374171104472
2005-12-05,121.76286723525536
2005-12-06,121.89711680368437
2005-12-07,121.841667914669
2005-12-08,121.75688391546528
2005-12-09,121.59014562765957
2005-12-12,121.45706361497595
2005-12-13,121.40657774204026
2005-12-14,121.33988445918767
2005-12-15,121.33982932457067
2005-12-16,121.38442352170426
2005-12-19,121.40914466705804
2005-12-20,121.40692127903273
2005-12-21,121.4193344627153
2005-12-22,121.40687223293966
2005-12-23,121.36920193974157
2005-12-26,121.36031644175203
2005-12-27,121.4025317536184
2005-12-28,121.39686227368351
2005-12-29,121.35461482423169
2005-12-30,121.33069125659718
2006-01-02,121.30205521853912
2006-01-03,121.20144119321517
2006-01-04,121.15383610305142
2006-01-05,121.28814293033503
2006-01-06,121.40222454201552
2006-01-09,121.46799484905455
2006-01-10,121.37639263406004
2006-01-11,121.3309116462278
2006-01-12,121.35307906897255
2006-01-13,121.35278422563505
2006-01-16,121.42476816712602
2006-01-17,121.3803274447269
2006-01-18,121.35203837495648
2006-01-19,121.3577011331695
2006-01-20,121.24611310000532
2006-01-23,121.22010805474508
2006-01-24,121.18193513608226
2006-01-25,121.15878692395876
2006-01-26,121.31864023926909
2006-01-27,121.32222703360021
2006-01-30,121.3192083377249
2006-01-31,121.25270096026951
2006-02-01,121.25000560873335
2006-02-02,121.21310480261565
2006-02-03,121.28870433711559
2006-02-06,121.33384039859033
2006-02-07,121.45154828276223
2006-02-08,121.52937761110486
2006-02-09,121.44359162776637
2006-02-10,121.41622166637549
2006-02-13,121.52692827920956
2006-02-14,121.51013305314095
2006-02-15,121.47840970048742
2006-02-16,121.43827874373868
2006-02-17,121.37116350006934
2006-02-20,121.3433714995469
2006-02-21,121.36345444596839
2006-02-22,121.45951497938472
2006-02-23,121.31068028454361
2006-02-24,121.32248440895421
2006-02-27,121.16810772119285
2006-02-28,121.19934974815908
2006-03-01,121.20340745160006
2006-03-02,121.17428115923046
2006-03-03,121.23156762494675
2006-03-06,121.25994533870997
2006-03-07,121.22120588295478
2006-03-08,121.48918891560488
2006-03-09,121.33494860557731
2006-03-10,121.36366156525904
2006-03-13,121.49489738149201
2006-03-14,121.30465581542094
2006-03-15,121.18668279729071
2006-03-16,121.10385935712856
2006-03-17,121.14438184912906
2006-03-20,121.06223801976985
2006-03-21,121.10060533055461
2006-03-22,121.10947855684182
2006-03-23,121.07700375243697
2006-03-24,121.02249550178354
2006-03-27,121.16288357631962
2006-03-28,121.15159369734552
2006-03-29,121.15524195474487
2006-03-30,120.99781066744028
2006-03-31,120.9263273552934
2006-04-03,120.86455320855731
2006-04-04,120.90985265201684
2006-04-05,120.97918746921314
2006-04-06,121.0284519471002
2006-04-07,121.10049597817125
2006-04-10,121.09920634900064
2006-04-11,121.00244317861187
2006-04-12,121.18105017666748
2006-04-13,121.18063737686349
2006-04-14,121.17678091759063
2006-04-17,121.27489345557244
2006-04-18,121.19925855350645
2006-04-19,121.16794179791289
2006-04-20,121.10546224140825
2006-04-21,121.1685430898148
2006-04-24,121.12289502568888
2006-04-25,121.20406791054059
2006-04-26,121.29287489151258
2006-04-27,121.3173750290058
2006-04-28,121.18469001020755
2006-05-01,121.18194281361244
2006-05-02,121.29744581007041
2006-05-03,121.2696676711901
2006-05-04,121.26081836859134
2006-05-05,121.2616854126961
2006-05-08,121.11159046545113
2006-05-09,120.98504148526303
2006-05-10,121.02047042159968
2006-05-11,120.90599602037216
2006-05-12,120.73004696840292
2006-05-15,120.89776709787897
2006-05-16,120.82721046009038
2006-05-17,120.73879357358366
2006-05-18,121.18510254098054
2006-05-19,121.27230779643791
2006-05-22,121.76136012410473
2006-05-23,121.40818017163582
2006-05-24,122.10927175211857
2006-05-25,121.7949957577179
2006-05-26,121.4681541097152
2006-05-29,121.45304213503935
2006-05-30,121.64852172804848
2006-05-31,121.86289056413608
2006-06-01,121.84285685819083
2006-06-02,121.61755813811128
2006-06-05,121.47183966234948
2006-06-06,121.77187323818757
2006-06-07,121.7184376424312
2006-06-08,121.83455586323218
2006-06-09,121.72545581020783
2006-06-12,121.83762069040587
2006-06-13,121.9514367007305
2006-06-14,121.87982987212762
2006-06-15,121.94894516494956
2006-06-16,121.82799658745063
2006-06-19,122.08702049879999
2006-06-20,122.13163622990253
2006-06-21,122.12267062437928
2006-06-22,122.36005316469041
2006-06-23,122.6310056791387
2006-06-26,122.67246334029707
2006-06-27,122.64170966522404
2006-06-28,122.61247202927406
2006-06-29,122.71478396317593
2006-06-30,122.12942021450853
2006-07-03,122.2089772230473
2006-07-04,122.0841750175995
2006-07-05,122.02341888627022
2006-07-06,122.17795757859328
2006-07-07,122.25321426633276
2006-07-10,122.29805654783108
2006-07-11,122.24254405104553
2006-07-12,122.1771606935578
2006-07-13,122.02654604981653
2006-07-14,122.0231608079578
2006-07-17,122.05275770653472
2006-07-18,122.04517945525173
2006-07-19,121.90405512906274
2006-07-20,121.63093813870111
2006-07-21,121.56953009937206
2006-07-24,121.67711275221396
2006-07-25,121.65877807809986
2006-07-26,121.73256311721539
2006-07-27,121.77121125504839
2006-07-28,121.78131805912611
2006-07-31,121.75441783253724
2006-08-01,121.69225211158862
2006-08-02,121.80133023479733
2006-08-03,121.79244074127205
2006-08-04,121.85863702525862
2006-08-07,121.82783151565806
2006-08-08,121.79203913097007
2006-08-09,121.90030214094564
2006-08-10,121.82713837601389
2006-08-11,121.88160089459699
2006-08-14,121.84478456268697
2006-08-15,121.93483860300803
2006-08-16,121.91557017108988
2006-08-17,121.87311142494869
2006-08-18,121.71071864273661
2006-08-21,121.8052639467052
2006-08-22,121.86045361126945
2006-08-23,121.79580042017791
2006-08-24,121.64788114842499
2006-08-25,121.75539378251747
2006-08-28,121.60408932953696
2006-08-29,121.59020300186623
2006-08-30,121.46877039905492
2006-08-31,121.53827863284882
2006-09-01,121.47959462533781
2006-09-04,121.37705061330199
2006-09-05,121.3365424927031
2006-09-06,121.43891480371167
2006-09-07,121.48311395189356
2006-09-08,121.45889914540496
2006-09-11,121.53384404849292
2006-09-12,121.44457730769346
2006-09-13,121.40209626681566
2006-09-14,121.37819757294183
2006-09-15,121.35999556075288
2006-09-18,121.28052452289587
2006-09-19,121.35129220225839
2006-09-20,121.34119656698412
2006-09-21,121.20728775295582
2006-09-22,121.31244148680231
2006-09-25,121.41060507645992
2006-09-26,121.27421293441081
2006-09-27,121.2691391316754
2006-09-28,121.28760913993202
2006-09-29,121.25129218550457
2006-10-02,121.21379797764575
2006-10-03,121.17985917679341
2006-10-04,121.16838778714681
2006-10-05,121.14762847007233
2006-10-06,121.11162654654211
2006-10-09,121.24931691082578
2006-10-10,121.28453745919958
2006-10-11,121.2708404915805
2006-10-12,121.33683563155044
2006-10-13,121.31598189039612
2006-10-16,121.35616387634377
2006-10-17,121.28683454588565
2006-10-18,121.38391464687679
2006-10-19,121.39577588545768
2006-10-20,121.35413387715971
2006-10-23,121.35939879180377
2006-10-24,121.33523806062293
2006-10-25,121.31349512506375
2006-10-26,121.38526222803142
2006-10-27,121.37460728272886
2006-10-30,121.252971269009
2006-10-31,121.25335002537048
2006-11-01,121.25286865508461
2006-11-02,121.17679052117582
2006-11-03,121.27076910881934
2006-11-06,121.30343155393012
2006-11-07,121.2964226308612
2006-11-08,121.22921040035114
2006-11-09,121.27359767788639
2006-11-10,121.22514730711283
2006-11-13,121.19305697630814
2006-11-14,121.20711157504338
2006-11-15,121.32851379481262
2006-11-16,121.22963554246715
2006-11-17,121.20917670455876
2006-11-20,121.18767038145914
2006-11-21,121.09462298931216
2006-11-22,121.06303924328378
2006-11-23,120.99137338764085
2006-11-24,121.0036382894252
2006-11-27,121.03072165383354
2006-11-28,121.04629044560762
2006-11-29,121.0107020091498
2006-11-30,120.95653579404225
2006-12-01,120.94079830753365
2006-12-04,120.92380859724611
2006-12-05,120.92220800108387
2006-12-06,120.93719872955185
2006-12-07,121.01833391795981
2006-12-08,120.98953781810575
2006-12-11,121.04863348002239
2006-12-12,120.99424194376599
2006-12-13,121.0441922685874
2006-12-14,121.02347992849168
2006-12-15,121.00226299230908
2006-12-18,120.97365760090628
2006-12-19,120.90657904827503
2006-12-20,120.90028284554917
2006-12-21,120.98714668976802
2006-12-22,120.9958956437776
2006-12-25,121.0013389640266
2006-12-26,121.04439823872431
2006-12-27,121.07403451325399
2006-12-28,121.09354384752707
2006-12-29,121.07063015175399
2007-01-01,121.06680209273884
2007-01-02,121.17437929131488
2007-01-03,121.15855026560676
2007-01-04,121.11442012578044
2007-01-05,121.05436837509019
2007-01-08,121.09776168682087
2007-01-09,121.10094618804797
2007-01-10,121.08556408626323
2007-01-11,121.08591814354293
2007-01-12,121.05662543424047
2007-01-15,121.01814860157126
2007-01-16,121.0605386062975
2007-01-17,121.08975966257111
2007-01-18,121.0722973379866
2007-01-19,121.0533121568799
2007-01-22,121.12078835234848
2007-01-23,121.20380745799623
2007-01-24,121.11451895339641
2007-01-25,121.2792020268041
2007-01-26,121.43323809886711
2007-01-29,121.37878067279858
2007-01-30,121.3113746537484
2007-01-31,121.16819793555234
2007-02-01,121.08220721453415
2007-02-02,121.13369336907469
2007-02-05,121.09462436465559
2007-02-06,121.14459518588906
2007-02-07,121.04331057229312
2007-02-08,121.04737313136911
2007-02-09,121.10569213985343
2007-02-12,121.08536220663197
2007-02-13,121.1216736963536
2007-02-14,121.22238513231862
2007-02-15,121.18432675011871
2007-02-16,121.22587490386199
2007-02-19,121.1426919909459
2007-02-20,121.15825253155074
2007-02-21,121.17132610401465
2007-02-22,121.15697686328438
2007-02-23,121.17178128992828
2007-02-26,121.13217100625558
2007-02-27,120.91406499599083
2007-02-28,120.88500796311276
2007-03-01,120.87590075403018
2007-03-02,120.90650506479807
2007-03-05,121.06418416119968
2007-03-06,121.05092832034357
2007-03-07,120.96527770800544
2007-03-08,120.72161876583732
2007-03-09,120.74907385649242
2007-03-12,120.64249116325674
2007-03-13,120.66677995040783
2007-03-14,120.63716662064013
2007-03-15,120.72244396196018
2007-03-16,120.69184622752302
2007-03-19,120.75696014626084
2007-03-20,120.67294273290825
2007-03-21,120.87003981403991
2007-03-22,120.91364198818678
2007-03-23,120.8573134893377
2007-03-26,120.73883429738912
2007-03-27,120.85718860975895
2007-03-28,120.83504568225689
2007-03-29,120.79975325239333
2007-03-30,120.75764800846066
2007-04-02,120.73217135903087
2007-04-03,120.776844238658
2007-04-04,120.81512871017793
2007-04-05,120.75456546132176
2007-04-06,120.71955413137857
2007-04-09,120.73563488089269
2007-04-10,120.72567166117626
2007-04-11,120.700580323167
2007-04-12,120.67298147409277
2007-04-13,120.7412311082369
2007-04-16,120.7791872814021
2007-04-17,120.81286616098546
2007-04-18,120.77891802334258
2007-04-19,120.81317171950715
2007-04-20,120.87034397951676
2007-04-23,120.87368328897367
2007-04-24,120.85202115437676
2007-04-25,121.02794536107497
2007-04-26,120.96079763566365
2007-04-27,120.8073724103762
2007-04-30,120.70794269113532
2007-05-01,120.74407705682086
2007-05-02,120.7266406213159
2007-05-03,120.6764957314771
2007-05-04,120.63624517376657
2007-05-07,120.63312366941157
2007-05-08,120.71726745051866
2007-05-09,120.71725807637536
2007-05-10,120.73367423182675
2007-05-11,120.73942269274072
2007-05-14,120.79167552648458
2007-05-15,120.90289856854861
2007-05-16,121.02048747112725
2007-05-17,121.03263485542358
2007-05-18,121.0323317130847
2007-05-21,121.02075260872883
2007-05-22,121.02453846906826
2007-05-23,121.01152386626246
2007-05-24,120.98272136585157
2007-05-25,120.98819972043381
2007-05-28,121.04201485600669
2007-05-29,121.04899952160328
2007-05-30,121.10312732599697
2007-05-31,121.0686629363448
2007-06-01,121.0787795775889
2007-06-04,121.06943453330646
2007-06-05,121.10990419840847
2007-06-06,121.10758702848362
2007-06-07,121.19779565093917
2007-06-08,121.17850999218463
2007-06-11,121.11251602243557
2007-06-12,121.12108694755938
2007-06-13,121.24013907135927
2007-06-14,121.14004675179858
2007-06-15,120.95283804566637
2007-06-18,120.78947589663935
2007-06-19,120.79077827824494
2007-06-20,120.74696334658162
2007-06-21,120.7654774737968
2007-06-22,120.671346285421
2007-06-25,120.67368589107643
