,Spot_Ex_Costs_BRLUSD Curncy,Spot_Ex_Costs_ARSUSD Curncy,Spot_Ex_Costs_MXNUSD Curncy,Spot_Ex_Costs_COPUSD Curncy,Spot_Ex_Costs_CLPUSD Curncy,Spot_Ex_Costs_PENUSD Curncy,Spot_Ex_Costs_TRYUSD Curncy,Spot_Ex_Costs_RUBUSD Curncy,Spot_Ex_Costs_ZARUSD Curncy,Spot_Ex_Costs_CNYUSD Curncy,Spot_Ex_Costs_KRWUSD Curncy,Spot_Ex_Costs_IDRUSD Curncy,Spot_Ex_Costs_INRUSD Curncy,Spot_Ex_Costs_PHPUSD Curncy,Spot_Ex_Costs_THBUSD Curncy,Spot_Ex_Costs_CZKEUR Curncy,Spot_Ex_Costs_HUFEUR Curncy,Spot_Ex_Costs_PLNEUR Curncy
2012-01-27,168.85895990997355,34.10298883189804,108.0353257700692,179.01738534224117,99.78932351191037,110.22306808241235,76.06377533509229,119.58135989602485,100.72643257144506,99.30689175180191,122.20693413513594,261.69600446508684,119.77259439646488,123.92945062530349,122.26711201528046,125.51489989356385,114.54074129887152,104.16673385561306
2012-01-30,168.38794468009914,34.08820643535192,107.64460126457166,179.01738534224117,98.6568388277944,110.220696520821,75.61732816198862,118.50080543913306,99.45537003668872,99.30689175180191,121.20815377330602,260.50702189099366,118.84958275165687,123.92945062530349,121.89512179524704,125.51489989356385,113.9685424736935,103.48429403365863
2012-01-31,168.358506228232,34.08820643535192,107.14224118607483,179.01738534224117,98.38581685210853,110.20261336368674,76.17606356347896,118.93302722188979,99.9881694519953,99.30689175180191,121.59124761072025,260.86888615267424,119.44125688294406,123.92945062530349,122.36580329814649,125.51489989356385,114.20415375464916,104.02584305366119
2012-02-01,169.94818262905812,34.08820643535192,108.37023248906709,179.01738534224117,99.45538572044028,110.24381924633691,77.08654522256613,119.58135989602485,101.8021874026433,99.30689175180191,121.76911260666255,260.86888615267424,120.51810380188674,123.92945062530349,122.64289805388567,125.51489989356385,115.85343272133875,105.12655244391027
2012-02-02,171.09628225187697,34.11777122844416,108.77491144118954,179.6069577699421,100.6749846110267,110.4021209825613,76.93772949819824,119.25719355895733,102.24905142838429,99.30689175180191,122.39848105384306,261.5677572640465,120.67785581733429,123.92945062530349,122.84028061961773,125.51489989356385,115.3485514050052,105.11774676878827
2012-02-03,171.44954367428275,34.13255362499028,110.22617389018039,180.53803116669386,101.14443339033973,110.4021209825613,77.16095308475008,119.40126748654288,103.86307429058874,99.30689175180191,122.84998450508124,262.17985578776523,121.21036253549275,123.92945062530349,122.91999280962489,125.51489989356385,115.85343272133875,105.50079363659496
2012-02-06,171.0079668962755,34.10298883189804,110.39362724967933,180.1546480033255,100.7959765644579,110.4021209825613,77.02160745193288,119.65339685981763,103.35996164622298,99.30689175180191,122.02906913919364,261.30509429601403,120.61868840420556,123.92945062530349,122.72261024389283,125.51489989356385,115.18025763289401,105.61086457561986
2012-02-07,171.12572070374412,34.08820643535192,110.50526282267862,180.72489018749522,101.12023499965348,110.4021209825613,77.26106548114302,120.878025244295,103.31386902818326,99.30689175180191,122.38479913107825,261.83042023207906,120.37018526906493,123.92945062530349,122.96174681391433,125.51489989356385,115.98806773902771,105.57123903757089
2012-02-08,171.42010522241563,34.04385924571356,110.1424472104309,181.05672603478044,101.50256957249606,110.4021209825613,77.25835974069996,121.13015461756974,103.02871978098838,99.30689175180191,122.57634604978537,261.7413024393537,120.228183477556,123.92945062530349,123.4096534053832,125.51489989356385,115.95440898460546,105.50079363659495
2012-02-09,171.24347451121272,34.01429445262132,109.77963159818319,181.3563448095137,102.04945320200504,110.4021209825613,77.23671381715555,121.23821006325895,102.74200807216504,99.30689175180191,122.13852452131198,261.7413024393537,119.86726225747081,123.92945062530349,123.50075305110568,125.51489989356385,115.61782144038312,105.03849569269033
2012-02-10,170.6547054738697,34.02907684916744,108.9981825871881,180.53158775218344,100.9798843336733,110.4021209825613,76.65633249212078,119.9055262330924,100.81314919182488,99.30689175180191,121.48179222860188,261.7413024393537,119.52409126132424,123.92945062530349,123.0414590039215,125.51489989356385,114.33878877233813,104.45291829707782
2012-02-13,171.56729748175138,34.01429445262132,109.64008713193407,181.17915091047792,100.8395336676931,110.4021209825613,76.60898203436737,120.58987738912388,101.49438246183567,99.30689175180191,122.1248425985472,262.03282132993326,120.22226673624313,123.92945062530349,123.0414590039215,125.51489989356385,115.75245645807206,105.26744324586214
2012-02-14,171.27291296307988,33.98472965952908,109.13772705343723,179.99356264056567,99.96355192485129,110.4021209825613,76.37493548604333,119.68941534171407,100.86392919475,99.30689175180191,121.56388376519065,263.1965268199702,119.73117720727477,123.92945062530349,123.0414590039215,125.51489989356385,115.314892650583,105.26304040830114
2012-02-15,171.00796689627552,33.98472965952908,109.04004592706283,179.523193381307,99.54249992691074,110.4021209825613,76.59410046193058,119.79747078740323,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,119.83176180959359,123.92945062530349,123.0414590039215,125.51489989356385,115.51684517711641,104.7126857131766
2012-02-16,170.89021308880695,33.95516486643684,108.69118476144003,180.48648385061074,99.89095675279256,110.4021209825613,76.65497962189924,119.72543382361044,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,119.80217810302922,123.92945062530349,123.0414590039215,125.51489989356385,115.58416268596088,104.56298923610272
2012-02-17,171.77336664482144,33.94038246989072,109.3609981994358,181.1211601798844,99.94419321230228,110.4021209825613,77.12171984832581,120.30172953395272,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,119.91459618797379,123.92945062530349,123.0414590039215,125.51489989356385,116.08904400229443,105.25423473317915
2012-02-20,171.77336664482144,33.94038246989072,109.90522161780737,181.62696821895025,100.32652778514485,110.4021209825613,77.63310479206274,120.9500622080878,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,119.91459618797379,123.92945062530349,123.0414590039215,125.51489989356385,117.0651478805393,105.5800447126929
2012-02-21,171.77336664482144,33.94038246989072,109.34704375281089,181.19525944675394,100.524954588772,110.4021209825613,77.35847213709292,121.02209917188057,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,119.94417989453814,123.92945062530349,123.0414590039215,125.51489989356385,117.53637044245062,105.50959931171694
2012-02-22,172.5093279415002,33.95516486643684,108.71909365468984,180.7893243325992,99.997429671812,110.4021209825613,76.82138265914699,121.23821006325895,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,120.40568571694214,123.92945062530349,123.0414590039215,125.51489989356385,116.3246552832501,104.92842475366542
2012-02-23,172.12662806722724,33.95516486643684,108.71909365468984,181.36600993127934,100.66046557661495,110.4021209825613,76.82408839959004,121.67043184601565,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,120.24001696018173,123.92945062530349,123.0414590039215,125.51489989356385,116.19002026556115,105.37751418488705
2012-02-24,172.862589363906,33.95516486643684,108.71909365468984,181.475547977956,100.73306074867365,110.4021209825613,76.66039110278535,123.43533745893892,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,120.73702323046298,123.92945062530349,123.0414590039215,125.51489989356385,115.58416268596088,105.73854686488875
2012-02-27,172.4504510377659,33.95516486643684,108.71909365468984,181.7558365091581,100.88309077092835,110.4021209825613,76.71721165208946,124.11968861497037,101.02876889655305,99.30689175180191,121.79647645219214,263.1965268199702,120.39385223431643,123.92945062530349,123.0414590039215,125.51489989356385,115.6851389492276,105.69892132683978
2012-02-28,173.12753543071037,33.94038246989072,108.71909365468984,182.2552011337135,101.4057760097511,110.4021209825613,76.71721165208946,124.22774406065956,101.08055586970934,99.30689175180191,121.79647645219214,263.1965268199702,120.6660223347085,123.92945062530349,123.0414590039215,125.51489989356385,115.71879770364983,106.59710018928303
2012-02-29,171.71448974108716,33.925600073344604,108.71909365468984,182.36796088764538,100.90244948347734,110.4021209825613,77.18102860508193,123.29126353135332,102.17341331793375,99.30689175180191,121.79647645219214,263.1965268199702,120.49443683663523,123.92945062530349,123.0414590039215,125.51489989356385,116.82953659958365,106.86567328050381
2012-03-01,171.71448974108716,34.01429445262132,108.71909365468984,181.93303040819387,100.46687845112504,110.4021209825613,76.88979470436574,123.25524504945695,102.10411016268048,99.30689175180191,121.79647645219214,263.1965268199702,120.29918437331044,123.92945062530349,123.0414590039215,125.51489989356385,117.2334416526505,107.28394284879847
2012-03-02,170.41919785893253,34.073424038805804,108.71909365468984,181.6334116334606,100.06034548759622,110.4021209825613,76.22508029208291,123.14718960376777,101.26257184889096,99.30689175180191,121.95970603868157,263.1965268199702,119.52409126132423,123.92945062530349,123.0414590039215,125.51489989356385,116.39197279209458,107.06820380830966
2012-03-05,169.50660585105086,34.10298883189804,108.08095682833846,181.7397279728821,99.73124737426339,110.4021209825613,76.16845147805476,122.71496782101107,100.80334324869632,99.30689175180191,121.60604193462115,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,115.0456226152051,106.57068316391707
2012-03-06,169.50660585105086,34.10298883189804,106.73532047711926,180.93752286633818,99.73124737426339,110.4021209825613,75.19767180900075,121.4903394365337,99.43708104513213,99.30689175180191,120.93952112312267,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,105.63728160098584
2012-03-07,169.50660585105086,34.08820643535192,106.73532047711926,182.14244137978167,99.73124737426339,110.4021209825613,75.19767180900075,121.63441336411927,99.97322853192654,99.30689175180191,121.0075334508266,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,105.78257524049873
2012-03-08,169.50660585105086,34.073424038805804,106.73532047711926,182.4871640560877,99.73124737426339,110.4021209825613,75.19767180900075,122.64293085721826,101.28465746979582,99.30689175180191,121.68765672786589,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,107.34117973709145
2012-03-09,169.50660585105086,34.04385924571356,106.73532047711926,182.80611307435214,99.73124737426339,110.4021209825613,75.19767180900075,122.64293085721826,100.61523468443747,99.30689175180191,121.78287398665137,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,107.67139255416618
2012-03-12,169.50660585105086,34.01429445262132,106.73532047711926,182.5838152737436,99.73124737426339,110.4021209825613,75.19767180900075,122.64293085721826,100.8124821263121,99.30689175180191,120.93952112312267,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,107.0505924580657
2012-03-13,169.50660585105086,33.96994726298296,107.23712566868893,183.2023830667413,99.73124737426339,110.4021209825613,75.19767180900075,122.64293085721826,101.00516012937884,99.30689175180191,121.03473838190818,263.1965268199702,118.75491489065088,123.92945062530349,123.0414590039215,125.51489989356385,114.035859982538,106.76000517903994
