Date,BRLUSDCR Curncy,ARSUSDCR Curncy,MXNUSDCR Curncy,COPUSDCR Curncy,CLPUSDCR Curncy,PENUSDCR Curncy,TRYUSDCR Curncy,RUBUSDCR Curncy,ZARUSDCR Curncy,CNYUSDCR Curncy,KRWUSDCR Curncy,IDRUSDCR Curncy,INRUSDCR Curncy,PHPUSDCR Curncy,THBUSDCR Curncy,CZKEURCR Curncy,HUFEURCR Curncy,PLNEURCR Curncy
2015-03-31,264.45559416887374,765.5206971927331,134.01333335441205,142.2079148120292,116.82847930123587,162.20940545785086,423.0449024599867,130.50379254970142,122.57163670526052,115.86887242804487,122.7278110513315,164.78351781451278,161.20007315079923,169.79389299518283,129.68004309514933,130.3935133266727,179.905317881627,193.36123226491603
2015-04-01,267.2235640460692,765.6116486674463,135.4333814455481,143.27099108835185,118.2703256305801,162.1926467489575,423.6838179253085,131.86277888835275,124.33351823510148,115.91217682348756,123.55119051647323,165.2401259166146,161.24807836279368,170.26052818715556,129.71936946716863,130.43264231348434,180.85488270498087,194.1019182468749
2015-04-02,271.0600614486133,766.1764649683962,136.22415022393523,143.29373180351604,118.68863071955971,162.63141130869835,424.7197852984578,134.23353732170168,124.51406001319454,115.9441196356098,124.31159461156416,165.77653924813544,161.29617882322464,170.2727719736788,129.87442188184883,130.49769546773703,180.24021892474107,193.54315830089377
2015-04-03,271.182349223678,766.744433999037,138.0583954760817,143.31730704033765,118.7561798618209,162.67659121980859,427.7978497413527,134.22779296840096,126.21684299166607,116.00334887324757,124.60306718250077,165.81655641580585,161.34446978052856,170.28344855552703,129.85383698399497,130.60129504324095,180.77823780452186,194.12752131635838
2015-04-06,270.96930616592715,767.3800434121324,137.8871834434961,145.99309641958916,119.49193469486315,162.50018375777296,430.1420532861984,137.19711301568336,126.69803313528793,116.01415169017521,125.51912383401572,166.41941046464206,162.194847821573,171.02218965919172,129.8612106787486,131.1438577685603,181.05189373087197,193.46815212550555
2015-04-07,270.991829374769,767.064865980327,137.32959818132667,147.43619299565108,119.88203359346865,162.2537033316509,423.86957367798016,138.43380845517746,125.75293368455121,115.96712218544711,125.13253025637556,166.1255439356426,162.0682626494686,170.6393019670378,129.5695400862722,131.18123905869058,180.71911679585372,194.83692467468776
2015-04-08,278.07763087640456,767.3058109585062,137.23948658522897,148.60462763122072,119.39472221586168,162.0580870570825,426.1717774498516,142.13789511576786,126.25942450040719,115.88461101477566,124.8505509874914,166.55099363238273,162.14331841742816,170.75938902525743,129.65659064933575,131.19667704604305,181.96871188774796,196.7718496054062
2015-04-09,277.4134611944985,767.6124855738732,135.96764835609574,148.15690676202468,118.66302657626808,161.45153940011662,421.85212512364797,146.80141642987167,125.06170022426899,115.84084098067227,124.69536839651549,167.2905475478793,162.18741844352624,170.77124101061193,129.68403717980755,131.04948214776385,181.25350699097078,195.83598529446235
2015-04-10,275.9608467136651,767.869194200506,134.49906647548255,147.5300766821088,117.88407776165666,161.3390306409961,419.4347868389901,142.32707581780443,124.29284621105725,115.79753658522955,124.66576057328267,167.1114630856902,162.04302181379694,171.09330157131856,129.65556652506442,131.45077272466887,182.1089915265788,195.98176051754263
2015-04-13,272.03028179184054,767.6905395180336,133.7741423984545,144.69802312250883,118.61535707371704,161.18389007855032,414.8731087940065,146.60700198371666,123.12891981405436,115.66268762909833,124.01796019956615,166.2905001993221,161.59773537317383,170.00282096841494,129.59923969014096,131.48465862143627,182.29467397595863,197.00471132539158
2015-04-14,277.2903784826512,768.1827474988345,134.34990807036294,144.84948880332723,118.96507220160244,161.3665698059028,410.72745552726747,150.06191136335204,124.21369807037024,115.7693188823927,124.50390447294315,166.3699999541788,161.64574058516828,170.3172414063311,129.96577376685195,131.46795840870277,182.24750107532972,196.3991626714459
2015-04-15,280.5978454563401,768.1049801664641,133.60443222580386,147.64701402935222,118.56768757116598,161.18477211586048,406.19869622326365,153.6198361455134,122.82387963372263,115.89941832418509,124.20218665523713,167.43037852880394,162.05254665744658,170.52910788832884,130.2137142529423,130.8725764059006,180.485907427829,196.19361690235314
2015-04-16,281.4896320370123,768.669509855624,134.61162692534492,149.21195076739485,119.524928651869,161.23632229643314,409.45521916097755,153.46435564950764,124.51892919917167,116.06406815459948,125.13544404215402,168.05828149175449,162.27247529731798,170.9628317821272,130.2613360315594,130.97423409620293,179.34490736233565,196.0000613031241
