,Carry_BRLUSD Curncy,Carry_ARSUSD Curncy,Carry_MXNUSD Curncy,Carry_COPUSD Curncy,Carry_CLPUSD Curncy,Carry_PENUSD Curncy,Carry_TRYUSD Curncy,Carry_RUBUSD Curncy,Carry_ZARUSD Curncy,Carry_CNYUSD Curncy,Carry_KRWUSD Curncy,Carry_IDRUSD Curncy,Carry_INRUSD Curncy,Carry_PHPUSD Curncy,Carry_THBUSD Curncy,Carry_CZKEUR Curncy,Carry_HUFEUR Curncy,Carry_PLNEUR Curncy
2000-08-17,9.176100000000002,1.2331250000000011,1.9267303428802895,6.703276750000002,1.8156250000000005,2.6858250000000012,1.9725803816014187,1.3372311920054392,3.847100000000001,1.166875000000001,0.36062500000000064,1.1396436969699497,6.188125000000001,5.590625000000001,-1.4843749999999982,1.4233282893419075,1.7699133842390635,3.8465380148924755
2000-08-18,9.458875,1.3231249999999992,0.8755873808278469,6.699696749999999,2.0456249999999994,3.376125,4.106092664625272,1.445992690653597,3.8375249999999994,1.104375,0.34812500000000046,1.1628082108975146,5.453125,5.603124999999999,-1.7856249999999998,1.3223247046458164,0.724034199366308,2.9398159817204617
2000-08-21,9.58665,1.387500000000001,5.2566111679503535,6.6072165,2.1800000000000015,4.104900000000001,3.8431151444794587,1.468665745505704,3.8217,1.0437500000000002,0.3150000000000004,1.178503968414546,5.067500000000001,5.455,-1.8062499999999995,0.43644134902911524,1.2656024604764005,30.065636541196696
2000-08-22,9.755799999999999,1.442499999999999,1.8573847245648034,6.517421250000003,2.405000000000001,5.589349999999998,4.576262474877746,1.4640615225824716,3.814175,1.0062500000000005,0.23000000000000043,1.2113556865606778,5.515000000000001,5.4175,-1.8262500000000002,2.5650117590353627,2.0851562828201775,4.273274645673064
2000-08-23,9.818399999999999,1.545,2.3265020031032035,6.4608940000000015,2.637500000000001,5.626074999999998,4.6029201924546514,1.2677433352333622,3.8246,0.8650000000000012,0.20000000000000104,1.2222934843384214,5.952500000000001,5.4925000000000015,-1.9237499999999992,-1.7990087575522118,-0.6258763748442919,1.6212877038573215
2000-08-24,9.565949999999999,1.66,2.040170800540908,6.437014000000002,2.58,5.601825000000002,5.150689935767394,1.360981035037634,3.832549999999999,0.7175000000000002,0.1850000000000005,1.20471486303384,6.32,5.2775,-1.8599999999999994,3.252820553808977,2.521973120498222,3.9835936877504974
2000-08-25,9.386499999999998,1.8100000000000005,1.8887168276096045,6.532781500000001,2.669999999999998,5.605175000000001,5.4194411830085665,1.3295248637017476,3.856774999999999,0.5750000000000002,0.1924999999999999,1.2019471320588782,6.462499999999999,5.2575,-1.88375,-0.3530538067773037,0.48869353533205206,2.6482989850134864
2000-08-28,9.2223,1.9500000000000022,2.2550376708876385,6.6302315,2.6975000000000007,5.583475000000001,5.234249647340028,1.380593365407523,3.8620750000000004,0.4300000000000006,0.17250000000000032,1.2248881739583828,6.705,5.415000000000002,-1.9074999999999998,1.3822621921548484,0.057503679760118054,3.1818921898683517
2000-08-29,9.12815,1.9200000000000015,1.1069005804493992,6.729386250000001,2.610000000000001,5.475325,4.790478768581252,1.3748126316625697,3.8442749999999997,0.4300000000000006,0.13750000000000107,1.185795326834116,6.925000000000002,5.417500000000002,-1.8537499999999998,-0.3019981731363197,0.9355044745649188,2.911154029551022
2000-08-30,9.153025,1.875,3.0499791112738928,6.778931249999999,2.635,5.3978,7.2571924414225775,1.4765099640712043,3.852549999999999,0.4950000000000001,0.002500000000000391,1.2016496407885269,7.337499999999999,5.8025,-1.7999999999999998,1.9005898008733535,1.1771393115614925,2.778930769106913
2000-08-31,9.132850000000001,1.7550000000000006,3.3977000252572553,6.794696499999999,2.4875000000000007,5.291699999999999,6.408832979273038,1.3711756209591197,3.8669499999999997,0.5237500000000006,-0.2649999999999988,1.2055558318422754,7.4175,6.077500000000001,-1.6462499999999995,2.796498853197815,2.5557806362016766,3.2762626687694807
2000-09-01,9.282275,1.6449999999999996,2.0342032940572796,6.805104249999999,2.4924999999999997,5.14415,6.402326176789663,1.2979021692241188,3.899925,0.5550000000000006,-0.4974999999999996,1.1930606600650595,7.297499999999999,6.87,-1.4924999999999997,0.1030329929156748,1.506821352775889,3.22110173185568
2000-09-04,9.449250000000001,1.5993750000000002,-1.0399861976917557,6.817824249999998,2.5268750000000004,5.000950000000001,4.787611940018532,1.3000784478359062,3.9244000000000003,0.5881250000000007,-0.7656249999999991,1.2015184040172988,7.319375,7.539375000000001,-1.3368749999999991,-0.21328035143828306,3.074433189238035,-3.591491180510409
2000-09-05,9.618737499999998,1.5634374999999991,2.2348044836706604,6.815458999999999,2.5084374999999994,5.007312500000001,4.623677448952268,1.2505801583375664,3.931212500000001,0.5384375000000006,-1.1215624999999996,1.159091208600005,6.928437500000001,8.2484375,-1.2190625000000006,-6.24664219813893,-0.5418224787402948,1.2094329524674041
2000-09-06,9.81748,1.5926549999999997,1.6568659066521052,6.817898749999999,2.560154999999999,5.01358,5.250662371986903,1.4757461725940724,3.930130000000001,0.5151549999999991,-1.3223450000000003,1.1829416972015228,7.052655,9.945155,-1.2548450000000004,1.4629214616662,3.204811526859297,4.576081689552125
2000-09-07,9.831059999999999,1.6215599999999986,4.601168731428196,6.823701,2.521559999999999,5.086035000000001,10.435404733218245,1.4340159172623101,3.9116599999999995,0.4915599999999997,-1.0609400000000004,1.186884932997212,7.24906,10.931559999999996,-1.2909400000000009,-2.808072459266442,-0.9238075952622493,1.3600607776731444
2000-09-08,9.834185,1.6246849999999993,1.1097174414115063,6.826826000000001,2.524685,5.234685000000001,5.06799192123959,1.4401831700057377,3.8909600000000015,0.5434350000000006,-0.775315,1.2366644338890787,7.454685,11.569684999999998,-1.3303149999999997,1.0634710011890203,-0.6751920410741463,1.059730541352777
2000-09-11,9.8326225,1.6231224999999991,1.6235195287219284,6.8252635,2.5231224999999995,5.2331225,2.7141217790719985,1.4189051351017445,3.871997499999999,0.6056225,-0.3418775000000007,1.2366860014061842,7.8006225,12.5856225,-1.3318775,-1.1821845930560682,3.55877298370022,4.373616432813265
2000-09-12,9.84828,1.7239049999999985,-0.033986488969428574,7.1665687500000015,2.6464049999999997,4.792855000000001,7.204498641911439,1.2658130825109914,3.8513800000000007,0.6726549999999998,0.21640499999999993,1.2332146928717647,7.951405000000002,13.118905,-1.3335949999999999,0.9533412529086904,-0.3178745758749879,1.5616041032924022
2000-09-13,9.8947,1.8200000000000005,2.701613014551607,7.509754,2.7699999999999996,4.353425000000001,5.5687152200301515,1.385968790690173,3.8451749999999993,0.7400000000000002,0.3049999999999997,1.2291654351197723,7.91,13.364999999999998,-1.335,-1.0369057209374533,3.096288282406534,5.014244052324979
2000-09-14,9.85135,1.9224999999999997,0.44297446091046133,7.850846750000002,2.8949999999999996,3.9147999999999996,7.682563035674672,1.3737499927301888,3.855450000000001,0.7299999999999995,0.41249999999999964,1.2575091992050647,7.889999999999999,13.9375,-1.335,-1.3217849610735355,-3.1246586507872487,-1.3552998773343372
2000-09-15,9.94865,2.0,2.7976381000931916,7.961609499999998,3.3425,3.4765750000000004,3.0427577277933437,1.3625583481564618,3.8652250000000006,0.7299999999999995,0.7624999999999993,1.2610700721080503,7.887499999999998,13.927499999999998,-1.335,-0.5730711902620533,0.06539349592460386,2.8725044971689595
2000-09-18,10.018149999999999,1.9849999999999992,2.7724664410752276,7.7302744999999975,3.6649999999999987,3.8838749999999997,7.05539450142747,1.412707501535304,3.8679249999999996,0.8149999999999996,0.6824999999999992,1.2484801780592525,7.817500000000001,13.16,-1.335,-2.72738341546217,-2.866948685280324,6.460395572432076
2000-09-19,10.029125,2.005000000000001,2.3859820385526698,7.497764499999998,3.8024999999999984,3.8751,5.7884006607347605,1.407035173556137,3.8846750000000014,0.8999999999999995,0.6574999999999998,1.2909272125000593,8.2925,12.7875,-1.335,1.2933557657908157,3.0955361798097103,4.346722248649648
2000-09-20,10.1363375,2.085312499999999,1.3702131611043056,7.224776999999999,3.940312500000001,4.628512499999999,9.22885188599234,1.3536748964854795,3.8945375,0.9628125000000001,0.5478125,1.2744057624991756,8.7153125,12.572812499999998,-1.3996874999999998,2.849388092811833,1.5941447779720619,3.023210564321399
2000-09-21,10.0470625,2.195312500000001,-0.48494663966847096,7.1808795000000005,3.7903125000000015,5.373687500000002,0.9594203674588186,1.330375689257468,3.8945125000000003,1.0228125000000006,0.2503125000000006,1.2927354155018111,9.3678125,12.060312499999998,-1.4646874999999993,0.6537083493066698,1.6174636114796748,3.390972325644692
2000-09-22,9.955337499999999,2.275312499999999,3.0192940554609304,7.129547,3.6403124999999994,6.036937500000001,3.79030431814511,1.3071770766787782,3.9010625000000005,1.0228125000000006,0.27781250000000046,1.2850087756436812,10.3203125,12.017812499999998,-1.5296874999999988,-0.7091164560595109,3.521987266821358,6.116695595021215
2000-09-25,9.874837499999998,2.2803125,1.7427352594114431,7.06925675,3.650312499999999,6.8011375,8.586966263754704,1.2906022913555582,3.868637500000001,1.0165625,0.17281250000000092,1.2835701514872566,10.5278125,11.732812499999998,-1.5946874999999991,0.282897100152657,1.5523555639650022,1.0875115738379515
2000-09-26,9.755824999999998,2.1449999999999996,3.787636275294326,7.08024675,3.7425,6.80655,4.55419273777713,1.3674277920981082,3.843450000000001,1.0324999999999989,0.15749999999999975,1.3154157938654487,10.785,11.537499999999998,-1.57625,-0.9369911314495716,4.234262604041694,5.129158554217739
2000-09-27,9.545449999999999,1.9949999999999992,1.6744412577797352,7.09404675,3.875,6.817799999999999,5.20553369148824,1.2921607384597245,3.8101999999999996,1.0512499999999996,0.2999999999999998,1.3639206560735584,10.43,12.05,-1.5575,1.6923679543487502,-0.5070951998411344,2.499795673639049
2000-09-28,9.378525,1.8075000000000012,2.926192752642298,7.119729250000001,3.9674999999999994,6.500875000000001,3.054926725792173,1.4415038653578627,3.758700000000001,1.045,0.14499999999999957,1.346134121496112,9.295000000000002,12.767500000000002,-1.5387500000000003,-0.14286089444508487,19.250034121140036,24.782340035751727
2000-09-29,9.245275,1.6937499999999999,2.974929559965589,7.140862,4.16625,6.470974999999999,9.83896858676161,1.3805979055707462,3.7189249999999987,1.0037500000000001,0.11874999999999948,1.3699245832744733,8.59375,13.08375,-1.512500000000001,-0.946201208149311,0.23223032770058882,-0.5623643128859435
2000-10-02,9.192212499999998,1.7084375000000005,2.303740597543813,6.930447000000001,4.198437500000001,6.442237499999999,5.766246641882011,1.3448723916640093,3.6796375,1.0034375000000004,0.24093750000000028,1.3271787920645206,8.043437500000001,13.383437500000001,-1.5453124999999996,3.9112349210463027,5.742814312505029,6.337479087945819
2000-10-03,9.1323425,1.7348425000000012,3.9589970812150543,6.7201795,4.157342500000002,6.620942500000002,9.104086820104062,1.4653609139603674,3.6631675,1.0048425000000014,0.19234250000000053,1.3350746047940953,7.769842500000001,13.4098425,-1.5764074999999993,0.35083655856527063,-0.3414483559809778,1.4855508706097753
2000-10-04,9.0695175,1.7767174999999982,6.857056811065698,6.577956999999998,4.0342175000000005,6.675142500000001,4.505642095741469,1.372816071555616,3.6534674999999996,1.0042174999999993,0.37421749999999854,1.3080468030433945,7.9367174999999985,12.9692175,-1.6070325000000008,-1.2215977957105273,0.6546923319764364,2.4693091229830433
2000-10-05,8.7391425,1.807342499999999,3.829157061325472,6.401559500000001,3.809842500000002,6.718917500000001,6.698370289056155,1.4354524924990564,3.6511175,1.0385925,0.5448424999999997,1.3111688176463243,7.9073425,12.9673425,-1.6451575,0.9463988290756564,1.277875787718319,2.646559992637809
2000-10-06,8.493530000000002,1.7795299999999994,2.4340604647540287,6.1081467499999995,3.7645300000000006,6.880780000000001,9.553644492526958,1.4239859695220902,3.648204999999999,1.0382799999999994,0.4420299999999991,1.30616050794079,7.9220299999999995,12.742029999999998,-1.6304699999999999,-0.8648460887751952,0.40050347706515055,1.5113918842618812
2000-10-09,8.3372,1.7074999999999996,3.7855724294375115,5.827699000000001,3.81,6.745525000000001,7.476586344739156,1.4509310171288536,3.645249999999999,1.036249999999999,0.3374999999999986,1.2924636158460512,7.934999999999999,12.514999999999999,-1.6175,0.7843793725329729,-0.29291271475654357,3.793574131469768
2000-10-10,8.153875,1.6781250000000005,2.28731620893996,5.474458749999999,3.9781250000000012,6.738525000000002,7.798603154895356,1.4930536166066322,3.6598749999999987,1.0368749999999993,0.2656249999999991,1.2909310956460196,7.878125,11.603124999999999,-1.676875,0.2890898792711871,0.9020835983775344,3.5515224356541975
2000-10-11,8.13138,1.6857800000000003,2.6000292909468703,5.1710312499999995,4.25078,6.770179999999999,6.982900508414791,1.3344423214254109,3.694155,1.0420299999999996,0.17077999999999882,1.2319869660307736,8.110779999999998,11.20578,-1.736720000000001,-1.9699797600992053,2.1505598462651987,2.7430055338090176
2000-10-12,8.1414175,1.7242175,1.0941685935692114,5.15374875,4.354217500000001,6.626642499999999,8.061883193591534,1.371430153464881,3.7258175,1.0779674999999997,0.16421749999999946,1.2518842874439828,8.1792175,11.4517175,-1.8082825000000007,0.17429919444267306,-11.585602157018327,-13.578098053503162
2000-10-13,8.24366,1.7803100000000003,3.1898044135167725,5.12274375,4.365310000000001,6.577234999999999,7.76634732791146,1.3315686084702572,3.7618349999999996,1.12031,0.21281000000000017,1.2388820280806234,8.315310000000002,11.13781,-1.87969,-0.20480041319911324,1.1739012332506515,4.564207549165289
2000-10-16,8.4189775,1.9801525000000006,3.785534420480152,5.081558750000001,4.2276525,6.581502499999998,5.358113121629549,1.4152968074603312,3.8032524999999993,1.1851525,0.1576524999999993,1.3227431826859481,8.755152500000001,14.460152499999998,-1.8723475,0.16491788459971346,0.2686607990218359,8.32594342519959
2000-10-17,8.55771,2.259685,0.007484588288253491,5.035051250000001,4.272185000000001,6.588185,5.30144762776299,1.2397018468695231,3.861985,1.4496849999999997,0.4996850000000004,1.2771069454005524,9.304685,17.267184999999998,-1.8653149999999996,0.4226317067246521,2.721461475514997,4.502806392495695
2000-10-18,8.5832975,3.174372500000001,0.34617762709558964,5.0274515000000015,4.2468724999999985,6.6458975,5.430811589373397,1.2764192138202013,3.9274224999999987,1.5881224999999988,0.5393724999999998,1.3529545195848591,10.039372499999999,20.6693725,-1.8581275000000002,-2.079644380221368,2.772060088020667,4.5979895797304104
2000-10-19,8.493205000000001,3.988905000000001,-0.8600270875002702,5.00335675,4.263905000000001,6.662705000000001,8.185680951904528,1.298922987420914,4.011705000000001,1.6776549999999997,0.49640500000000104,1.339978653327134,10.806405000000003,24.308905000000003,-1.8123449999999997,-1.9134551682243206,1.5453544397135532,3.777410947303017
2000-10-20,8.2963625,4.4865625,1.9811543046227786,5.0209617500000014,4.559062500000001,6.663987500000001,6.999140093886225,1.3625957834782154,4.0675375,1.8165624999999999,0.7140625000000007,1.3200229824751553,11.391562500000003,24.7465625,-1.773437499999999,0.7324141894223146,2.6777385074718163,4.610914907468677
2000-10-23,8.350212500000001,5.099687500000001,1.6521334605436255,5.151036499999999,4.4071875,6.661262500000002,6.448802797833064,1.3747429810949452,4.0789625,1.7571874999999997,0.3621875000000001,1.3230383565565385,11.5971875,25.654687499999994,-1.7340624999999994,-0.757019040578466,0.9781041189292683,1.7701710306425422
2000-10-24,8.2892125,5.1246875,2.531307238223457,5.280091499999999,4.617187500000002,6.923087499999999,9.357956650528386,1.3154856677749738,4.0783875,1.7871875,0.487187500000001,1.3145730174651815,11.2471875,25.119687499999998,-1.6953124999999993,0.5154366248967479,-0.12783274488679108,1.6675021961753522
2000-10-25,8.3367375,5.274687500000001,2.1939338807661635,5.424706499999999,4.6346875,7.125912500000001,6.655448461296332,1.3771116857947518,4.038487499999999,1.8221875000000003,0.4996875000000003,1.3545229841499085,10.792187500000002,25.032187499999996,-1.6953124999999993,0.4664404610357442,-1.1005074039116325,0.45986668701516464
2000-10-26,8.3571375,5.837187500000001,3.8216755882821474,5.495281500000001,4.594687500000001,7.3459125000000025,8.69107488596459,1.3482285179155173,4.026562500000001,1.8184375,0.33218750000000075,1.347815262372265,10.5171875,27.664687500000007,-1.6953124999999993,-0.3805661949437211,2.407220241931962,5.729648645211927
2000-10-27,8.2547125,6.2703125,0.9868756117255684,5.46368425,4.6503125,7.511212499999999,5.806555310430905,1.3942280104627836,4.029787500000001,1.8253125000000008,0.35781249999999964,1.362843910524636,10.6578125,30.2878125,-1.6946874999999997,0.3001476271282222,0.7330209633703566,3.120178840011145
2000-10-30,8.272837499999998,6.693437499999999,0.5920884157629258,5.4628939999999995,4.5084374999999985,7.414387500000001,10.12479970996778,1.2545387143246822,4.039712500000001,1.8309375000000003,0.25343749999999954,1.3763538811507159,11.035937500000003,34.7959375,-1.6940624999999994,-2.056853412682813,0.5978729458001153,-2.370531620783256
2000-10-31,8.270325,7.116249999999997,2.4212281898920995,5.461766249999999,4.516250000000002,7.414700000000001,8.90946054081212,1.4676176303559219,4.043625,1.8737500000000005,0.2712499999999993,1.4089743808677113,11.76875,48.98875,-1.6937499999999999,0.236259587175347,-0.5923808964715116,0.853448829048431
2000-11-01,8.327675,7.29875,1.132034311654384,5.50222125,4.451250000000002,7.327500000000001,7.628914745926285,1.417611067617619,4.037250000000002,2.133750000000001,0.2687500000000007,1.4280060832141173,11.888750000000002,57.18375,-1.6937499999999988,0.825457909420857,-1.0153246824057383,0.9749702364224122
2000-11-02,8.38395,7.36125,4.909081841470875,5.535491,4.471250000000001,7.29625,5.823652054873474,1.3870155873354717,4.010000000000002,2.3675000000000015,0.23125000000000107,1.420646979615281,11.696250000000003,62.64875,-1.308749999999999,2.0010325195490397,1.378189294829224,3.2149849805726216
2000-11-03,8.3855125,7.362812499999999,2.7444569386530615,5.5370535,4.472812500000001,7.2665625,5.0358636607037655,1.3480946383244152,3.9637625,2.4915625000000015,0.19781250000000036,1.5058682205374208,11.232812500000001,66.1228125,-1.2384374999999999,-2.3701671380529366,-0.053427345877077315,1.6034382541277425
2000-11-06,8.387542499999999,7.364842499999999,5.5118813697661695,5.539083499999999,4.4748425,7.237342499999999,4.127316882361387,1.2519631639292372,3.9205674999999998,2.6135925,0.17234250000000007,1.550462522378293,10.269842500000003,58.609842500000006,-1.1576575,-0.9801500579502465,3.7473929199760114,5.802734635292328
2000-11-07,8.389105,7.366404999999999,2.4275053630654186,5.540646,4.476405000000001,7.238905,5.319386834600159,1.2718586899287398,3.8636550000000005,2.483904999999999,0.20640500000000017,1.5496229825457508,9.203904999999999,51.788905,-1.0773450000000002,1.1359390895806287,5.167366337092938,7.413675986580626
2000-11-08,8.38926,7.36656,0.04652374795677261,5.540801,4.476560000000001,7.23906,7.067186162633776,1.3738276862768517,3.8260350000000014,2.37031,0.2740600000000004,1.61345876882395,8.13406,43.52656,-1.3834400000000002,0.38287908892749023,2.8786429089246335,4.678884152619323
2000-11-09,8.538427500000001,7.0670275,1.3917174478564442,5.537003500000001,4.572027499999999,7.3641775,6.745026073592109,1.374174754020241,3.7999025,2.3557775000000003,0.2745275000000005,1.630594347643699,7.6120275,36.09952749999999,-1.4204724999999998,0.7035220078293047,1.449423872083666,3.3752158818109335
2000-11-10,8.519135,9.512185,2.278513274554861,5.532896000000003,4.467185000000001,7.361835000000001,1.8769806623006868,1.4329984054581857,3.7912100000000013,2.3559350000000006,0.2771850000000011,1.6711770725731823,7.247185000000002,29.227185,-1.467814999999999,1.839775199269722,8.443966610327958,9.884054754052896
2000-11-13,8.5572725,11.278122499999998,1.1095761645071978,5.412723750000001,4.488122500000001,7.4118475,6.302720508075144,1.4594436675635425,3.799597500000001,2.2531225,0.22562250000000006,1.6626155347035265,7.2056225000000005,25.0231225,-1.5143774999999993,0.09309855287118474,-0.18102643377697625,1.609919949611971
2000-11-14,8.475060000000003,11.427810000000001,1.7344867050690382,5.292476250000001,4.4078100000000004,7.463159999999999,5.729796817110211,1.2621981584826525,3.814585,2.15031,0.15030999999999928,1.6981803439662269,7.435309999999999,23.940310000000004,-1.5596899999999998,-1.6945002907228335,-0.3131547597972961,1.6257369342788985
2000-11-15,8.3079725,11.105622500000003,4.974346605700797,5.174463750000001,4.150622500000001,7.3853725,7.375639094676978,1.3414144882102352,3.849447500000002,1.9618725,0.10812250000000034,1.683729192189709,7.4931225,22.633122500000002,-1.208127499999999,0.733039725632656,1.004666770362661,2.9218622169155717
2000-11-16,8.2436475,8.8087475,1.90714570668431,5.0569187499999995,4.173747500000001,7.437622500000001,7.929754720283655,1.3673106414221259,3.882447500000001,1.711247499999999,0.0812475000000008,1.777235408990796,7.5787474999999995,21.953747500000002,-0.8562524999999993,-1.3350240381546086,-0.7303073903913937,1.6269237007406012
2000-11-17,7.998985000000001,6.6440600000000005,3.614460428448596,5.15088875,3.9040599999999994,7.52911,9.49295889417483,1.3583634118047971,3.888910000000001,1.57156,0.09405999999999981,1.7619749487020497,8.23906,20.67156,-0.5046900000000001,3.0479256104756214,0.3746049546295094,2.1119726515345327
2000-11-20,7.9508725,6.1987475,-2.7769053968141444,5.249101250000001,3.8962474999999994,7.6144225,12.931671365088814,1.458508059042063,3.8869224999999985,1.433747499999999,0.10124749999999949,1.7628205823637444,8.5712475,20.683747500000003,-0.1512525,0.7975696704678903,-3.696389737627448,-1.220082427887459
2000-11-21,7.7399725,6.8199974999999995,0.8665906074502683,5.343638749999998,3.8899974999999998,7.596522499999998,6.470558202064547,1.3645060270767617,3.864397499999999,1.3774975000000005,0.27249750000000006,1.8597723561817325,8.7949975,20.6899975,-0.15000249999999937,0.0009663453506059128,-0.22562051208775413,1.212953576712783
2000-11-22,7.95329,6.321715,4.757969199301781,5.4392612499999995,3.784215000000001,7.630215,7.6090913936282645,1.3529008817148025,3.8332400000000004,1.3729650000000007,0.701715000000001,1.8566364024536375,9.084214999999999,21.096715000000003,-0.14828499999999956,0.8507916883789823,0.39477201136224327,2.6548814791941933
2000-11-23,7.965894999999999,6.471244999999998,2.713187952636842,5.4369162499999995,3.8662449999999993,7.51782,6.8132102267868255,1.249703042887229,3.8210199999999994,1.4137450000000005,0.5712449999999993,1.9097947380657843,8.903745,21.046245,-0.14625500000000002,-3.267658328218559,-0.4288912454708971,1.6969705961091375
2000-11-24,8.175452499999999,6.6689025,2.619150419401306,5.6561415,3.901402499999999,7.387477499999999,14.244381102126225,1.3410222456235577,3.7977024999999998,1.4601524999999995,0.5589025000000003,1.9074333780827013,8.891402500000002,20.2089025,-0.14609749999999977,-2.2075717180505494,-5.0759101400666085,-5.53057292915915
2000-11-27,8.482097499999998,6.5699974999999995,3.8537250194652373,5.879196749999998,4.014997499999998,7.381422499999999,7.966242738587992,1.3202149390386442,3.7926974999999996,1.5224975,0.7224974999999993,1.9066250009762031,9.074997499999998,20.087497499999998,-0.14500250000000037,0.09057973370967254,0.3800583550962022,2.456280691149826
2000-11-28,8.316867499999997,6.8879675,3.3009624382599467,5.869654499999999,3.987967499999998,7.453767499999999,8.473812813053726,1.4298428218351367,3.7885925,1.5879674999999978,0.25546749999999907,1.924402217740373,9.297967499999999,17.9954675,-0.1445325000000004,3.68988933442449,3.2900915675727838,4.246083197159756
2000-11-29,7.901787499999998,7.100937499999999,1.7943041994363806,5.967721749999999,3.9509374999999984,7.604837499999999,9.492747580993854,1.4254484255338706,3.7733124999999994,1.604687499999999,0.3984375,1.9043485466864407,9.410937499999996,16.7809375,-0.14406250000000043,-1.7033938088988565,0.08199488351994244,0.6172481788267792
2000-11-30,7.762699999999999,7.239374999999999,1.2526801411766098,5.92949175,3.629374999999999,7.778250000000001,9.11014745610126,1.4259623170191027,3.7772250000000014,1.6168750000000003,0.4068750000000003,1.8581264200118186,9.551874999999999,15.764374999999998,-0.140625,0.2846675291543921,-0.4378432490371842,2.4342840166689195
2000-12-01,7.6474625000000005,7.055312500000001,1.0771109994588857,5.7869392500000005,3.2603125000000004,7.9109124999999985,8.571789991337786,1.3953538519048791,3.771612500000001,1.6253125000000006,0.18281249999999982,1.8550012873180588,9.642812500000002,14.415312499999999,-0.13218749999999968,-0.7683258448575203,1.326354543067465,5.547132231226826
2000-12-04,7.768987500000001,6.8209375,3.744229399832144,5.932574,3.058437500000001,7.932987499999998,14.374287590423362,1.3108227768826586,3.7651375000000007,1.6359374999999998,0.3309375000000001,1.831482031844045,9.600937499999997,14.638437499999998,-0.11656249999999968,2.7505347316977735,7.160480260256419,8.892493267048396
2000-12-05,8.3454625,6.6921875,3.899885944278725,5.9745215,2.8671875,7.7991875,10.392213585449529,1.3924171332768909,3.7524625,1.7284375,0.33968750000000014,1.7975270717792924,9.6846875,15.2746875,-0.45156249999999964,-1.4386653667245675,-1.409391785904035,0.17757298181926284
2000-12-06,8.245975,6.389375,4.558642768760501,5.920569,2.8318749999999984,7.668175,11.136696444252037,1.3678888207356632,3.7259749999999983,1.819374999999999,0.3593749999999991,1.752708319783336,9.694375,15.909375,-0.7881250000000009,-1.982436543544286,0.30095828683627257,1.7431979008623921
2000-12-07,8.10305,6.163750000000002,3.5482186533815074,5.990528750000001,2.83375,7.568199999999998,6.610863778624032,1.398406019192322,3.6960999999999995,1.8962500000000004,0.19374999999999964,1.7449816855987565,9.07375,16.658750000000005,-1.1150000000000002,3.5072905340383542,3.302957447630561,4.205507213903603
2000-12-08,7.8465625,5.930937500000001,2.2500735797052362,6.013501249999999,2.8384374999999995,7.4560875000000015,8.841739709560613,1.3573685309860917,3.6734874999999985,1.955937500000001,0.080937500000001,1.7531421391446589,8.4209375,18.440937499999997,-1.4390624999999995,1.1878936556503517,3.3245143889574003,7.127935984004141
2000-12-11,7.745225,5.679374999999999,6.12189231764293,6.0377237500000005,2.8218750000000012,7.478274999999999,11.382656217256937,1.3964381901100387,3.690475,1.9268750000000014,0.039375000000000604,1.7415590208983422,7.814375000000001,20.234375,-1.0868749999999991,3.0400932874882436,6.4625466492380435,7.63339984674829
2000-12-12,7.69595,5.321250000000001,2.5111395427974026,6.182746250000001,2.6862499999999994,7.4967500000000005,10.394044249452449,1.3176932501387517,3.7293750000000006,1.8912500000000012,0.021250000000000213,1.7314241066415104,7.071250000000001,20.99125,-0.7387499999999996,-0.07666002780031267,2.92684281867035,6.036274168087408
2000-12-13,7.717725000000001,5.130625,0.5659448950794177,6.678734000000003,2.560625,7.506125000000001,8.968607751714108,1.2718012519734145,3.789250000000001,1.9131250000000009,0.11062500000000063,1.7316353047030164,6.9456250000000015,19.950625000000002,-0.42812499999999876,0.7797770594233144,3.9621384030102957,6.684402234429587
2000-12-14,7.665799999999999,4.905000000000001,0.12789534754196197,6.924551749999999,2.469999999999999,7.417650000000001,10.475865709445742,1.376019360551628,3.8435500000000005,2.0700000000000003,0.09249999999999936,1.7744193996405366,6.844999999999998,18.4025,-0.1275000000000004,0.5440490794899944,4.0399810347921505,3.8929646344078694
2000-12-15,7.546749999999999,4.470624999999998,2.7089679537414257,7.176619499999999,2.3531250000000004,7.3783249999999985,7.019960710420836,1.3509582935856024,3.872225,2.3531250000000004,0.13312499999999972,1.771237999128772,6.770625000000001,18.848124999999996,-0.14437500000000014,-1.099212458794907,4.026788669929671,3.4574634837784446
2000-12-18,7.386429999999999,4.255780000000001,3.481359891798985,7.366159500000001,2.3582799999999997,7.1575799999999985,5.110054403830366,1.3905955223695754,3.87498,2.642029999999999,0.13078000000000056,1.7807782236321623,6.843279999999999,20.25078,-0.15921999999999947,-0.48405224082637144,-3.150080173986891,-1.3778556480935622
2000-12-19,7.295792499999999,4.131717500000001,1.4208687233598027,7.207832000000002,2.371717500000001,7.003417499999999,9.7260541483001,1.4868548695827544,3.8469675000000003,2.7692175,0.15421749999999967,1.739552635047592,6.7867175,22.0067175,-0.14828249999999965,1.251982592630263,3.5907537751995733,5.458979913121542
