WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After 
137	LUX	NGDPPC	Luxembourg	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"12,865.14"	"14,006.09"	"14,134.60"	"15,549.67"	"17,225.72"	"18,221.79"	"19,931.82"	"20,598.15"	"22,765.21"	"25,746.06"	"27,484.28"	"29,995.94"	"31,252.79"	"34,025.10"	"36,051.15"	"36,881.38"	"38,009.14"	"39,004.04"	"40,831.42"	"45,981.04"	"50,172.41"	"51,126.39"	"53,770.28"	"56,952.85"	"59,897.84"	"64,557.40"	"71,614.98"	"75,238.81"	"77,466.52"	"79,220.99"	"82,131.85"	"85,869.72"	"89,694.44"	"93,227.05"	2007
137	LUX	NGDPDPC	Luxembourg	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"17,774.17"	"15,282.45"	"12,539.81"	"12,309.06"	"12,057.15"	"12,469.15"	"18,059.15"	"22,284.20"	"25,026.75"	"26,386.38"	"33,267.96"	"35,561.42"	"39,298.54"	"39,723.15"	"43,570.22"	"50,515.36"	"49,539.13"	"44,037.74"	"45,439.25"	"49,053.28"	"46,360.39"	"45,789.99"	"50,781.69"	"64,403.84"	"74,471.23"	"80,422.70"	"89,923.23"	"103,124.99"	"118,045.18"	"119,030.78"	"123,956.97"	"130,121.82"	"136,469.49"	"142,475.86"	2007
137	LUX	NGAP_NPGDP	Luxembourg	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																					
137	LUX	PPPGDP	Luxembourg	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	4.813	5.307	5.689	6.026	6.547	7.124	8.008	8.552	9.592	10.93	11.956	13.444	14.004	14.929	15.829	16.384	16.948	18.254	19.654	21.617	23.952	25.144	26.634	27.771	30.082	32.557	35.662	38.261	39.886	41.186	43.432	46.171	49.009	51.733	2007
137	LUX	PPPPC	Luxembourg	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"13,214.40"	"14,527.15"	"15,560.89"	"16,481.50"	"17,894.21"	"19,433.25"	"21,743.66"	"23,069.79"	"25,654.65"	"28,947.28"	"31,307.79"	"34,731.10"	"35,687.79"	"37,510.42"	"39,200.20"	"39,990.82"	"40,780.22"	"43,357.72"	"46,081.60"	"49,980.56"	"54,623.63"	"56,952.37"	"59,689.85"	"61,480.08"	"65,667.84"	"69,984.26"	"75,442.37"	"79,659.68"	"81,730.29"	"83,058.24"	"86,202.68"	"90,187.55"	"94,215.88"	"97,879.79"	2007
137	LUX	PPPSH	Luxembourg	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.039	0.039	0.039	0.038	0.038	0.039	0.042	0.042	0.043	0.046	0.047	0.051	0.051	0.052	0.052	0.051	0.05	0.051	0.053	0.056	0.058	0.058	0.059	0.058	0.057	0.057	0.058	0.058	0.058	0.058	0.058	0.057	0.057	0.056	2007
137	LUX	PPPEX	Luxembourg	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	0.974	0.964	0.908	0.943	0.963	0.938	0.917	0.893	0.887	0.889	0.878	0.864	0.876	0.907	0.92	0.922	0.932	0.9	0.886	0.92	0.919	0.898	0.901	0.926	0.912	0.922	0.949	0.945	0.948	0.954	0.953	0.952	0.952	0.952	2007
137	LUX	NID_NGDP	Luxembourg	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
137	LUX	NGSD_NGDP	Luxembourg	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
137	LUX	PCPI	Luxembourg	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008	51.784	55.965	61.201	66.507	70.256	73.881	74.103	74.029	75.065	77.617	80.489	82.984	85.64	88.723	90.675	92.398	93.691	95.003	95.914	96.899	100	102.7	104.857	106.954	109.307	112.039	115.026	117.687	122.04	124.282	126.767	129.302	131.889	134.526	2007
137	LUX	PCPIPCH	Luxembourg	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Inflation, average consumer prices (Index, 2000=100)."	6.3	8.073	9.357	8.669	5.637	5.16	0.3	-0.1	1.4	3.4	3.7	3.1	3.2	3.6	2.2	1.9	1.4	1.4	0.959	1.028	3.2	2.7	2.1	2	2.2	2.5	2.666	2.313	3.699	1.836	2	2	2	2	2007
137	LUX	PCPIE	Luxembourg	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Frequency of source data: Monthly Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008"	53.199	57.476	63.469	68.56	70.826	73.757	72.71	73.185	74.587	77.515	80.894	82.996	85.406	88.488	90.084	91.217	92.67	94.035	94.409	96.654	100	101.72	103.999	106.141	108.423	111.112	113.705	117.524	120.771	123.187	125.651	128.164	130.727	133.341	2007
137	LUX	PCPIEPCH	Luxembourg	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  Inflation, end of period consumer prices (Index, 2000=100)."	6.994	8.041	10.425	8.022	3.304	4.138	-1.419	0.653	1.917	3.925	4.359	2.599	2.904	3.608	1.803	1.258	1.593	1.473	0.398	2.378	3.462	1.72	2.24	2.06	2.15	2.48	2.334	3.358	2.764	2	2	2	2	2	2007
137	LUX	FLIBOR6	Luxembourg	Six-month London interbank offered rate (LIBOR)		Percent																																					
137	LUX	LUR	Luxembourg	Unemployment rate		Percent of total labor force		"Definition: Unemployment rate, harmonized definition ILO (International Labour Organization) Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008"	0.723	1.015	1.33	1.615	1.748	1.667	1.458	1.669	1.536	1.402	1.256	1.38	1.634	2.105	2.732	2.961	3.241	3.302	3.057	2.89	2.522	2.344	2.636	3.479	3.908	4.24	4.4	4.37	4.365	4.773	n/a	n/a	n/a	n/a	2007
137	LUX	LE	Luxembourg	Employment		Persons	Millions	"Definition: Employment, harmonized definition ILO (International Labour Organization) Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008"	0.151	0.152	0.151	0.151	0.152	0.153	0.155	0.157	0.159	0.16	0.162	0.164	0.165	0.164	0.165	0.168	0.17	0.172	0.176	0.18	0.185	0.19	0.192	0.194	0.196	0.199	0.203	0.208	0.214	0.216	n/a	n/a	n/a	n/a	2007
137	LUX	LP	Luxembourg	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008	0.364	0.365	0.366	0.366	0.366	0.367	0.368	0.371	0.374	0.378	0.382	0.387	0.392	0.398	0.404	0.41	0.416	0.421	0.427	0.433	0.439	0.442	0.446	0.452	0.458	0.465	0.473	0.48	0.488	0.496	0.504	0.512	0.52	0.529	2007
137	LUX	GGB	Luxembourg	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions	"GFS Manual Used: 1986 Basis of Recording: Noncash (accrual) Includes: Central Government, Local Government, Social Security Funds  Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008"	-0.013	-0.119	-0.039	0.087	0.158	0.27	0.213	0.164	0.123	0.357	0.436	0.01	-0.098	0.179	0.349	0.365	0.189	0.601	0.587	0.676	1.313	1.379	0.504	0.133	-0.337	-0.034	0.439	1.072	0.625	0.395	n/a	n/a	n/a	n/a	2007
137	LUX	GGB_NGDP	Luxembourg	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) General government balance (National currency)."	-0.281	-2.334	-0.762	1.523	2.514	4.037	2.906	2.147	1.445	3.674	4.156	0.083	-0.799	1.321	2.4	2.419	1.195	3.66	3.368	3.398	5.968	6.108	2.099	0.518	-1.23	-0.112	1.298	2.967	1.654	1.006	n/a	n/a	n/a	n/a	2007
137	LUX	GGSB	Luxembourg	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
137	LUX	GGSB_NPGDP	Luxembourg	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
137	LUX	GGND	Luxembourg	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
137	LUX	GGND_NGDP	Luxembourg	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
137	LUX	GGD	Luxembourg	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
137	LUX	GGD_NGDP	Luxembourg	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
137	LUX	BCA	Luxembourg	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Euros Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.473	2.367	1.839	1.648	2.272	2.688	1.77	2.386	2.378	4.046	4.137	4.454	4.893	4.979	4.817	4.602	4.311	4.247	4.35	2007
137	LUX	BCA_NGDPD	Luxembourg	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11.949	11.496	9.918	8.505	10.707	13.221	8.755	10.528	8.175	11.859	11.059	10.477	9.878	8.643	8.161	7.368	6.472	5.983	5.776	2007
962	MKD	NGDP_R	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: National Statistical Office Latest actual data: 2007 Base Year: 1997 Use of chain weighted prices indices: No Primary domestic currency:  Macedonia denars Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	216.149	201.883	186.742	183.38	181.363	183.539	186.019	192.308	200.649	209.777	200.283	201.994	207.685	216.163	225.034	233.932	245.59	259.098	272.053	285.656	299.938	311.936	324.413	2007
962	MKD	NGDP_RPCH	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-6.6	-7.5	-1.8	-1.1	1.2	1.351	3.381	4.337	4.549	-4.526	0.855	2.817	4.082	4.104	3.954	4.983	5.5	5	5	5	4	4	2007
962	MKD	NGDP	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Macedonia denars Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.286	11.8	59.194	146.48	169.603	176.53	186.019	194.979	209.01	236.389	233.841	243.97	251.486	265.257	286.619	310.915	343.025	387.212	428.983	467.552	507.512	544.53	583.415	2007
962	MKD	NGDPD	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15.6	2.323	2.555	3.387	4.316	4.42	3.735	3.583	3.678	3.597	3.438	3.779	4.642	5.377	5.825	6.38	7.685	9.624	10.513	11.51	12.544	13.513	14.543	2007
962	MKD	NGDP_D	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.132	5.845	31.698	79.878	93.516	96.181	100	101.389	104.167	112.686	116.756	120.781	121.09	122.711	127.367	132.908	139.674	149.446	157.684	163.677	169.205	174.565	179.837	2007
962	MKD	NGDPRPC	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product per capita, constant prices"	GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"112,456.30"	"104,463.30"	"96,161.37"	"93,950.11"	"92,367.81"	"92,831.67"	"93,789.03"	"96,493.62"	"100,235.55"	"104,391.91"	"99,340.91"	"99,912.65"	"102,488.12"	"106,458.57"	"110,495.91"	"114,521.41"	"119,868.79"	"126,083.86"	"131,992.08"	"138,177.15"	"144,652.05"	"149,988.17"	"155,521.13"	2006
962	MKD	NGDPPC	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	148.895	"6,105.72"	"30,481.44"	"75,045.31"	"86,378.65"	"89,286.29"	"93,789.03"	"97,833.92"	"104,412.33"	"117,634.91"	"115,986.06"	"120,675.44"	"124,103.13"	"130,636.88"	"140,735.28"	"152,208.44"	"167,425.62"	"188,427.28"	"208,129.92"	"226,163.94"	"244,759.03"	"261,826.31"	"279,684.32"	2006
962	MKD	NGDPDPC	"Macedonia, Former Yugoslav Republic of"	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"8,116.38"	"1,201.91"	"1,315.73"	"1,734.99"	"2,198.33"	"2,235.79"	"1,882.94"	"1,798.04"	"1,837.60"	"1,789.99"	"1,705.37"	"1,869.00"	"2,290.73"	"2,647.99"	"2,860.26"	"3,123.47"	"3,750.89"	"4,683.24"	"5,100.61"	"5,567.39"	"6,049.47"	"6,497.59"	"6,971.66"	2006
962	MKD	NGAP_NPGDP	"Macedonia, Former Yugoslav Republic of"	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																					
962	MKD	PPPGDP	"Macedonia, Former Yugoslav Republic of"	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10.787	10.307	9.754	9.782	9.873	10.181	10.49	10.965	11.606	12.398	12.121	12.438	13.061	13.95	15.037	16.135	17.396	18.757	20.01	21.326	22.813	24.184	25.635	2007
962	MKD	PPPPC	"Macedonia, Former Yugoslav Republic of"	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"5,612.44"	"5,333.45"	"5,022.96"	"5,011.76"	"5,028.17"	"5,149.22"	"5,288.90"	"5,501.76"	"5,797.81"	"6,169.79"	"6,012.12"	"6,152.29"	"6,445.15"	"6,870.36"	"7,383.59"	"7,899.12"	"8,490.54"	"9,127.83"	"9,708.44"	"10,315.56"	"11,002.23"	"11,628.17"	"12,289.17"	2006
962	MKD	PPPSH	"Macedonia, Former Yugoslav Republic of"	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.04	0.037	0.034	0.032	0.031	0.03	0.029	0.03	0.03	0.03	0.028	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.028	0.028	0.028	2007
962	MKD	PPPEX	"Macedonia, Former Yugoslav Republic of"	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.027	1.145	6.068	14.974	17.179	17.34	17.733	17.782	18.009	19.066	19.292	19.615	19.255	19.015	19.061	19.269	19.719	20.643	21.438	21.925	22.246	22.517	22.759	2007
962	MKD	NID_NGDP	"Macedonia, Former Yugoslav Republic of"	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
962	MKD	NGSD_NGDP	"Macedonia, Former Yugoslav Republic of"	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
962	MKD	PCPI	"Macedonia, Former Yugoslav Republic of"	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Macedonia denars Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.45	7.745	33.977	76.923	89.077	91.125	93.495	94.307	93.982	100	105.546	107.833	109.123	108.665	109.197	112.695	115.262	125.054	128.806	132.67	136.65	140.749	144.972	2007
