,Return_Incl_Costs_BRLUSD Curncy,Return_Incl_Costs_PENUSD Curncy,Return_Incl_Costs_MXNUSD Curncy,Return_Incl_Costs_COPUSD Curncy,Return_Incl_Costs_CLPUSD Curncy,Return_Incl_Costs_CNYUSD Curncy,Return_Incl_Costs_KRWUSD Curncy,Return_Incl_Costs_IDRUSD Curncy,Return_Incl_Costs_INRUSD Curncy,Return_Incl_Costs_PHPUSD Curncy,Return_Incl_Costs_THBUSD Curncy,Return_Incl_Costs_TRYUSD Curncy,Return_Incl_Costs_RUBUSD Curncy,Return_Incl_Costs_ZARUSD Curncy,Return_Incl_Costs_CZKEUR Curncy,Return_Incl_Costs_HUFEUR Curncy,Return_Incl_Costs_PLNEUR Curncy
2009-06-17,410.57444706824714,130.55231067406476,133.03095912543867,173.2949620933281,111.49703259940377,106.11815525594777,160.6360471961118,219.85642424106194,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,128.03364510518543,179.967521712892
2009-06-24,411.06745139756066,130.55231067406476,134.29216316342539,173.2949620933281,111.49703259940377,106.07008611715813,160.6360471961118,216.51567249479427,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,130.40952702848847,179.967521712892
2009-07-01,419.8014165312798,130.55231067406476,136.33712256337103,173.2949620933281,111.49703259940377,106.08183015406283,160.6360471961118,220.1181128720929,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,134.85188934392212,179.967521712892
2009-07-08,405.53139016053814,130.55231067406476,132.26535897216223,173.2949620933281,111.49703259940377,106.08466868650407,160.6360471961118,218.89652253358182,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,130.01381490469524,179.967521712892
2009-07-15,420.82134934774587,130.55231067406476,131.94397846618034,173.2949620933281,111.49703259940377,106.07253257707369,160.6360471961118,222.87689171739663,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,133.2568257055545,179.967521712892
2009-07-22,427.81474422923674,130.55231067406476,135.68836533569524,173.2949620933281,111.49703259940377,106.07096682972698,160.6360471961118,223.96130956633675,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,133.8138216062361,179.967521712892
2009-07-29,430.6748116901702,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.10062602329569,160.6360471961118,223.84932891155358,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,135.35534341935167,179.967521712892
2009-08-05,450.2233567268807,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.08829048292893,160.6360471961118,223.84932891155358,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,210.69296728771155,102.79339805828113,136.24492767990208,179.967521712892
2009-08-12,444.62446554072324,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.15832784791046,160.6360471961118,223.84932891155358,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,207.33210295899266,102.79339805828113,135.63095215917656,179.967521712892
2009-08-19,444.5431680027058,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.14254913062662,160.6360471961118,223.84932891155358,104.63202782447021,106.54366848752593,145.81161947894262,352.214992345422,93.70795284851954,209.18871791965026,102.79339805828113,135.2380926736132,179.967521712892
2009-08-26,440.1916420048022,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.09788454420041,160.6360471961118,223.84932891155358,104.63202782447021,106.91991031932794,145.81161947894262,352.214992345422,93.70795284851954,213.22969403845786,102.79339805828113,136.43780991103728,179.967521712892
2009-09-02,435.024129606794,130.55231067406476,135.6205211530274,173.2949620933281,111.49703259940377,106.09964690735534,160.6360471961118,223.84932891155358,104.63202782447021,107.18475083633412,145.81161947894262,352.214992345422,93.70795284851954,214.75601445105895,102.79339805828113,133.31716997581722,179.967521712892
2009-09-09,448.0708789486946,130.55231067406476,135.6205211530274,173.2949620933281,110.31518957239344,106.07370691791903,160.6360471961118,223.84932891155358,103.53624425665554,106.0490213692396,145.81161947894262,352.214992345422,90.80514538969065,223.81285235430585,102.79339805828113,135.56651179299095,179.967521712892
2009-09-16,456.3782829261476,130.55231067406476,135.6205211530274,173.2949620933281,108.89303504834501,106.05159453103869,160.6360471961118,223.84932891155358,102.88516473806929,105.20663875323503,145.81161947894262,352.214992345422,90.75974281699581,229.77698369848963,102.79339805828113,136.4868899175188,179.967521712892
2009-09-23,458.14213839914254,130.55231067406476,135.6205211530274,173.2949620933281,107.82127332663819,105.99856873377317,160.6360471961118,223.84932891155358,102.31905383611534,103.81633050075281,145.81161947894262,352.214992345422,90.75974281699581,226.74756117842318,102.79339805828113,136.00377003255386,179.967521712892
2009-09-30,466.7476333493276,130.55231067406476,135.6205211530274,173.2949620933281,109.92399581906659,105.99856873377317,160.6360471961118,223.84932891155358,102.26789430919729,103.76442233550245,145.81161947894262,352.214992345422,90.75974281699581,224.6320054854919,102.79339805828113,137.09545274006308,179.967521712892
2009-10-07,472.25679614167217,130.55231067406476,135.6205211530274,173.2949620933281,110.85224844123196,105.99856873377317,160.6360471961118,223.84932891155358,102.26789430919729,103.76442233550245,145.81161947894262,352.214992345422,90.75974281699581,226.5935275443533,102.79339805828113,137.22045681022274,179.967521712892
2009-10-14,486.0793849513236,130.55231067406476,135.6205211530274,179.247145505137,110.26120947048413,105.99856873377317,160.6360471961118,223.84932891155358,102.26789430919729,103.76442233550245,145.81161947894262,352.214992345422,90.75974281699581,232.8483124278254,102.79339805828113,138.43385208224007,179.967521712892
